OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day,Snow_Emerg
890,01/01/2020 10:51am,Snow Emergency,"257 HUMBOLDT AVE N,Minneapolis,MN",44.97979,-93.29855,5,Harrison,Near North,1,3,Kasota
891,01/01/2020 10:52am,Snow Emergency,"2109 6th st n,Minneapolis,MN",45.000578,-93.286605,5,Hawthorne,Near North,4,3,Kasota
892,01/01/2020 10:57am,Snow Emergency,"1807 Bryant Ave N,Minneapolis,MN",44.997659,-93.291175,5,Near - North,Near North,4,3,Kasota
893,01/01/2020 10:57am,Snow Emergency,"325 7TH AVE SE,Minneapolis,MN",44.983771,-93.246162,3,Marcy Holmes,University,6,3,Kasota
894,01/01/2020 10:58am,Snow Emergency,"1009 24TH AVE SE,Minneapolis,MN",44.98826,-93.21934,1,Como,University,6,3,Kasota
895,01/01/2020 10:59am,Snow Emergency,"3106 longfellow ave s,Minneapolis,MN",44.946174,-93.246245,9,Corcoran,Powderhorn,6,3,Kasota
896,01/01/2020 10:59am,Snow Emergency,"419 7th ave se,Minneapolis,MN",44.984708,-93.245409,3,Marcy Holmes,University,6,3,Kasota
897,01/01/2020 10:59am,Snow Emergency,"403 8th ave SE,Minneapolis,MN",44.9843,-93.24409,3,Marcy Holmes,University,3,3,Kasota
898,01/01/2020 11:00am,Snow Emergency,"1029 24th av se,Minneapolis,MN",44.98881,-93.21934,1,Como,University,3,3,Kasota
899,01/01/2020 11:01am,Snow Emergency,"253 HUMBOLDT ave N,Minneapolis,MN",44.97968,-93.29855,5,Harrison,Near North,4,3,Kasota
900,01/01/2020 11:03am,Snow Emergency,"411 7th Avenue se ,Minneapolis,MN",44.98488,-93.24541,3,Marcy Holmes,University,5,3,Kasota
901,01/01/2020 11:03am,Snow Emergency,"149 19TH ST E,Minneapolis,MN",44.963805,-93.274845,6,Steven's Square - Loring Heights,Central,3,3,Kasota
902,01/01/2020 11:05am,Snow Emergency,"225 Oak Grove St,Minneapolis,MN",44.9663,-93.28207,7,Loring Park,Central,3,3,Kasota
903,01/01/2020 11:06am,Snow Emergency,"413 7th Avenue se ,Minneapolis,MN",44.98492,-93.24531,3,Marcy Holmes,University,3,3,Kasota
904,01/01/2020 11:07am,Snow Emergency,"139 19TH ST E,Minneapolis,MN",44.963805,-93.27497,6,Steven's Square - Loring Heights,Central,3,3,Kasota
905,01/01/2020 11:07am,Snow Emergency,"205 18th Street East,Minneapolis,MN",44.965075,-93.273813,6,Steven's Square - Loring Heights,Central,3,3,Kasota
906,01/01/2020 11:08am,Snow Emergency,"227 Oak Grove St,Minneapolis,MN",44.96629,-93.28205,7,Loring Park,Central,5,3,Kasota
907,01/01/2020 11:08am,Snow Emergency,"325 19th St. E.,Minneapolis,MN",44.963795,-93.271258,6,Steven's Square - Loring Heights,Central,3,3,Kasota
908,01/01/2020 11:08am,Snow Emergency,"3117 15th ave,Minneapolis,MN",44.94589,-93.25341,9,Powderhorn Park,Powderhorn,2,3,Kasota
909,01/01/2020 11:08am,Snow Emergency,"221 18TH ST E ,Minneapolis,MN",44.965075,-93.273668,6,Steven's Square - Loring Heights,Central,3,3,Kasota
910,01/01/2020 11:08am,Snow Emergency,"3049 16th Avenue South,Minneapolis,MN",44.94681,-93.25087,9,Powderhorn Park,Powderhorn,1,3,Kasota
911,01/01/2020 11:09am,Snow Emergency,"247 HUMBOLDT AVE N,Minneapolis,MN",44.979855,-93.298295,5,Harrison,Near North,3,3,Kasota
912,01/01/2020 11:09am,Snow Emergency,"3015 Longfellow Avenue South,Minneapolis,MN",44.94778,-93.24577,9,Corcoran,Powderhorn,1,3,Kasota
913,01/01/2020 11:10am,Snow Emergency,"3219 15th,Minneapolis,MN",44.94412,-93.2534,9,Powderhorn Park,Powderhorn,1,3,Kasota
914,01/01/2020 11:11am,Snow Emergency,"3141 Holmes ave s,Minneapolis,MN",44.945165,-93.299445,10,ECCO,Calhoun Isle,3,3,Kasota
915,01/01/2020 11:11am,Snow Emergency,"331 oak grove st ,Minneapolis,MN",44.966909,-93.283546,7,Loring Park,Central,6,3,Kasota
916,01/01/2020 11:11am,Snow Emergency,"2427 4th St N,Minneapolis,MN",45.00453,-93.28535,5,Hawthorne,Near North,5,3,Kasota
917,01/01/2020 11:13am,Snow Emergency,"213 7th ave ne,Minneapolis,MN",44.995416,-93.262815,3,St. Anthony West,Northeast,5,3,Kasota
918,01/01/2020 11:14am,Snow Emergency,"3243 6th st n,Minneapolis,MN",45.01449,-93.28692,4,McKinley,Camden,5,3,Kasota
919,01/01/2020 11:15am,Snow Emergency,"3127 James ave s,Minneapolis,MN",44.945687,-93.303235,10,ECCO,Calhoun Isle,4,3,Kasota
920,01/01/2020 11:15am,Snow Emergency,"3617 27th ave s,Minneapolis,MN",44.93702,-93.23301,12,Standish,Powderhorn,3,3,Kasota
921,01/01/2020 11:16am,Snow Emergency,"4545 15th ave s,Minneapolis,MN",44.92007,-93.25331,11,Northrop,Nokomis,5,3,Kasota
922,01/01/2020 11:16am,Snow Emergency,"319 8th ave se,Minneapolis,MN",44.983184,-93.244803,3,Marcy Holmes,University,1,3,Kasota
923,01/01/2020 11:16am,Snow Emergency,"1809 Bryant ave n ,Minneapolis,MN",44.997702,-93.291175,5,Near - North,Near North,1,3,Kasota
924,01/01/2020 11:18am,Snow Emergency,"1811 Bryant ave n ,Minneapolis,MN",44.997745,-93.291175,5,Near - North,Near North,4,3,Kasota
925,01/01/2020 11:18am,Snow Emergency,"259 IRVING AVE N ,Minneapolis,MN",44.979498,-93.299585,5,Harrison,Near North,3,3,Kasota
926,01/01/2020 11:18am,Snow Emergency,"1523 Dupont Ave N,Minneapolis,MN",44.994954,-93.292725,5,Near - North,Near North,3,3,Kasota
927,01/01/2020 11:19am,Snow Emergency,"427 7TH AVE SE,Minneapolis,MN",44.984768,-93.245361,3,Marcy Holmes,University,4,3,Kasota
928,01/01/2020 11:19am,Snow Emergency,"3529 16th ave s,Minneapolis,MN",44.93864,-93.25081,9,Powderhorn Park,Powderhorn,4,3,Kasota
929,01/01/2020 11:20am,Snow Emergency,"413 8th ave se,Minneapolis,MN",44.984452,-93.243785,3,Marcy Holmes,University,4,3,Kasota
930,01/01/2020 11:20am,Snow Emergency,"321 8th ave se,Minneapolis,MN",44.983199,-93.244792,3,Marcy Holmes,University,3,3,Kasota
931,01/01/2020 11:20am,Snow Emergency,"2523 Upton Ave n ,Minneapolis,MN",45.00567,-93.31503,5,Willard - Hay,Near North,1,3,Kasota
932,01/01/2020 11:21am,Snow Emergency,"669 summer st ne,Minneapolis,MN",44.997035,-93.25434,3,St. Anthony East,Northeast,6,3,Kasota
933,01/01/2020 11:21am,Snow Emergency,"3307 Longfellow ave s,Minneapolis,MN",44.942511,-93.245905,9,Corcoran,Powderhorn,3,3,Kasota
934,01/01/2020 11:22am,Snow Emergency,"3013 Longfellow av s,Minneapolis,MN",44.94803,-93.245928,9,Corcoran,Powderhorn,3,3,Kasota
935,01/01/2020 11:22am,Snow Emergency,"905 summer st ne,Minneapolis,MN",44.997035,-93.248404,3,St. Anthony East,Northeast,3,3,Kasota
936,01/01/2020 11:23am,Snow Emergency,"2119 6th St N,Minneapolis,MN",45.00085,-93.28689,5,Hawthorne,Near North,4,3,Kasota
937,01/01/2020 11:23am,Snow Emergency,"2107 6th st n,Minneapolis,MN",45.00049,-93.2869,5,Hawthorne,Near North,1,3,Kasota
938,01/01/2020 11:23am,Snow Emergency,"323 8th ave se,Minneapolis,MN",44.983213,-93.24478,3,Marcy Holmes,University,3,3,Kasota
939,01/01/2020 11:24am,Snow Emergency,"301 7TH AV SE,Minneapolis,MN",44.983592,-93.246306,3,Marcy Holmes,University,3,3,Kasota
940,01/01/2020 11:24am,Snow Emergency,"107 11th ave ne,Minneapolis,MN",44.998303,-93.268452,3,St. Anthony West,Northeast,0,3,Kasota
941,01/01/2020 11:24am,Snow Emergency,"3011 Longfellow av s,Minneapolis,MN",44.9481,-93.245929,9,Corcoran,Powderhorn,4,3,Kasota
942,01/01/2020 11:26am,Snow Emergency,"117 11th ave ne,Minneapolis,MN",44.998339,-93.268349,3,St. Anthony West,Northeast,2,3,Kasota
943,01/01/2020 11:27am,Snow Emergency,"125 11th ave ne,Minneapolis,MN",44.998368,-93.268265,3,St. Anthony West,Northeast,5,3,Kasota
944,01/01/2020 11:27am,Snow Emergency,"261 IRVING AVE N,Minneapolis,MN",44.979528,-93.299585,5,Harrison,Near North,4,3,Kasota
945,01/01/2020 11:27am,Snow Emergency,"145 18th Street East,Minneapolis,MN",44.965065,-93.274835,6,Steven's Square - Loring Heights,Central,5,3,Kasota
946,01/01/2020 11:28am,Snow Emergency,"1427 spruce place ,Minneapolis,MN",44.968423,-93.280695,7,Loring Park,Central,4,3,Kasota
947,01/01/2020 11:30am,Snow Emergency,"2523 aldrich ave n,Minneapolis,MN",45.00563,-93.28994,5,Hawthorne,Near North,2,3,Kasota
948,01/01/2020 11:30am,Snow Emergency,"1831 Clinton Ave. S.,Minneapolis,MN",44.9641,-93.2711,6,Steven's Square - Loring Heights,Central,3,3,Kasota
949,01/01/2020 11:31am,Snow Emergency,"707 8th av se,Minneapolis,MN",44.9872,-93.24191,3,Marcy Holmes,University,4,3,Kasota
950,01/01/2020 11:32am,Snow Emergency,"213 18TH ST E,Minneapolis,MN",44.96458,-93.27336,6,Steven's Square - Loring Heights,Central,3,3,Kasota
951,01/01/2020 11:34am,Snow Emergency,"3107 Humboldt Avenue S,Minneapolis,MN",44.946155,-93.300715,10,ECCO,Calhoun Isle,5,3,Kasota
952,01/01/2020 11:36am,Snow Emergency,"3041 16th Avenue South,Minneapolis,MN",44.94704,-93.25087,9,Powderhorn Park,Powderhorn,5,3,Kasota
953,01/01/2020 11:36am,Snow Emergency,"1821 CHESTNUT AVE W,Minneapolis,MN",44.976939,-93.303511,5,Harrison,Near North,1,3,Kasota
954,01/01/2020 11:37am,Snow Emergency,"3027 Longfellow,Minneapolis,MN",44.947537,-93.245925,9,Corcoran,Powderhorn,3,3,Kasota
955,01/01/2020 11:37am,Snow Emergency,"1011 Humboldt Ave N,Minneapolis,MN",44.98855,-93.29857,5,Near - North,Near North,6,3,Kasota
956,01/01/2020 11:37am,Snow Emergency,"3219 6th st n ,Minneapolis,MN",45.01377,-93.28692,4,McKinley,Camden,6,3,Kasota
957,01/01/2020 11:39am,Snow Emergency,"405 8TH AVE SE,Minneapolis,MN",44.984088,-93.244083,3,Marcy Holmes,University,4,3,Kasota
958,01/01/2020 11:40am,Snow Emergency,"1415 Dupont ave n ,Minneapolis,MN",44.99358,-93.292725,5,Near - North,Near North,1,3,Kasota
959,01/01/2020 11:41am,Snow Emergency,"3115 Girard ave s,Minneapolis,MN",44.94603,-93.29667,10,South Uptown,Calhoun Isle,4,3,Kasota
960,01/01/2020 11:42am,Snow Emergency,"309 8th ave se,Minneapolis,MN",44.98311,-93.244861,3,Marcy Holmes,University,3,3,Kasota
961,01/01/2020 11:43am,Snow Emergency,"419 8th ave se,Minneapolis,MN",44.98457,-93.24389,3,Marcy Holmes,University,6,3,Kasota
962,01/01/2020 11:43am,Snow Emergency,"3023 Longfellow,Minneapolis,MN",44.947678,-93.245926,9,Corcoran,Powderhorn,6,3,Kasota
963,01/01/2020 11:45am,Snow Emergency,"1423 spruce place ,Minneapolis,MN",44.968456,-93.280695,7,Loring Park,Central,5,3,Kasota
964,01/01/2020 11:46am,Snow Emergency,"303 18th St E,Minneapolis,MN",44.965075,-93.272475,6,Steven's Square - Loring Heights,Central,3,3,Kasota
965,01/01/2020 11:46am,Snow Emergency,"1501 Girard ave n ,Minneapolis,MN",44.99432,-93.29755,5,Near - North,Near North,6,3,Kasota
966,01/01/2020 11:46am,Snow Emergency,"311 8th ave se,Minneapolis,MN",44.983125,-93.24485,3,Marcy Holmes,University,6,3,Kasota
967,01/01/2020 11:46am,Snow Emergency,"139 18th Street East,Minneapolis,MN",44.965065,-93.274899,6,Steven's Square - Loring Heights,Central,4,3,Kasota
968,01/01/2020 11:47am,Snow Emergency,"3029 longfellow ave s,Minneapolis,MN",44.94725,-93.24577,9,Corcoran,Powderhorn,5,3,Kasota
969,01/01/2020 11:49am,Snow Emergency,"3513 19th Avenue South,Minneapolis,MN",44.93898,-93.24445,9,Corcoran,Powderhorn,3,3,Kasota
970,01/01/2020 11:49am,Snow Emergency,"517 8TH AVE SE,Minneapolis,MN",44.98545,-93.2432,3,Marcy Holmes,University,1,3,Kasota
971,01/01/2020 11:49am,Snow Emergency,"307 Clifton Avenue,Minneapolis,MN",44.965913,-93.283734,7,Loring Park,Central,6,3,Kasota
972,01/01/2020 11:50am,Snow Emergency,"527 8th av se,Minneapolis,MN",44.985197,-93.243189,3,Marcy Holmes,University,1,3,Kasota
973,01/01/2020 11:50am,Snow Emergency,"407 7th Avenue se ,Minneapolis,MN",44.98474,-93.24551,3,Marcy Holmes,University,6,3,Kasota
974,01/01/2020 11:50am,Snow Emergency,"127 11th ave ne,Minneapolis,MN",44.998375,-93.268244,3,St. Anthony West,Northeast,5,3,Kasota
975,01/01/2020 11:50am,Snow Emergency,"321 19TH ST E,Minneapolis,MN",44.963805,-93.271743,6,Steven's Square - Loring Heights,Central,1,3,Kasota
976,01/01/2020 11:51am,Snow Emergency,"235 MORGAN AVE N,Minneapolis,MN",44.978789,-93.304645,5,Harrison,Near North,2,3,Kasota
977,01/01/2020 11:51am,Snow Emergency,"1201 Humboldt Ave N,Minneapolis,MN",44.99027,-93.29857,5,Near - North,Near North,1,3,Kasota
978,01/01/2020 11:52am,Snow Emergency,"3325 25th ave so,Minneapolis,MN",44.94205,-93.23554,9,Corcoran,Powderhorn,6,3,Kasota
979,01/01/2020 11:54am,Snow Emergency,"129 11th ave ne,Minneapolis,MN",44.998382,-93.268224,3,St. Anthony West,Northeast,3,3,Kasota
980,01/01/2020 11:54am,Snow Emergency,"3147 Holmes Ave ,Minneapolis,MN",44.944944,-93.299445,10,ECCO,Calhoun Isle,4,3,Kasota
981,01/01/2020 11:54am,Snow Emergency,"3147 Holmes Ave ,Minneapolis,MN",44.944944,-93.299445,10,ECCO,Calhoun Isle,6,3,Kasota
982,01/01/2020 11:54am,Snow Emergency,"429 7th Avenue se ,Minneapolis,MN",44.984784,-93.245349,3,Marcy Holmes,University,4,3,Kasota
983,01/01/2020 11:56am,Snow Emergency,"103 12th ave ne,Minneapolis,MN",44.999945,-93.267415,3,Sheridan,Northeast,1,3,Kasota
984,01/01/2020 11:57am,Snow Emergency,"329 8TH AVE SE,Minneapolis,MN",44.983258,-93.244745,3,Marcy Holmes,University,1,3,Kasota
985,01/01/2020 11:58am,Snow Emergency,"3103 Holmes Ave,Minneapolis,MN",44.946358,-93.299445,10,ECCO,Calhoun Isle,3,3,Kasota
986,01/01/2020 11:58am,Snow Emergency,"131 11th ave ne,Minneapolis,MN",44.998389,-93.268203,3,St. Anthony West,Northeast,3,3,Kasota
987,01/01/2020 11:59am,Snow Emergency,"2523 Upton Ave n ,Minneapolis,MN",45.00567,-93.31503,5,Willard - Hay,Near North,4,3,Kasota
988,01/01/2020 12:00pm,Snow Emergency,"1417 spruce place ,Minneapolis,MN",44.968504,-93.280695,7,Loring Park,Central,3,3,Kasota
989,01/01/2020 12:00pm,Snow Emergency,"2219 33rd st e,Minneapolis,MN",44.942795,-93.240174,9,Corcoran,Powderhorn,4,3,Kasota
990,01/01/2020 12:00pm,Snow Emergency,"147 19TH ST E,Minneapolis,MN",44.963805,-93.27487,6,Steven's Square - Loring Heights,Central,5,3,Kasota
991,01/01/2020 12:02pm,Snow Emergency,"3215 6th st n,Minneapolis,MN",45.01365,-93.28692,4,McKinley,Camden,2,3,Kasota
992,01/01/2020 12:02pm,Snow Emergency,"3827 aldrich ave n,Minneapolis,MN",45.02474,-93.28967,4,Webber - Camden,Camden,1,3,Kasota
993,01/01/2020 12:03pm,Snow Emergency,"145 19TH ST E,Minneapolis,MN",44.963805,-93.274895,6,Steven's Square - Loring Heights,Central,2,3,Kasota
994,01/01/2020 12:03pm,Snow Emergency,"1819 CHESTNUT AVE W,Minneapolis,MN",44.976938,-93.30349,5,Harrison,Near North,3,3,Kasota
995,01/01/2020 12:04pm,Snow Emergency,"2643 Upton Ave n ,Minneapolis,MN",45.00726,-93.31496,4,Willard - Hay,Near North,3,3,Kasota
996,01/01/2020 12:05pm,Snow Emergency,"665 summer st ne,Minneapolis,MN",44.997035,-93.254516,3,St. Anthony East,Northeast,2,3,Kasota
997,01/01/2020 12:06pm,Snow Emergency,"3815 aldrich ave n,Minneapolis,MN",45.02441,-93.28967,4,Webber - Camden,Camden,3,3,Kasota
998,01/01/2020 12:06pm,Snow Emergency,"507 8th ave se,Minneapolis,MN",44.985174,-93.243206,3,Marcy Holmes,University,4,3,Kasota
999,01/01/2020 12:07pm,Snow Emergency,"3325 Longfellow av s,Minneapolis,MN",44.94196,-93.24573,9,Corcoran,Powderhorn,3,3,Kasota
1000,01/01/2020 12:07pm,Snow Emergency,"123 18TH ST E ,Minneapolis,MN",44.965065,-93.27507,6,Steven's Square - Loring Heights,Central,4,3,Kasota
1001,01/01/2020 12:07pm,Snow Emergency,"121 18th Street East,Minneapolis,MN",44.965065,-93.275541,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1002,01/01/2020 12:07pm,Snow Emergency,"735 jefferson st ne,Minneapolis,MN",44.9979,-93.25462,3,St. Anthony East,Northeast,2,3,Kasota
1003,01/01/2020 12:07pm,Snow Emergency,"1519 34th Street East,Minneapolis,MN",44.941235,-93.253198,9,Powderhorn Park,Powderhorn,5,3,Kasota
1004,01/01/2020 12:08pm,Snow Emergency,"1731 Clifton pl,Minneapolis,MN",44.966663,-93.2862,7,Loring Park,Central,2,3,Kasota
1005,01/01/2020 12:08pm,Snow Emergency,"1707 Dupont ave n ,Minneapolis,MN",44.996602,-93.292705,5,Near - North,Near North,1,3,Kasota
1006,01/01/2020 12:09pm,Snow Emergency,"1821 36th ST E,Minneapolis,MN",44.937595,-93.247624,9,Powderhorn Park,Powderhorn,3,3,Kasota
1007,01/01/2020 12:09pm,Snow Emergency,"3303 Longfellow av s,Minneapolis,MN",44.942652,-93.245907,9,Corcoran,Powderhorn,1,3,Kasota
1008,01/01/2020 12:10pm,Snow Emergency,"3519 20th ave s,Minneapolis,MN",44.938725,-93.243425,9,Corcoran,Powderhorn,3,3,Kasota
1009,01/01/2020 12:10pm,Snow Emergency,"1425 Girard Ave N,Minneapolis,MN",44.994,-93.29755,5,Near - North,Near North,4,3,Kasota
1010,01/01/2020 12:11pm,Snow Emergency,"3013 16th,Minneapolis,MN",44.94782,-93.25087,9,Powderhorn Park,Powderhorn,5,3,Kasota
1011,01/01/2020 12:12pm,Snow Emergency,"1055 12TH AV SE,Minneapolis,MN",44.98943,-93.23494,2,Como,University,4,3,Kasota
1012,01/01/2020 12:12pm,Snow Emergency,"1419 Girard ave n ,Minneapolis,MN",44.99374,-93.29755,5,Near - North,Near North,1,3,Kasota
1013,01/01/2020 12:13pm,Snow Emergency,"203 MORGAN AVE N,Minneapolis,MN",44.978,-93.30477,5,Harrison,Near North,3,3,Kasota
1014,01/01/2020 12:14pm,Snow Emergency,"1419 spruce place ,Minneapolis,MN",44.968488,-93.280695,7,Loring Park,Central,3,3,Kasota
1015,01/01/2020 12:15pm,Snow Emergency,"217 7th ave ne,Minneapolis,MN",44.99543,-93.262772,3,St. Anthony West,Northeast,3,3,Kasota
1016,01/01/2020 12:19pm,Snow Emergency,"1037 24 AVE SE,Minneapolis,MN",44.98903,-93.21933,1,Como,University,3,3,Kasota
1017,01/01/2020 12:20pm,Snow Emergency,"3209 6th st n,Minneapolis,MN",45.013484,-93.286605,4,McKinley,Camden,5,3,Kasota
1018,01/01/2020 12:21pm,Snow Emergency,"3911 aldrich ave n,Minneapolis,MN",45.02612,-93.28969,4,Webber - Camden,Camden,4,3,Kasota
1019,01/01/2020 12:21pm,Snow Emergency,"3209 21st Avenue South,Minneapolis,MN",44.94429,-93.24182,9,Corcoran,Powderhorn,1,3,Kasota
1020,01/01/2020 12:23pm,Snow Emergency,"331 8 th ave se,Minneapolis,MN",44.983272,-93.244734,3,Marcy Holmes,University,5,3,Kasota
1021,01/01/2020 12:23pm,Snow Emergency,"237 HUMBOLDT AVE N,Minneapolis,MN",44.97924,-93.29854,5,Harrison,Near North,6,3,Kasota
1022,01/01/2020 12:23pm,Snow Emergency,"1735 Clifton pl,Minneapolis,MN",44.966653,-93.286225,7,Loring Park,Central,6,3,Kasota
1023,01/01/2020 12:23pm,Snow Emergency,"125 18TH ST E ,Minneapolis,MN",44.965065,-93.275048,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1024,01/01/2020 12:24pm,Snow Emergency,"703 7th ave se,Minneapolis,MN",44.987535,-93.243166,3,Marcy Holmes,University,4,3,Kasota
1025,01/01/2020 12:25pm,Snow Emergency,"513 8TH AVE SE ,Minneapolis,MN",44.98536,-93.24327,3,Marcy Holmes,University,5,3,Kasota
1026,01/01/2020 12:25pm,Snow Emergency,"301 18TH ST E,Minneapolis,MN",44.965075,-93.27255,6,Steven's Square - Loring Heights,Central,6,3,Kasota
1027,01/01/2020 12:25pm,Snow Emergency,"3855 Aldrich Ave N,Minneapolis,MN",45.02551,-93.28968,4,Webber - Camden,Camden,4,3,Kasota
1028,01/01/2020 12:28pm,Snow Emergency,"325 8th ave se,Minneapolis,MN",44.98361,-93.2446,3,Marcy Holmes,University,4,3,Kasota
1029,01/01/2020 12:28pm,Snow Emergency,"3313 25th ave so,Minneapolis,MN",44.94238,-93.23554,9,Corcoran,Powderhorn,4,3,Kasota
1030,01/01/2020 12:28pm,Snow Emergency,"407 8th ave se,Minneapolis,MN",44.984121,-93.244056,3,Marcy Holmes,University,6,3,Kasota
1031,01/01/2020 12:29pm,Snow Emergency,"1913 Clinton Ave S,Minneapolis,MN",44.963661,-93.271291,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1032,01/01/2020 12:29pm,Snow Emergency,"3147 21st Avenue South,Minneapolis,MN",44.94512,-93.242185,9,Corcoran,Powderhorn,4,3,Kasota
1033,01/01/2020 12:31pm,Snow Emergency,"1815 Stevens Ave South,Minneapolis,MN",44.964903,-93.275135,6,Steven's Square - Loring Heights,Central,1,3,Kasota
1034,01/01/2020 12:31pm,Snow Emergency,"1031 12th av se,Minneapolis,MN",44.98875,-93.23494,2,Como,University,3,3,Kasota
1035,01/01/2020 12:31pm,Snow Emergency,"409 8 th ave se,Minneapolis,MN",44.984154,-93.24403,3,Marcy Holmes,University,6,3,Kasota
1036,01/01/2020 12:31pm,Snow Emergency,"1357 spruce place ,Minneapolis,MN",44.969456,-93.280685,7,Loring Park,Central,1,3,Kasota
1037,01/01/2020 12:32pm,Snow Emergency,"3015 20th Avenue South,Minneapolis,MN",44.947887,-93.243485,9,Corcoran,Powderhorn,1,3,Kasota
1038,01/01/2020 12:32pm,Snow Emergency,"1507 Girard Ave N,Minneapolis,MN",44.99445,-93.29755,5,Near - North,Near North,6,3,Kasota
1039,01/01/2020 12:33pm,Snow Emergency,"2313 33rd st e,Minneapolis,MN",44.942795,-93.238555,9,Corcoran,Powderhorn,3,3,Kasota
1040,01/01/2020 12:34pm,Snow Emergency,"709 Sheridan Ave n ,Minneapolis,MN",44.985722,-93.312303,5,Willard - Hay,Near North,3,3,Kasota
1041,01/01/2020 12:36pm,Snow Emergency,"215 12th ave ne,Minneapolis,MN",45.00014,-93.26538,3,Sheridan,Northeast,3,3,Kasota
1042,01/01/2020 12:37pm,Snow Emergency,"615 Sheridan Ave n ,Minneapolis,MN",44.98478,-93.31247,5,Willard - Hay,Near North,2,3,Kasota
1043,01/01/2020 12:37pm,Snow Emergency,"3205 20th ave ,Minneapolis,MN",44.94443,-93.24325,9,Corcoran,Powderhorn,3,3,Kasota
1044,01/01/2020 12:37pm,Snow Emergency,"505 7th Avenue se ,Minneapolis,MN",44.98559,-93.244704,3,Marcy Holmes,University,3,3,Kasota
1045,01/01/2020 12:38pm,Snow Emergency,"227 12th ave ne,Minneapolis,MN",44.999945,-93.265643,3,Sheridan,Northeast,2,3,Kasota
1046,01/01/2020 12:38pm,Snow Emergency,"3233 Holmes Ave ,Minneapolis,MN",44.94361,-93.29923,10,ECCO,Calhoun Isle,6,3,Kasota
1047,01/01/2020 12:38pm,Snow Emergency,"3151 Fremont ave s,Minneapolis,MN",44.945616,-93.29558,10,South Uptown,Calhoun Isle,4,3,Kasota
1048,01/01/2020 12:38pm,Snow Emergency,"311 LOGAN AVE N,Minneapolis,MN",44.980193,-93.303402,5,Harrison,Near North,6,3,Kasota
1049,01/01/2020 12:39pm,Snow Emergency,"1505 Girard ave n ,Minneapolis,MN",44.994405,-93.297305,5,Near - North,Near North,4,3,Kasota
1050,01/01/2020 12:40pm,Snow Emergency,"3137 Holmes Ave,Minneapolis,MN",44.94525,-93.29922,10,ECCO,Calhoun Isle,2,3,Kasota
1051,01/01/2020 12:40pm,Snow Emergency,"1201 BROOK AVE SE,Minneapolis,MN",44.9872,-93.23411,2,Como,University,1,3,Kasota
1052,01/01/2020 12:40pm,Snow Emergency,"511 7th Avenue se ,Minneapolis,MN",44.985635,-93.24467,3,Marcy Holmes,University,4,3,Kasota
1053,01/01/2020 12:41pm,Snow Emergency,"1727 Irving ave n ,Minneapolis,MN",44.99716,-93.2998,5,Near - North,Near North,1,3,Kasota
1054,01/01/2020 12:41pm,Snow Emergency,"4161 aldrich ave n,Minneapolis,MN",45.031141,-93.289475,4,Webber - Camden,Camden,2,3,Kasota
1055,01/01/2020 12:42pm,Snow Emergency,"215 Clifton Ave.,Minneapolis,MN",44.965584,-93.28274,7,Loring Park,Central,6,3,Kasota
1056,01/01/2020 12:43pm,Snow Emergency,"3859 aldrich ave n,Minneapolis,MN",45.02562,-93.28968,4,Webber - Camden,Camden,4,3,Kasota
1057,01/01/2020 12:46pm,Snow Emergency,"311 OAK GROVE ST,Minneapolis,MN",44.966783,-93.283121,7,Loring Park,Central,1,3,Kasota
1058,01/01/2020 12:47pm,Snow Emergency,"3455 21st ave s,Minneapolis,MN",44.93967,-93.24198,9,Corcoran,Powderhorn,4,3,Kasota
1059,01/01/2020 12:47pm,Snow Emergency,"137 18Th ST E,Minneapolis,MN",44.965065,-93.274921,6,Steven's Square - Loring Heights,Central,3,3,Kasota
1060,01/01/2020 12:48pm,Snow Emergency,"3251 Aldrich Ave n,Minneapolis,MN",45.01475,-93.28963,4,McKinley,Camden,2,3,Kasota
1061,01/01/2020 12:49pm,Snow Emergency,"305 OAK GROVE ST,Minneapolis,MN",44.966746,-93.282994,7,Loring Park,Central,1,3,Kasota
1062,01/01/2020 12:50pm,Snow Emergency,"229 Oak Grove Street,Minneapolis,MN",44.966327,-93.281337,7,Loring Park,Central,3,3,Kasota
1063,01/01/2020 12:51pm,Snow Emergency,"1401 grand st ne,Minneapolis,MN",45.001938,-93.269309,3,Sheridan,Northeast,6,3,Kasota
1064,01/01/2020 12:53pm,Snow Emergency,"727 8th ave se,Minneapolis,MN",44.987593,-93.241334,3,Marcy Holmes,University,2,3,Kasota
1065,01/01/2020 12:53pm,Snow Emergency,"709 8th ave se,Minneapolis,MN",44.9872,-93.24191,3,Marcy Holmes,University,2,3,Kasota
1066,01/01/2020 12:53pm,Snow Emergency,"2319 grand st ne,Minneapolis,MN",45.01172,-93.2697,3,Bottineau,Northeast,4,3,Kasota
1067,01/01/2020 12:53pm,Snow Emergency,"417 MORGAN AVE N,Minneapolis,MN",44.982295,-93.304635,5,Harrison,Near North,6,3,Kasota
1068,01/01/2020 12:53pm,Snow Emergency,"1723 Girard Ave N,Minneapolis,MN",44.99712,-93.29754,5,Near - North,Near North,3,3,Kasota
