X,Y,OBJECTID,Call_Taken,Community,Customer,Day,Latitude,Location,Longitude,Neighbohoo,Tow_Zone,Ward
-10386247.6403412,5612208.04028523,458,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.94081,"3412 Humboldt Ave S,Minneapolis,MN",-93.30125,ECCO,5,10
-10385787.3342434,5614328.72237397,459,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.954293,"2636 GIRARD AVE S ,Minneapolis,MN",-93.297115,Lowry Hill East,3,10
-10385787.3342434,5614183.05988762,460,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.953367,"2712 GIRARD AVE S ,Minneapolis,MN",-93.297115,Lowry Hill East,3,10
-10382416.1347946,5621111.23422514,461,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.997394,"138 10th ave ne,Minneapolis,MN",-93.266831,St. Anthony West,2,3
-10385794.0134205,5613857.13690773,462,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.951295,"2840 GIRARD AVE S ,Minneapolis,MN",-93.297175,Lowry Hill East,3,10
-10382492.6113075,5621072.3508884,463,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.997147,"110 10th ave ne,Minneapolis,MN",-93.267518,St. Anthony West,2,3
-10385855.7957838,5622858.16203832,464,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.00849,"2722 Humboldt ave n,Minneapolis,MN",-93.29773,Jordan,1,5
-10380143.9927049,5611494.07567432,465,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.93627,"3646 Longfellow,Minneapolis,MN",-93.24642,Standish,6,12
-10381254.4045751,5622411.95160758,466,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005656,"1738 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10385804.5887592,5614043.5345569,467,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.95248,"2738 Girard Ave South,Minneapolis,MN",-93.29727,Lowry Hill East,3,10
-10381254.4045751,5622414.31325135,468,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005671,"1740 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10385662.0998475,5615830.62945733,469,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.96384,"1904 fremont ave s,Minneapolis,MN",-93.29599,Lowry Hill,3,7
-10381841.6149382,5621131.06938973,470,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.99752,"816 4th st ne,Minneapolis,MN",-93.26167,St. Anthony West,2,3
-10379753.2612938,5619527.86141999,471,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.987335,"702 7th ave se,Minneapolis,MN",-93.24291,Marcy Holmes,4,3
-10385855.7957838,5622536.96382446,472,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.00645,"2614 Humboldt ave n,Minneapolis,MN",-93.29773,Jordan,1,5
-10381955.3834984,5621144.92267226,473,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.997608,"310 9th ave ne,Minneapolis,MN",-93.262692,St. Anthony West,2,3
-10380064.2879781,5612847.35395025,474,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.944875,"1860 32nd ,Minneapolis,MN",-93.245704,Corcoran,6,9
-10380176.8319674,5611744.90040114,475,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.937865,"1834 36th st e,Minneapolis,MN",-93.246715,Corcoran,6,9
-10380216.3504071,5611176.42665114,476,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.93425,".1830 38th Street East,Minneapolis,MN",-93.24707,Standish,6,12
-10387575.1253177,5621365.63234925,477,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.99901,"1906 Thomas ave n ,Minneapolis,MN",-93.313175,Willard - Hay,1,5
-10386082.3308826,5611745.05766749,478,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.937866,"3552 Holmes Ave,Minneapolis,MN",-93.299765,ECCO,5,10
-10385794.1247451,5613860.75473905,479,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.951318,"2838 girard ave s ,Minneapolis,MN",-93.297176,Lowry Hill East,3,10
-10380008.5168441,5619073.159437,480,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.984446,"410 7th ave se,Minneapolis,MN",-93.245203,Marcy Holmes,4,3
-10385786.7777203,5614355.46406994,481,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.954463,"2610 GIRARD AVE S,Minneapolis,MN",-93.29711,Lowry Hill East,3,10
-10385740.0234805,5612851.28580671,482,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.9449,"1312 32nd st w,Minneapolis,MN",-93.29669,South Uptown,5,10
-10378889.4220537,5619254.15608408,483,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.985596,"822 12th Ave se,Minneapolis,MN",-93.23515,Marcy Holmes,4,3
-10379053.7295906,5618959.84165394,484,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.983726,"620 12TH AV SE,Minneapolis,MN",-93.236626,Marcy Holmes,4,3
-10379604.0932049,5619390.14208703,485,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98646,"624 8th ave se,Minneapolis,MN",-93.24157,Marcy Holmes,4,3
-10381254.4045751,5622409.74741672,486,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005642,"1736 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10379830.0717806,5619002.96520948,487,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.984,"408 8th ave se,Minneapolis,MN",-93.2436,Marcy Holmes,4,3
-10380002.6169394,5612777.36526801,488,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94443,"3204 19th ave so,Minneapolis,MN",-93.24515,Corcoran,6,9
-10387579.5781024,5620015.32623161,489,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.990432,"1228 THOMAS AVE N,Minneapolis,MN",-93.313215,Willard - Hay,1,5
-10377025.3771156,5618768.46381302,490,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98251,"714 24TH AVE SE ,Minneapolis,MN",-93.218405,Como,4,2
-10379181.0790542,5619072.21521416,491,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98444,"612 11th ave se,Minneapolis,MN",-93.23777,Marcy Holmes,4,3
-10381280.5646605,5621704.10624219,492,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.00116,"1306 adams st ne,Minneapolis,MN",-93.25663,Logan Park,2,1
-10379685.2450518,5619287.20814732,493,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.985806,"602 8th ave se,Minneapolis,MN",-93.242299,Marcy Holmes,4,3
-10387579.5781024,5619870.67378643,494,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.989513,"1140 Thomas Ave n,Minneapolis,MN",-93.313215,Willard - Hay,1,5
-10383031.3976615,5615869.17553597,495,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.964085,"310 19th st e,Minneapolis,MN",-93.272358,Steven's Square - Loring Heights,3,6
-10386109.6042142,5611778.7111712,496,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.93808,"3546 Holmes Ave,Minneapolis,MN",-93.30001,ECCO,5,10
-10381254.4045751,5622393.6880045,497,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.00554,"1722 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10385794.2360697,5613882.93352669,498,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.951459,"2826 GIRARD AVE S,Minneapolis,MN",-93.297177,Lowry Hill East,3,10
-10388809.1018145,5609412.26320764,499,2020/02/10 00:00:00+00,Southwest,Snow Emergency,2,44.92303,"4404 Beard Ave S,Minneapolis,MN",-93.32426,Linden Hills,5,13
-10381254.4045751,5622405.1814428,500,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005613,"1732 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10380018.9808582,5618692.60614806,501,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.982028,"224 8th ave se,Minneapolis,MN",-93.245297,Marcy Holmes,4,3
-10385812.3811826,5613783.99464227,502,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.95083,"2832 GIRARD AVE S,Minneapolis,MN",-93.29734,Lowry Hill East,3,10
-10385235.7461583,5621710.40356046,503,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.0012,"2126 DUPONT AVE N ,Minneapolis,MN",-93.29216,Hawthorne,1,5
-10379849.4413642,5612641.95084828,504,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.943569,"3230 20th Avenue South,Minneapolis,MN",-93.243774,Corcoran,6,9
-10385820.1735058,5612747.48271096,505,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.94424,"3210 girard ave s,Minneapolis,MN",-93.29741,South Uptown,5,10
-10384078.0235253,5615245.37985447,506,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.96012,"2222 pillsbury ave s,Minneapolis,MN",-93.28176,Whittier,3,10
-10380009.2961165,5612752.20108475,507,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94427,"3210 19th av s,Minneapolis,MN",-93.24521,Corcoran,6,9
-10381254.4045751,5622386.76040153,508,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005496,"1716 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10380580.3651097,5613071.47830102,509,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.9463,"3104 17th ave s ,Minneapolis,MN",-93.25034,Powderhorn Park,6,9
-10385741.1367267,5612649.97180757,510,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.94362,"3233 girard ave s,Minneapolis,MN",-93.2967,South Uptown,5,10
-10380691.1280052,5612794.35128341,511,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.944538,"3202 16th av s,Minneapolis,MN",-93.251335,Powderhorn Park,6,9
-10379867.9203509,5612626.3806547,512,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94347,"3232 20th Avenue South,Minneapolis,MN",-93.24394,Corcoran,6,9
-10380434.5365594,5613074.62380757,513,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94632,"3104 18th ave s,Minneapolis,MN",-93.24903,Powderhorn Park,6,9
-10381254.4045751,5622370.85848186,514,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005395,"1702 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10381254.4045751,5622377.62862087,515,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005438,"1708 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10379939.387456,5618835.98072844,516,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.982939,"312 8th Avenue se ,Minneapolis,MN",-93.244582,Marcy Holmes,4,3
-10381254.4045751,5622391.4838181,517,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005526,"1720 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10379914.2292922,5619240.30584625,518,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.985508,"520 7th ave se,Minneapolis,MN",-93.244356,Marcy Holmes,4,3
-10387576.2384638,5621931.12707471,519,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.002602,"2304 Thomas ave n ,Minneapolis,MN",-93.313185,Willard - Hay,1,5
-10383232.5519472,5615802.15268321,520,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.963659,"1928 2ND AVE S ,Minneapolis,MN",-93.274165,Steven's Square - Loring Heights,3,6
-10385891.9745848,5620082.38024352,521,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.990858,"1204 humboldt Ave n,Minneapolis,MN",-93.298055,Near - North,1,5
-10379942.0591469,5618831.25917318,522,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.982909,"308 8th Avenue se ,Minneapolis,MN",-93.244606,Marcy Holmes,4,3
-10379818.8284941,5619772.9283452,523,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.988892,"804 6th ave se,Minneapolis,MN",-93.243499,Marcy Holmes,4,3
-10387854.2032364,5622556.80226619,524,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.006576,"2616 Vincent Ave. N.,Minneapolis,MN",-93.315682,Willard - Hay,1,4
-10379206.6826166,5618957.32352231,525,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98371,"1110 6th st se,Minneapolis,MN",-93.238,Marcy Holmes,4,3
-10387406.4763206,5622031.57233937,526,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.00324,"2324 Sheridan ave n ,Minneapolis,MN",-93.31166,Willard - Hay,1,5
-10381254.4045751,5622253.87806741,527,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.004652,"1600 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10385796.796436,5614115.89238696,528,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.95294,"2722 Girard Ave South,Minneapolis,MN",-93.2972,Lowry Hill East,3,10
-10381140.3021412,5622404.70908616,529,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.00561,"1708 jefferson st ne,Minneapolis,MN",-93.25537,Logan Park,2,1
-10379542.8674647,5613062.04136364,530,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94624,"3106 22nd Avenue South,Minneapolis,MN",-93.24102,Corcoran,6,9
-10381254.4045751,5622389.12203871,531,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005511,"1718 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10382829.0188049,5615980.09441291,532,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.96479,"1808 4 th ave s ,Minneapolis,MN",-93.27054,Steven's Square - Loring Heights,3,6
-10383256.4856402,5616135.85541392,533,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.96578,"1710 2nd av s,Minneapolis,MN",-93.27438,Steven's Square - Loring Heights,3,6
-10385783.8833802,5614354.20557551,534,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.954455,"2612 girard ave s ,Minneapolis,MN",-93.297084,Lowry Hill East,3,10
-10379200.0034395,5612862.29538169,535,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94497,"2318 32nd st e,Minneapolis,MN",-93.23794,Corcoran,6,9
-10387433.7495521,5621096.43641804,536,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.9973,"1716 SHERIDAN AVE N,Minneapolis,MN",-93.311905,Willard - Hay,1,5
-10383459.087146,5615882.54858537,537,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.96417,"106 19TH ST E,Minneapolis,MN",-93.2762,Steven's Square - Loring Heights,3,6
-10387406.4763206,5622031.57233937,538,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,45.00324,"2324 Sheridan Ave. N.,Minneapolis,MN",-93.31166,Willard - Hay,1,5
-10380024.32424,5618682.8486986,539,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.981966,"216 8th ave se,Minneapolis,MN",-93.245345,Marcy Holmes,4,3
-10381254.4045751,5622396.0496435,540,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005555,"1724 adams st ne,Minneapolis,MN",-93.256395,Logan Park,2,1
-10385996.0583032,5624591.88467933,541,2020/02/10 00:00:00+00,Camden,Snow Emergency,2,45.0195,"3530 Irving ave n,Minneapolis,MN",-93.29899,Folwell,1,4
-10384079.1366714,5614987.37861156,542,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.95848,"2414 pillsbury ave s,Minneapolis,MN",-93.28177,Whittier,3,10
-10379849.5526889,5612661.92468944,543,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.943696,"3226 20th Ave so,Minneapolis,MN",-93.243775,Corcoran,6,9
-10385677.6845941,5613027.43934427,544,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.94602,"3112 Fremont ave s,Minneapolis,MN",-93.29613,South Uptown,5,10
-10379216.2560337,5612848.14023654,545,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94488,"2328 32nd st ,Minneapolis,MN",-93.238086,Corcoran,6,9
-10385889.7481925,5619407.45535209,546,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.98657,"820 humboldt Ave n,Minneapolis,MN",-93.298035,Near - North,1,5
-10378782.5553198,5619856.03542189,547,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98942,"1054 12th ave se,Minneapolis,MN",-93.23419,Como,4,2
-10379510.0282022,5612075.62229009,548,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.939968,"3434 22nd Avenue South,Minneapolis,MN",-93.240725,Corcoran,6,9
-10382690.2034055,5621163.97075812,549,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.997729,"86 11th ave ne,Minneapolis,MN",-93.269293,St. Anthony West,2,3
-10383256.4856402,5616113.82843249,550,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.96564,"1714 2ND AVE S ,Minneapolis,MN",-93.27438,Steven's Square - Loring Heights,3,6
-10382699.8882474,5621159.2481259,551,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,44.997699,"84 11th ave ne,Minneapolis,MN",-93.26938,St. Anthony West,2,3
-10379281.266611,5618774.75908241,552,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98255,"1116 5th St se,Minneapolis,MN",-93.23867,Marcy Holmes,4,3
-10379869.0335971,5612755.3466215,553,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94429,"3208 20th Avenue South,Minneapolis,MN",-93.24395,Corcoran,6,9
-10379212.8051706,5618776.01805189,554,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.982558,"1124 5th st se,Minneapolis,MN",-93.238055,Marcy Holmes,4,3
-10382610.8326525,5621792.26909813,555,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.00172,"136 14th ave ne,Minneapolis,MN",-93.26858,Sheridan,2,3
-10385787.3342434,5614028.74833507,556,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.952386,"2736 Girard Ave S,Minneapolis,MN",-93.297115,Lowry Hill East,3,10
-10382739.96321,5621730.86994601,557,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.00133,"118 14th ave ne,Minneapolis,MN",-93.26974,Sheridan,2,3
-10379068.201091,5618937.17835303,558,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.983582,"614 12th ave se ,Minneapolis,MN",-93.236756,Marcy Holmes,4,3
-10379125.419345,5619092.67547375,559,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98457,"1108 7TH ST SE,Minneapolis,MN",-93.23727,Marcy Holmes,4,3
-10385250.2177588,5613006.99282951,560,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.94589,"3116 Colfax ave s,Minneapolis,MN",-93.29229,South Uptown,5,10
-10384039.6182318,5614887.32651546,561,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.957844,"2432 Pillsbury Avenue South,Minneapolis,MN",-93.281415,Whittier,3,10
-10383006.0168485,5614952.76921175,562,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.95826,"2406 clinton ave s ,Minneapolis,MN",-93.27213,Whittier,3,10
-10379867.9203509,5612648.3989867,563,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94361,"3228 20th Avenue South,Minneapolis,MN",-93.24394,Corcoran,6,9
-10379822.7246558,5619042.15441508,564,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.984249,"414 8TH AVE SE,Minneapolis,MN",-93.243534,Marcy Holmes,4,3
-10379330.1359186,5619041.99702156,565,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.984248,"1026 6th St. se ,Minneapolis,MN",-93.239109,Marcy Holmes,4,3
-10382821.67168,5621706.62528223,566,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.001176,"104 14th ave ne,Minneapolis,MN",-93.270474,Sheridan,2,3
-10387551.1916247,5620145.65698778,567,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.99126,"1240 Thomas ave n ,Minneapolis,MN",-93.31296,Willard - Hay,1,5
-10385658.5376597,5613007.46455303,568,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.945893,"3118 Fremont ave s,Minneapolis,MN",-93.295958,South Uptown,5,10
-10385233.8537398,5613036.40437897,569,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.946077,"3110 Colfax ave s,Minneapolis,MN",-93.292143,South Uptown,5,10
-10382738.8500639,5621747.87268095,570,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.001438,"122 14th ave ne,Minneapolis,MN",-93.26973,Sheridan,2,3
-10386498.8885053,5613701.41536366,571,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.950305,"1700 BLK OF THE MALL,Minneapolis,MN",-93.303507,East Isles,3,7
-10383370.5881743,5616141.83416115,572,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.965818,"1722 Stevens Avenue s ,Minneapolis,MN",-93.275405,Steven's Square - Loring Heights,3,6
-10380303.8474572,5619590.03259492,573,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.98773,"426 6th street se ,Minneapolis,MN",-93.247856,Marcy Holmes,4,3
-10379471.2890349,5619123.99560074,574,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.984769,"928 6th st se,Minneapolis,MN",-93.240377,Marcy Holmes,4,3
-10384079.1366714,5614696.34950951,575,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.95663,"2520 pillsbury ,Minneapolis,MN",-93.28177,Whittier,3,10
-10384079.1366714,5614776.57824384,576,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.95714,"2500 pillsbury ave s,Minneapolis,MN",-93.28177,Whittier,3,10
-10379216.7013322,5618674.35007346,577,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.981912,"424 12 ave se,Minneapolis,MN",-93.23809,Marcy Holmes,4,3
-10387412.0422514,5619862.33145017,578,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.98946,"1122 Sheridan ave n ,Minneapolis,MN",-93.31171,Willard - Hay,1,5
-10379577.3764964,5610720.4155691,579,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.93135,"3928 22nd av s,Minneapolis,MN",-93.24133,Standish,6,12
-10379552.8861803,5612909.47898194,580,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,2,44.94527,"3142 22nd av s,Minneapolis,MN",-93.24111,Corcoran,6,9
-10386001.6243342,5620542.32766157,581,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.99378,"1422 Irving Ave n,Minneapolis,MN",-93.29904,Near - North,1,5
-10379213.8069921,5618679.70109542,582,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.981946,"426 12th ave se,Minneapolis,MN",-93.238064,Marcy Holmes,4,3
-10382031.4146128,5622331.49750347,583,2020/02/10 00:00:00+00,Northeast,Snow Emergency,2,45.005145,"328 17th ave ne,Minneapolis,MN",-93.263375,Sheridan,2,3
-10387293.4870327,5619910.81107179,584,2020/02/10 00:00:00+00,Near North,Snow Emergency,2,44.989768,"1204 Russell Ave. N.,Minneapolis,MN",-93.310645,Willard - Hay,1,5
-10380156.5717868,5619173.41548842,585,2020/02/10 00:00:00+00,University,Snow Emergency,2,44.985083,"420 6th ave se,Minneapolis,MN",-93.246533,Marcy Holmes,4,3
-10385804.5887592,5615416.86034569,586,2020/02/10 00:00:00+00,Calhoun Isle,Snow Emergency,2,44.96121,"2124 girard ave s ,Minneapolis,MN",-93.29727,Lowry Hill,3,7
-10383459.087146,5615882.54858537,587,2020/02/10 00:00:00+00,Central,Snow Emergency,2,44.96417,"102 19TH ST E,Minneapolis,MN",-93.2762,Steven's Square - Loring Heights,3,6
