X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.2664566038891,44.9488296512674,1717,271118305791,2944 OAKLAND AVE S,44.9488296509,-93.266456604,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2664184573459,44.94930267308,1718,271118305792,2922 OAKLAND AVE S,44.9493026733,-93.266418457,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2663421633601,44.9511260988904,1719,271118305793,2818 OAKLAND AVE S,44.9511260986,-93.2663421631,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2662963869686,44.9511642454336,1720,271118305794,2804 OAKLAND AVE S,44.9511642456,-93.2662963867,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2665100101289,44.9535255431693,1721,271118305795,2708 OAKLAND AVE S,44.9535255432,-93.2665100098,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2662963869686,44.9537506102026,1722,271118305796,2642 OAKLAND AVE S,44.9537506104,-93.2662963867,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2662887571204,44.9543342594186,1723,271118305797,2632 OAKLAND AVE S,44.954334259,-93.2662887573,Phillips West,Phillips,6,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2545623782511,44.9871749878355,1724,271118306400,312 CENTRAL AVE SE,44.9871749878,-93.2545623779,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.253974914111,44.9882125851427,1725,271118306401,408 CENTRAL AVE SE,44.9882125854,-93.2539749146,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2540435791478,44.988136291157,1726,271118306402,410 CENTRAL AVE SE,44.9881362915,-93.2540435791,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2535171510956,44.9883728029625,1727,271118306403,412 CENTRAL AVE SE,44.9883728027,-93.2535171509,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2541503907279,44.9894104002698,1728,271118306404,420 CENTRAL AVE SE,44.9894104004,-93.2541503906,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2528152464265,44.9877357484061,1729,271118306405,429 CENTRAL AVE SE,44.9877357483,-93.2528152466,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2513046264073,44.9911308285249,1730,271118306406,708 CENTRAL AVE SE,44.9911308289,-93.2513046265,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2513046264073,44.9911308285249,1731,271118306407,714 CENTRAL AVE SE,44.9911308289,-93.2513046265,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2512359622698,44.9912071225107,1732,271118306408,716 CENTRAL AVE SE,44.9912071228,-93.2512359619,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2513351440016,44.9913482666093,1733,271118306409,718 CENTRAL AVE SE,44.9913482666,-93.251335144,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2511062620443,44.9914283755191,1734,271118306410,720 CENTRAL AVE SE,44.9914283752,-93.2511062622,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2473373409455,45.0100212095113,1735,271118306411,220 CENTRAL AVE NE,45.0100212097,-93.2473373413,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2474212647795,45.0125389101427,1736,271118306412,2407 CENTRAL AVE NE,45.0125389099,-93.2474212646,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.247489928917,45.0131187435352,1737,271118306413,2503 CENTRAL AVE NE,45.0131187439,-93.2474899292,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2472610469597,45.0131988524452,1738,271118306414,2519 CENTRAL AVE NE,45.0131988525,-93.2472610474,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2472000117711,45.0221900943974,1739,271118306415,3003 CENTRAL AVE NE,45.022190094,-93.2472000122,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2472076416194,45.0224647518469,1740,271118306416,3009 CENTRAL AVE NE,45.0224647522,-93.2472076416,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2473983761341,45.0231208801246,1741,271118306417,3029 CENTRAL AVE NE,45.0231208801,-93.2473983765,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2471084598875,45.0250968930073,1742,271118306418,3121 CENTRAL AVE NE,45.0250968933,-93.2471084595,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2469177244733,45.0248107907854,1743,271118306419,3129 CENTRAL AVE NE,45.024810791,-93.2469177246,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2472381592136,45.0247993469124,1744,271118306420,3133 CENTRAL AVE NE,45.0247993469,-93.2472381592,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2474365235767,45.0251579281959,1745,271118306421,3139 CENTRAL AVE NE,45.0251579285,-93.2474365234,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2474746701199,45.0249977112754,1746,271118306422,3141 CENTRAL AVE NE,45.0249977112,-93.2474746704,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2472991944023,45.0135612486528,1747,271118306423,3141 CENTRAL AVE NE,45.0135612488,-93.2472991943,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2473297119966,45.0137786867371,1748,271118306424,2512 CENTRAL AVE NE,45.0137786865,-93.2473297119,Audubon Park,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2478027347084,45.0131111145863,1749,271118306425,2412 CENTRAL AVE NE,45.0131111145,-93.2478027344,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2476119992943,45.012092590101,1750,271118306426,2336 CENTRAL AVE NE,45.0120925903,-93.2476119995,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.263145446705,45.0070571897376,1751,271118306427,1818 UNIVERSITY AVE NE,45.0070571899,-93.2631454468,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2632904048283,45.0069084166901,1752,271118306428,1816 UNIVERSITY AVE NE,45.0069084167,-93.2632904053,Bottineau,Northeast,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2631073001617,45.0070953371801,1753,271118306429,1814 UNIVERSITY AVE NE,45.0070953369,-93.2631072998,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2630157473788,45.0066223144683,1754,271118306430,1810 UNIVERSITY AVE NE,45.0066223145,-93.2630157471,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2631607055021,45.0058174131432,1755,271118306431,1710 UNIVERSITY AVE NE,45.0058174133,-93.2631607056,Holland,Northeast,1,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2568511960258,44.9878387450621,1756,271118306432,30 UNIVERSITY AVE NE,44.9878387451,-93.2568511963,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2572402958029,44.9884834285674,1757,271118306433,22 UNIVERSITY AVE NE,44.988483429,-93.2572402954,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2568969724173,44.9889297486091,1758,271118306434,20 UNIVERSITY AVE NE,44.9889297485,-93.2568969727,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2565994263225,44.9884300232271,1759,271118306435,6 UNIVERSITY AVE NE,44.9884300232,-93.2565994263,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2567977906855,44.9880599971712,1760,271118306436,4 UNIVERSITY AVE NE,44.9880599976,-93.2567977905,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,2
-93.2580032347614,44.9868583680193,1761,271118306437,17 LOURDES PL,44.9868583679,-93.2580032349,Nicollet Island - East Bank,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2537994383933,44.9845733642694,1762,271118306438,216 2ND AVE SE,44.9845733643,-93.2537994385,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2531890865071,44.9865226744819,1763,271118306439,308 2ND AVE SE,44.9865226746,-93.2531890869,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2521820067942,44.9835243221898,1764,271118306440,204 3RD AVE SE,44.9835243225,-93.2521820068,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2524337764975,44.9850463869813,1765,271118306441,208 3RD AVE SE,44.9850463867,-93.2524337769,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2492141720963,44.9844818114865,1766,271118306442,225 5TH AVE SE,44.9844818115,-93.2492141724,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2492294308935,44.9839706422314,1767,271118306443,218 5TH AVE SE,44.9839706421,-93.2492294312,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.248664856298,44.9817275999488,1768,271118306444,606 MAIN ST SE,44.9817276001,-93.248664856,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.248268127572,44.9817390438218,1769,271118306445,608 MAIN ST SE,44.9817390442,-93.2482681274,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2490615841248,44.9821166988266,1770,271118306446,610 MAIN ST SE,44.9821166992,-93.2490615845,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.248466491935,44.9817695614162,1771,271118306447,612 MAIN ST SE,44.9817695618,-93.2484664917,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2481079097522,44.981742858746,1772,271118306448,614 MAIN ST SE,44.9817428589,-93.2481079102,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2477111819255,44.9816818235574,1773,271118306449,616 MAIN ST SE,44.9816818237,-93.2477111816,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2477340696715,44.9818992616417,1774,271118306450,618 MAIN ST SE,44.9818992615,-93.2477340698,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2480316157664,44.9817466736701,1775,271118306451,620 MAIN ST SE,44.9817466736,-93.2480316162,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2482604977238,44.9816665647602,1776,271118306452,622 MAIN ST SE,44.9816665649,-93.248260498,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.248184203738,44.9816703796843,1777,271118306453,624 MAIN ST SE,44.9816703796,-93.2481842041,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2477951048602,44.981754302619,1778,271118306454,626 MAIN ST SE,44.981754303,-93.247795105,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2479476928317,44.9816741946084,1779,271118306455,628 MAIN ST SE,44.9816741943,-93.2479476929,Marcy Holmes,University,3,1,2018/01/15 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2477340696715,44.9818992616417,1780,271118306456,630 MAIN ST SE,44.9818992615,-93.2477340698,Marcy Holmes,University,3,1,2018/01/16 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2495956420252,44.9822845455953,1781,271118306457,516 MAIN ST SE,44.9822845459,-93.2495956421,Marcy Holmes,University,3,1,2018/01/16 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2525100704833,44.983333587675,1782,271118306458,321 MAIN ST SE,44.9833335876,-93.2525100708,Marcy Holmes,University,3,1,2018/01/16 00:00:00+00,478.1000(a),Snow emergency parking restrictions - snow emergency route,4
-93.2603454587759,44.9900703425723,1783,271118306459,116 3RD AVE NE,44.990070343,-93.260345459,St. Anthony West,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2515792847561,44.9935302737032,1784,271118306460,800 3RD AVE NE,44.9935302734,-93.2515792847,St. Anthony East,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2519454958879,44.9933013917459,1785,271118306461,708 3RD AVE NE,44.9933013916,-93.2519454956,St. Anthony East,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2589416503369,44.9922981260577,1786,271118306462,316 4TH AVE NE,44.9922981262,-93.2589416504,St. Anthony West,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2605972293786,44.9923248287279,1787,271118306463,208 4TH AVE NE,44.9923248291,-93.260597229,St. Anthony West,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2539596553138,44.9922218320719,1788,271118306464,248 6TH ST NE,44.9922218323,-93.2539596558,St. Anthony East,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2595062258316,44.9938163759251,1789,271118306465,308 5TH AVE NE,44.9938163757,-93.2595062256,St. Anthony West,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2606735233644,44.993709564345,1790,271118306466,108 6TH AVE NE,44.9937095642,-93.2606735229,St. Anthony West,Northeast,3,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,2
