X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2511770000185,44.9216899995939,923,Oliver,2020-2943,2,271121306000,2021/01/25 00:00:00+00,4448 16TH AVE S,44.92169,-93.251177,478.1000(b),Snow emergency parking restrictions - even number address,11,Northrop,Nokomis,2,6
-93.2498970003463,44.9346720002127,924,Oliver,2020-2944,2,271121306000,2021/01/25 00:00:00+00,3742 17TH AVE S,44.934672,-93.249897,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499140002309,44.9423390003446,925,Oliver,2020-2945,2,271121306000,2021/01/25 00:00:00+00,3318 17TH AVE S,44.942339,-93.249914,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499589996081,44.9423889999524,926,Oliver,2020-2946,2,271121306000,2021/01/25 00:00:00+00,3314 17TH AVE S,44.942389,-93.249959,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499449998618,44.9432059998571,927,Oliver,2020-2947,2,271121306000,2021/01/25 00:00:00+00,3246 17TH AVE S,44.943206,-93.249945,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499700001154,44.9434189997871,928,Oliver,2020-2948,2,271121306000,2021/01/25 00:00:00+00,3240 17TH AVE S,44.943419,-93.24997,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500009997463,44.9439079998544,929,Oliver,2020-2949,2,271121306000,2021/01/25 00:00:00+00,3224 17TH AVE S,44.943908,-93.250001,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499829998155,44.9450620000113,930,Oliver,2020-2950,2,271121306000,2021/01/25 00:00:00+00,3140 17TH AVE S,44.945062,-93.249983,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500039998847,44.9451450002416,931,Oliver,2020-2951,2,271121306000,2021/01/25 00:00:00+00,3138 17TH AVE S,44.945145,-93.250004,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499839998617,44.9452060003567,932,Oliver,2020-2952,2,271121306000,2021/01/25 00:00:00+00,3136 17TH AVE S,44.945206,-93.249984,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500009997463,44.9458260001698,933,Oliver,2020-2953,2,271121306000,2021/01/25 00:00:00+00,3120 17TH AVE S,44.945826,-93.250001,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499999997002,44.9459299995699,934,Oliver,2020-2954,2,271121306000,2021/01/25 00:00:00+00,3118 17TH AVE S,44.94593,-93.25,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500120002535,44.9459850003076,935,Oliver,2020-2955,2,271121306000,2021/01/25 00:00:00+00,3116 17TH AVE S,44.945985,-93.250012,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500209997693,44.9468689997046,936,Oliver,2020-2956,2,271121306000,2021/01/25 00:00:00+00,3048 17TH AVE S,44.946869,-93.250021,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500259999999,44.946811999774,937,Oliver,2020-2957,2,271121306000,2021/01/25 00:00:00+00,3050 17TH AVE S,44.946812,-93.250026,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2499950003689,44.947307000118,938,Oliver,2020-2958,2,271121306000,2021/01/25 00:00:00+00,3028 17TH AVE S,44.947307,-93.249995,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500340003688,44.947721000324,939,Oliver,2020-2959,2,271121306000,2021/01/25 00:00:00+00,3014 17TH AVE S,44.947721,-93.250034,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500720003225,44.948097999723,940,Oliver,2020-2960,2,271121306000,2021/01/25 00:00:00+00,3004 17TH AVE S,44.948098,-93.250072,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2500550004379,44.9481759997227,941,Oliver,2020-2961,2,271121306000,2021/01/25 00:00:00+00,3000 17TH AVE S,44.948176,-93.250055,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487339997742,44.9470570002804,942,Oliver,2020-2962,2,271121306000,2021/01/25 00:00:00+00,3040 18TH AVE S,44.947057,-93.248734,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487220001202,44.9471750003261,943,Oliver,2020-2963,2,271121306000,2021/01/25 00:00:00+00,3038 18TH AVE S,44.947175,-93.248722,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487600000739,44.9479269999312,944,Oliver,2020-2964,2,271121306000,2021/01/25 00:00:00+00,3012 18TH AVE S,44.947927,-93.24876,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487549998434,44.9481300002993,945,Oliver,2020-2965,2,271121306000,2021/01/25 00:00:00+00,3004 18TH AVE S,44.94813,-93.248755,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487329997281,44.9460190000768,946,Oliver,2020-2966,2,271121306000,2021/01/25 00:00:00+00,3118 18TH AVE S,44.946019,-93.248733,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487270003508,44.9459040001695,947,Oliver,2020-2967,2,271121306000,2021/01/25 00:00:00+00,3120 18TH AVE S,44.945904,-93.248727,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487309996359,44.9457840000316,948,Oliver,2020-2968,2,271121306000,2021/01/25 00:00:00+00,3124 18TH AVE S,44.945784,-93.248731,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487240002124,44.9456300001245,949,Oliver,2020-2969,2,271121306000,2021/01/25 00:00:00+00,3128 18TH AVE S,44.94563,-93.248724,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2486559997745,44.940034000169,950,Oliver,2020-2970,2,271121306000,2021/01/25 00:00:00+00,3438 18TH AVE S,44.940034,-93.248656,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.248691999636,44.9399429995698,951,Oliver,2020-2971,2,271121306000,2021/01/25 00:00:00+00,3440 18TH AVE S,44.939943,-93.248692,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2486779998898,44.9388329996433,952,Oliver,2020-2972,2,271121306000,2021/01/25 00:00:00+00,3520 18TH AVE S,44.938833,-93.248678,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2486900004431,44.9372700004103,953,Oliver,2020-2973,2,271121306000,2021/01/25 00:00:00+00,3618 18TH AVE S,44.93727,-93.24869,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2487010000511,44.9370239998578,954,Oliver,2020-2974,2,271121306000,2021/01/25 00:00:00+00,3626 18TH AVE S,44.937024,-93.248701,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2486630000973,44.9362829998606,955,Oliver,2020-2975,2,271121306000,2021/01/25 00:00:00+00,3654 18TH AVE S,44.936283,-93.248663,478.1000(b),Snow emergency parking restrictions - even number address,9,Powderhorn Park,Powderhorn,2,6
-93.2486630000973,44.9314679999483,956,Oliver,2020-2976,2,271121306000,2021/01/25 00:00:00+00,3926 18TH AVE S,44.931468,-93.248663,478.1000(b),Snow emergency parking restrictions - even number address,8,Bancroft,Powderhorn,2,6
-93.2486420000283,44.9302810000681,957,Oliver,2020-2977,2,271121306000,2021/01/25 00:00:00+00,4004 18TH AVE S,44.930281,-93.248642,478.1000(b),Snow emergency parking restrictions - even number address,8,Bancroft,Powderhorn,2,6
-93.2279790004305,44.917951999885,958,Oliver,2020-2978,2,271121306000,2021/01/25 00:00:00+00,3034 47TH ST E,44.917952,-93.227979,478.1000(b),Snow emergency parking restrictions - even number address,12,Ericsson,Nokomis,2,6
-93.2273160004331,44.8999459996082,959,Oliver,2020-2979,2,271121306000,2021/01/25 00:00:00+00,5710 31ST AVE S,44.899946,-93.227316,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2272229997416,44.9029660003807,960,Oliver,2020-2980,2,271121306000,2021/01/25 00:00:00+00,5512 31ST AVE S,44.902966,-93.227223,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2272710001565,44.9038200001929,961,Oliver,2020-2981,2,271121306000,2021/01/25 00:00:00+00,5452 31ST AVE S,44.90382,-93.227271,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2272500000874,44.9098660002158,962,Oliver,2020-2982,2,271121306000,2021/01/25 00:00:00+00,5128 31ST AVE S,44.909866,-93.22725,478.1000(b),Snow emergency parking restrictions - even number address,12,Keewaydin,Nokomis,2,6
-93.2258369996778,44.9015339999942,963,Oliver,2020-2983,2,271121306000,2021/01/25 00:00:00+00,5604 32ND AVE S,44.901534,-93.225837,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2262489997915,44.9006450003665,964,Oliver,2020-2984,2,271121306000,2021/01/25 00:00:00+00,3118 57TH ST E,44.900645,-93.226249,478.1000(b),Snow emergency parking restrictions - even number address,11,Wenonah,Nokomis,2,6
-93.2600180003304,44.915764999755,965,Oliver,2020-2985,2,271121306000,2021/01/26 00:00:00+00,4805 10TH AVE S,44.915765,-93.260018,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2561859998839,44.9143589996681,966,Oliver,2020-2986,2,271121306000,2021/01/26 00:00:00+00,4859 13TH AVE S,44.914359,-93.256186,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2536560001243,44.9170309996809,967,Oliver,2020-2987,2,271121306000,2021/01/26 00:00:00+00,4723 15TH AVE S,44.917031,-93.253656,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2536750001011,44.9176640000936,968,Oliver,2020-2988,2,271121306000,2021/01/26 00:00:00+00,4703 15TH AVE S,44.917664,-93.253675,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2536360001013,44.9212499999875,969,Oliver,2020-2989,2,271121306000,2021/01/26 00:00:00+00,4503 15TH AVE S,44.92125,-93.253636,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2536750001011,44.9254310003404,970,Oliver,2020-2990,2,271121306000,2021/01/26 00:00:00+00,4249 15TH AVE S,44.925431,-93.253675,478.1000(c),Snow emergency parking restrictions - odd number address,8,Northrop,Nokomis,3,6
-93.2536289997785,44.9258429995548,971,Oliver,2020-2991,2,271121306000,2021/01/26 00:00:00+00,4231 15TH AVE S,44.925843,-93.253629,478.1000(c),Snow emergency parking restrictions - odd number address,8,Northrop,Nokomis,3,6
-93.2536099998016,44.9314459998331,972,Oliver,2020-2992,2,271121306000,2021/01/26 00:00:00+00,3929 15TH AVE S,44.931446,-93.25361,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bancroft,Powderhorn,3,6
-93.2536550000781,44.9315680000632,973,Oliver,2020-2993,2,271121306000,2021/01/26 00:00:00+00,3925 15TH AVE S,44.931568,-93.253655,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bancroft,Powderhorn,3,6
-93.2536240004472,44.9347880001661,974,Oliver,2020-2994,2,271121306000,2021/01/26 00:00:00+00,3727 15TH AVE S,44.934788,-93.253624,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253622000355,44.9353629997027,975,Oliver,2020-2995,2,271121306000,2021/01/26 00:00:00+00,3713 15TH AVE S,44.935363,-93.253622,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253682000424,44.9380939997383,976,Oliver,2020-2996,2,271121306000,2021/01/26 00:00:00+00,3539 15TH AVE S,44.938094,-93.253682,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536899998935,44.939132999988,977,Oliver,2020-2997,2,271121306000,2021/01/26 00:00:00+00,3509 15TH AVE S,44.939133,-93.25369,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253694000078,44.9392819996646,978,Oliver,2020-2998,2,271121306000,2021/01/26 00:00:00+00,3505 15TH AVE S,44.939282,-93.253694,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536909999396,44.9397569999856,979,Oliver,2020-2999,2,271121306000,2021/01/26 00:00:00+00,3445 15TH AVE S,44.939757,-93.253691,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536689998245,44.9398899998237,980,Oliver,2020-3000,2,271121306000,2021/01/26 00:00:00+00,3441 15TH AVE S,44.93989,-93.253669,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253674000055,44.9401999997303,981,Oliver,2020-3001,2,271121306000,2021/01/26 00:00:00+00,3431 15TH AVE S,44.9402,-93.253674,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253682000424,44.9404690004441,982,Oliver,2020-3002,2,271121306000,2021/01/26 00:00:00+00,3423 15TH AVE S,44.940469,-93.253682,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.253682000424,44.940601000236,983,Oliver,2020-3003,2,271121306000,2021/01/26 00:00:00+00,3421 15TH AVE S,44.940601,-93.253682,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536770001934,44.9407520000049,984,Oliver,2020-3004,2,271121306000,2021/01/26 00:00:00+00,3417 15TH AVE S,44.940752,-93.253677,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536659996861,44.9415119999788,985,Oliver,2020-3005,2,271121306000,2021/01/26 00:00:00+00,3345 15TH AVE S,44.941512,-93.253666,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2536859997091,44.941887000185,986,Oliver,2020-3006,2,271121306000,2021/01/26 00:00:00+00,3331 15TH AVE S,44.941887,-93.253686,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537089998704,44.9420749998614,987,Oliver,2020-3007,2,271121306000,2021/01/26 00:00:00+00,3327 15TH AVE S,44.942075,-93.253709,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537629996627,44.9457349995706,988,Oliver,2020-3008,2,271121306000,2021/01/26 00:00:00+00,3117 15TH AVE S,44.945735,-93.253763,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537380003084,44.9468099996818,989,Oliver,2020-3009,2,271121306000,2021/01/26 00:00:00+00,3055 15TH AVE S,44.94681,-93.253738,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537299999395,44.9468620002812,990,Oliver,2020-3010,2,271121306000,2021/01/26 00:00:00+00,3053 15TH AVE S,44.946862,-93.25373,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537269998012,44.9469150000273,991,Oliver,2020-3011,2,271121306000,2021/01/26 00:00:00+00,3051 15TH AVE S,44.946915,-93.253727,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2537520000547,44.9481019999074,992,Oliver,2020-3012,2,271121306000,2021/01/26 00:00:00+00,3001 15TH AVE S,44.948102,-93.253752,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511539998572,44.9480320002767,993,Oliver,2020-3013,2,271121306000,2021/01/26 00:00:00+00,3007 16TH AVE S,44.948032,-93.251154,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511539998572,44.9479799996773,994,Oliver,2020-3014,2,271121306000,2021/01/26 00:00:00+00,3009 16TH AVE S,44.94798,-93.251154,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511660004105,44.9478380003235,995,Oliver,2020-3015,2,271121306000,2021/01/26 00:00:00+00,3013 16TH AVE S,44.947838,-93.251166,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511689996496,44.9460139998463,996,Oliver,2020-3016,2,271121306000,2021/01/26 00:00:00+00,3117 16TH AVE S,44.946014,-93.251169,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511479995805,44.9457090001703,997,Oliver,2020-3017,2,271121306000,2021/01/26 00:00:00+00,3129 16TH AVE S,44.945709,-93.251148,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.251202000272,44.944653000036,998,Oliver,2020-3018,2,271121306000,2021/01/26 00:00:00+00,3201 16TH AVE S,44.944653,-93.251202,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2512299997646,44.9440490000613,999,Oliver,2020-3019,2,271121306000,2021/01/26 00:00:00+00,3221 16TH AVE S,44.944049,-93.25123,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2512030003182,44.9437180000857,1000,Oliver,2020-3020,2,271121306000,2021/01/26 00:00:00+00,3233 16TH AVE S,44.943718,-93.251203,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2511190000418,44.9337360002163,1001,Oliver,2020-3021,2,271121306000,2021/01/26 00:00:00+00,3809 16TH AVE S,44.933736,-93.251119,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bancroft,Powderhorn,3,6
