X,Y,FID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56
-10381769.3685808,5615432.12068885,1619,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2110 ELLIOT AVE S,44.961307,-93.261021,478.1000(B),Snow emergency parking restrictions - even number address,11,Ventura Village,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381769.7025393,5615400.34143298,1620,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2112 ELLIOT AVE S,44.961105,-93.261024,478.1000(B),Snow emergency parking restrictions - even number address,11,Ventura Village,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381771.5949706,5615397.98159169,1621,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2116 ELLIOT AVE S,44.96109,-93.261041,478.1000(B),Snow emergency parking restrictions - even number address,11,Ventura Village,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381801.4285941,5614993.82854423,1622,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2412 ELLIOT AVE S,44.958521,-93.261309,478.1000(B),Snow emergency parking restrictions - even number address,11,Midtown Phillips,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381801.5399136,5615043.8550713,1623,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2404 ELLIOT AVE S,44.958839,-93.26131,478.1000(B),Snow emergency parking restrictions - even number address,11,Midtown Phillips,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381778.719418,5615403.33056613,1624,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2120 OAKLAND AVE S,44.961124,-93.261105,478.1000(B),Snow emergency parking restrictions - even number address,11,Ventura Village,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10381769.7025393,5615426.61437414,1625,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,2118 OAKLAND AVE S,44.961272,-93.261024,478.1000(B),Snow emergency parking restrictions - even number address,11,Ventura Village,Phillips,2,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383902.4726634,5612539.88007474,1626,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,211 33ND ST W,44.94292,-93.280183,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383900.580232,5612544.12644486,1627,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,209 33ND ST W,44.942947,-93.280166,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383893.4557846,5612548.37281701,1628,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,207 33ND ST W,44.942974,-93.280102,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383885.4407813,5612544.12644486,1629,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,205 33ND ST W,44.942947,-93.28003,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383880.5427237,5612539.56552886,1630,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,203 33ND ST W,44.942918,-93.279986,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383808.2963742,5612536.42007092,1631,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,27 33ND ST W,44.942898,-93.279337,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383800.6153293,5612532.9600684,1632,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,25 33ND ST W,44.942876,-93.279268,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383793.1569234,5612546.64281329,1633,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,23 33ND ST W,44.942963,-93.279201,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383725.8086315,5612535.16188802,1634,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,9 33ND ST W,44.94289,-93.278596,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383723.6935611,5612540.9809853,1635,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,11 33ND ST W,44.942927,-93.278577,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383696.5316054,5612534.37552381,1636,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,7 33ND ST W,44.942885,-93.278333,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383686.1788928,5612546.01372113,1637,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,5 33ND ST W,44.942959,-93.27824,478.1000(C),Snow emergency parking restrictions - odd number address,7,Lyndale,Powderhorn,3,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384020.1373651,5614988.63712807,1638,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2417 PILLSBURY AVE,44.958488,-93.28124,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384025.0354227,5615434.16589234,1639,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2117 PILLSBURY AVE,44.96132,-93.281284,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384022.0297965,5615399.24017364,1640,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2119 PILLSBURY AVE,44.961098,-93.281257,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384032.1598701,5615257.96544723,1641,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2217 PILLSBURY AVE,44.9602,-93.281348,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384035.6107744,5615251.04335709,1642,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2219 PILLSBURY AVE,44.960156,-93.281379,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10384027.7070905,5615218.79277989,1643,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2301 PILLSBURY AVE,44.959951,-93.281308,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383356.0052831,5615481.36302419,1644,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2105 STEVENS AVE S,44.96162,-93.275274,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383353.1109763,5615487.81331803,1645,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2103 STEVENS AVE S,44.961661,-93.275248,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383356.1166025,5615511.09734398,1646,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2023 STEVENS AVE S,44.961809,-93.275275,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10383363.6863279,5615529.81900299,1647,Omega,2024-2025,2,271125333000,2025/02/10 00:00:00+00,2021 STEVENS AVE S,44.961928,-93.275343,478.1000(C),Snow emergency parking restrictions - odd number address,7,Whittier,Powderhorn,3,3,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386069.5291906,5612767.92870472,1648,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3208 HOLMES AVE,44.94437,-93.29965,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386064.1858551,5612784.91462627,1649,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3206 HOLMES AVE,44.944478,-93.299602,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386068.7499542,5612797.02497876,1650,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3148 HOLMES AVE,44.944555,-93.299643,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386065.9669669,5612857.89154169,1651,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3148 HOLMES AVE,44.944942,-93.299618,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386071.7555805,5612865.44091143,1652,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3146 HOLMES AVE,44.94499,-93.29967,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386070.8650245,5612871.2602216,1653,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3146 HOLMES AVE,44.945027,-93.299662,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386068.9725932,5612882.89885316,1654,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3144 HOLMES AVE,44.945101,-93.299645,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386068.8612737,5612909.47902743,1655,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3142 HOLMES AVE,44.94527,-93.299644,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386068.7499542,5612908.22079256,1656,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3140 HOLMES AVE,44.945262,-93.299643,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386070.1971076,5612933.85736257,1657,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3138 HOLMES AVE,44.945425,-93.299656,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386071.3103025,5612944.55239487,1658,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3136 HOLMES AVE,44.945493,-93.299666,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386069.0839127,5612955.40472005,1659,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3134 HOLMES AVE,44.945562,-93.299646,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386068.6386347,5612961.85320927,1660,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3132 HOLMES AVE,44.945603,-93.299642,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386069.0839127,5612967.98714234,1661,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3130 HOLMES AVE,44.945642,-93.299646,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386072.3121779,5612976.16572626,1662,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3128 HOLMES AVE,44.945694,-93.299675,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386070.0857881,5612985.60256304,1663,Omega,2024-2025,2,271125333000,2025/02/09 00:00:00+00,3126 HOLMES AVE,44.945754,-93.299655,478.1000(B),Snow emergency parking restrictions - even number address,6,ECCO,Calhoun Isle,2,5,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386180.069445,5622576.95553774,1664,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,2619 JAMES AVE N,45.006704,-93.300643,478.1000(C),Snow emergency parking restrictions - odd number address,3,Jordan,Near North,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10386177.6204162,5623130.71700359,1665,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,2919 JAMES AVE N,45.010221,-93.300621,478.1000(C),Snow emergency parking restrictions - odd number address,3,Jordan,Near North,3,1,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380109.4836536,5612385.59664749,1666,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3327 LONGFELLOW AVE S,44.941939,-93.24611,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380112.4892798,5612359.01801542,1667,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3331 LONGFELLOW AVE S,44.94177,-93.246137,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380106.9233053,5612219.99259951,1668,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3409 LONGFELLOW AVE S,44.940886,-93.246087,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380111.8213629,5612064.45652078,1669,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3441 LONGFELLOW AVE S,44.939897,-93.246131,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380110.040251,5611943.83533963,1670,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3509 LONGFELLOW AVE S,44.93913,-93.246115,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380108.3704587,5611907.97954953,1671,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3515 LONGFELLOW AVE S,44.938902,-93.2461,478.1000(C),Snow emergency parking restrictions - odd number address,7,Corcoran,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380108.8157366,5611623.33995149,1672,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3619 LONGFELLOW AVE S,44.937092,-93.246104,478.1000(C),Snow emergency parking restrictions - odd number address,7,Standish,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380104.4742765,5611411.51730015,1673,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3703 LONGFELLOW AVE S,44.935745,-93.246065,478.1000(C),Snow emergency parking restrictions - odd number address,7,Standish,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380104.2516375,5611205.83235361,1674,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,3749 LONGFELLOW AVE S,44.934437,-93.246063,478.1000(C),Snow emergency parking restrictions - odd number address,7,Standish,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380107.9251807,5610203.10670454,1675,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4119 LONGFELLOW AVE S,44.92806,-93.246096,478.1000(C),Snow emergency parking restrictions - odd number address,7,Standish,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380107.4799027,5610190.52813421,1676,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4121 LONGFELLOW AVE S,44.92798,-93.246092,478.1000(C),Snow emergency parking restrictions - odd number address,7,Standish,Powderhorn,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380105.4761519,5609784.40695917,1677,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4249 LONGFELLOW AVE S,44.925397,-93.246074,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380106.2553883,5608628.40588573,1678,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4643 LONGFELLOW AVE S,44.918044,-93.246081,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380109.1496951,5608538.17076492,1679,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4713 LONGFELLOW AVE S,44.91747,-93.246107,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380104.585596,5608526.85213742,1680,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4715 LONGFELLOW AVE S,44.917398,-93.246066,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380101.2460113,5608487.23705291,1681,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4743 LONGFELLOW AVE S,44.917146,-93.246036,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
-10380106.5893468,5608467.74397986,1682,Omega,2024-2025,2,271125332000,2025/02/10 00:00:00+00,4747 LONGFELLOW AVE S,44.917022,-93.246084,478.1000(C),Snow emergency parking restrictions - odd number address,10,Ericsson,Nokomis,3,6,, , , , , , , , , , , ,,, , , , , , , , , ,, , , , , , , , , , , , , , , ,,
