X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.245266999972,44.9850789999959,715,03/12/2019 10:37am,Snow Emergency,"413 7th ave se,Minneapolis,MN",44.985079,-93.245267,3,University,Marcy Holmes,4,3,Diamond Lake
-93.245257999557,44.9851539998573,716,03/12/2019 10:37am,Snow Emergency,"427 7th ave se,Minneapolis,MN",44.985154,-93.245258,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2528689998044,44.996750999559,717,03/12/2019 10:38am,Snow Emergency,"692 summer st ne,Minneapolis,MN",44.996751,-93.252869,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.306205999807,44.981372999964,718,03/12/2019 10:38am,Snow Emergency,"2003 4TH AVE N,Minneapolis,MN",44.981373,-93.306206,5,Near North,Harrison,3,3,Diamond Lake
-93.2444279999522,44.9861099998766,719,03/12/2019 10:39am,Snow Emergency,"527 7th ave se,Minneapolis,MN",44.98611,-93.244428,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2443609995605,44.9885029996138,720,03/12/2019 10:40am,Snow Emergency,"715 6th ave se,Minneapolis,MN",44.988503,-93.244361,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2533589999179,44.9351909998648,721,03/12/2019 10:40am,Snow Emergency,"3621 15th av s,Minneapolis,MN",44.935191,-93.253359,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.246532999898,44.9836180000707,722,03/12/2019 10:41am,Snow Emergency,"305 7th ave se,Minneapolis,MN",44.983618,-93.246533,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2533589999179,44.9351909998648,723,03/12/2019 10:43am,Snow Emergency,"3719 15th av s,Minneapolis,MN",44.935191,-93.253359,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.29410900043,44.9859109996929,724,03/12/2019 10:43am,Snow Emergency,"725 Emerson Ave N,Minneapolis,MN",44.985911,-93.294109,5,Near North,Near - North,1,3,Diamond Lake
-93.2910509997038,44.9914180000407,725,03/12/2019 10:44am,Snow Emergency,"631 BRYANT AVE N,Minneapolis,MN",44.991418,-93.291051,5,Near North,Near - North,1,3,Diamond Lake
-93.2852559995647,45.0006640001436,726,03/12/2019 10:44am,Snow Emergency,"2113 4th st n,Minneapolis,MN",45.000664,-93.285256,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2929279999272,44.9982729995993,727,03/12/2019 10:44am,Snow Emergency,"1827 DuPont av no,Minneapolis,MN",44.998273,-93.292928,5,Near North,Near - North,1,3,Diamond Lake
-93.2825590001976,44.9619750002461,728,03/12/2019 10:44am,Snow Emergency,"2017 Pleasant Ave,Minneapolis,MN",44.961975,-93.282559,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2320649999997,44.99289099962,729,03/12/2019 10:44am,Snow Emergency,"1167 14th ave se,Minneapolis,MN",44.992891,-93.232065,1,University,Como,2,3,Diamond Lake
-93.2533539996873,44.9176599999091,730,03/12/2019 10:45am,Snow Emergency,"4703 15TH AV S,Minneapolis,MN",44.91766,-93.253354,11,Nokomis,Northrop,6,3,Diamond Lake
-93.2453340003638,44.9849029999735,731,03/12/2019 10:45am,Snow Emergency,"411 6th ave se ,Minneapolis,MN",44.984903,-93.245334,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2853720004175,45.0012369995879,732,03/12/2019 10:46am,Snow Emergency,"2135 4th st n,Minneapolis,MN",45.001237,-93.285372,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2323580000216,44.9929260003347,733,03/12/2019 10:46am,Snow Emergency,"1169 14th ave se,Minneapolis,MN",44.992926,-93.232358,1,University,Como,2,3,Diamond Lake
-93.2825859996441,44.9618649996701,734,03/12/2019 10:47am,Snow Emergency,"2021 pleasant ave ,Minneapolis,MN",44.961865,-93.282586,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.3087730003736,44.9813550000333,735,03/12/2019 10:48am,Snow Emergency,"2207 4th ave n,Minneapolis,MN",44.981355,-93.308773,5,Near North,Harrison,3,3,Diamond Lake
-93.2472970000564,44.9848159995588,736,03/12/2019 10:48am,Snow Emergency,"325 6th ave se ,Minneapolis,MN",44.984816,-93.247297,3,University,Marcy Holmes,4,3,Diamond Lake
-93.273751999655,44.9818939997083,737,03/12/2019 10:49am,Snow Emergency,"351 4th st n ,Minneapolis,MN",44.981894,-93.273752,3,Central,Downtown West,3,3,Diamond Lake
-93.2852829999105,45.0194270002559,738,03/12/2019 10:52am,Snow Emergency,"3531 4th st n ,Minneapolis,MN",45.019427,-93.285283,4,Camden,McKinley,1,3,Diamond Lake
-93.2532860001488,44.9302100003912,739,03/12/2019 10:53am,Snow Emergency,"4011 15th ave so,Minneapolis,MN",44.93021,-93.253286,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2559210002539,44.937978999831,740,03/12/2019 10:55am,Snow Emergency,"3545 13th ave s,Minneapolis,MN",44.937979,-93.255921,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2457760000623,44.9272790001258,741,03/12/2019 10:56am,Snow Emergency,"4149 longfellow ,Minneapolis,MN",44.927279,-93.245776,12,Powderhorn,Standish,6,3,Diamond Lake
-93.2496360000014,44.9969159999735,742,03/12/2019 10:57am,Snow Emergency,"841 summer st ne,Minneapolis,MN",44.996916,-93.249636,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2559990002536,44.9384010004059,743,03/12/2019 10:57am,Snow Emergency,"3531 13th ave s,Minneapolis,MN",44.938401,-93.255999,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.245814000016,44.9296129998401,744,03/12/2019 10:58am,Snow Emergency,"4029 longfellow ,Minneapolis,MN",44.929613,-93.245814,12,Powderhorn,Standish,6,3,Diamond Lake
-93.2841560000993,44.9658790004156,745,03/12/2019 11:03am,Snow Emergency,"205 CLIFTON AVE,Minneapolis,MN",44.965879,-93.284156,7,Central,Loring Park,3,3,Diamond Lake
-93.2914490000713,44.9950340004189,746,03/12/2019 11:03am,Snow Emergency,"1529 BRYANT AVE N,Minneapolis,MN",44.995034,-93.291449,5,Near North,Near - North,1,3,Diamond Lake
-93.2320480001151,44.9914980001327,747,03/12/2019 11:03am,Snow Emergency,"1123 14th ave se,Minneapolis,MN",44.991498,-93.232048,1,University,Como,2,3,Diamond Lake
-93.3104070001829,44.9813259995952,748,03/12/2019 11:03am,Snow Emergency,"2315 4th ave n,Minneapolis,MN",44.981326,-93.310407,5,Near North,Harrison,3,3,Diamond Lake
-93.2571539995574,44.9365959999055,749,03/12/2019 11:03am,Snow Emergency,"3631 12 th ave s,Minneapolis,MN",44.936596,-93.257154,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2841550000531,44.9658790004156,750,03/12/2019 11:04am,Snow Emergency,"203 CLIFTON AVE ,Minneapolis,MN",44.965879,-93.284155,7,Central,Loring Park,3,3,Diamond Lake
-93.2454779998098,44.9847940003429,751,03/12/2019 11:04am,Snow Emergency,"407 7th ave se,Minneapolis,MN",44.984794,-93.245478,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2323309996759,44.9930360000114,752,03/12/2019 11:05am,Snow Emergency,"1173 14th ave se,Minneapolis,MN",44.993036,-93.232331,1,University,Como,2,3,Diamond Lake
-93.3005570001054,44.9416029996788,753,03/12/2019 11:06am,Snow Emergency,"3343 Humboldt ave s,Minneapolis,MN",44.941603,-93.300557,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2929209996044,44.994945999958,754,03/12/2019 11:08am,Snow Emergency,"1523 DuPont av north ,Minneapolis,MN",44.994946,-93.292921,5,Near North,Near - North,1,3,Diamond Lake
-93.2320480001151,44.9914499997178,755,03/12/2019 11:08am,Snow Emergency,"1121 14th ave se,Minneapolis,MN",44.99145,-93.232048,2,University,Como,4,3,Diamond Lake
-93.2447529996512,44.9856979997629,756,03/12/2019 11:10am,Snow Emergency,"509 7th ave se,Minneapolis,MN",44.985698,-93.244753,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2858429996547,44.9632509997339,757,03/12/2019 11:12am,Snow Emergency,"523 ridgewood ,Minneapolis,MN",44.963251,-93.285843,7,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2431539996573,44.9873199999181,758,03/12/2019 11:14am,Snow Emergency,"701 7th ave se,Minneapolis,MN",44.98732,-93.243154,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2429629998425,44.9879520002846,759,03/12/2019 11:14am,Snow Emergency,"713 7th ave se,Minneapolis,MN",44.987952,-93.242963,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2323620002061,44.9924330000829,760,03/12/2019 11:15am,Snow Emergency,"1151 14th ave se,Minneapolis,MN",44.992433,-93.232362,1,University,Como,2,3,Diamond Lake
-93.2430840000266,44.9880720004226,761,03/12/2019 11:16am,Snow Emergency,"723 7th ave se,Minneapolis,MN",44.988072,-93.243084,3,University,Marcy Holmes,4,3,Diamond Lake
-93.263479999902,44.9976939998783,762,03/12/2019 11:16am,Snow Emergency,"221 9th ave ne,Minneapolis,MN",44.997694,-93.26348,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2853229999565,45.0177120003086,763,03/12/2019 11:17am,Snow Emergency,"3435 4th st n,Minneapolis,MN",45.017712,-93.285323,4,Camden,McKinley,1,3,Diamond Lake
-93.2323869995603,44.9924869998752,764,03/12/2019 11:19am,Snow Emergency,"1153 14th ave se,Minneapolis,MN",44.992487,-93.232387,1,University,Como,2,3,Diamond Lake
-93.282594000013,44.9605530003208,765,03/12/2019 11:19am,Snow Emergency,"2209 pleasant ave ,Minneapolis,MN",44.960553,-93.282594,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2423529995912,44.9864460000829,766,03/12/2019 11:19am,Snow Emergency,"619 8th ave se,Minneapolis,MN",44.986446,-93.242353,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2533300003792,44.91758700014,767,03/12/2019 11:19am,Snow Emergency,"4707 15TH AV S,Minneapolis,MN",44.917587,-93.25333,11,Nokomis,Northrop,6,3,Diamond Lake
-93.2849630004421,45.0156820002242,768,03/12/2019 11:20am,Snow Emergency,"3323 4th st n,Minneapolis,MN",45.015682,-93.284963,4,Camden,McKinley,1,3,Diamond Lake
-93.2829490001961,44.966573000044,769,03/12/2019 11:20am,Snow Emergency,"301 OAK GROVE ST,Minneapolis,MN",44.966573,-93.282949,7,Central,Loring Park,3,3,Diamond Lake
-93.2928920000657,44.995047000119,770,03/12/2019 11:20am,Snow Emergency,"1525 DUPONT AVE N,Minneapolis,MN",44.995047,-93.292892,5,Near North,Near - North,1,3,Diamond Lake
-93.2853070001179,45.0194810000482,771,03/12/2019 11:20am,Snow Emergency,"3533 4th st n ,Minneapolis,MN",45.019481,-93.285307,4,Camden,McKinley,1,3,Diamond Lake
-93.2430640000036,44.9878469999392,772,03/12/2019 11:21am,Snow Emergency,"709 6th ave se,Minneapolis,MN",44.987847,-93.243064,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2984069998831,44.9906299996748,773,03/12/2019 11:22am,Snow Emergency,"1213 Humboldt Ave N,Minneapolis,MN",44.99063,-93.298407,5,Near North,Near - North,1,3,Diamond Lake
-93.2985350003899,44.9897189999319,774,03/12/2019 11:23am,Snow Emergency,"1121 HUMBOLDT AVE N,Minneapolis,MN",44.989719,-93.298535,5,Near North,Near - North,1,3,Diamond Lake
-93.2849639995889,45.0157640004084,775,03/12/2019 11:23am,Snow Emergency,"3325 4th st n ,Minneapolis,MN",45.015764,-93.284964,4,Camden,McKinley,1,3,Diamond Lake
-93.2825640004282,44.9602990002987,776,03/12/2019 11:23am,Snow Emergency,"2219 Pleasant Ave S,Minneapolis,MN",44.960299,-93.282564,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2870810000881,44.9633170000795,777,03/12/2019 11:23am,Snow Emergency,"605 RIDGEWOOD AVE S,Minneapolis,MN",44.963317,-93.287081,7,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2914649999098,44.9886079999593,778,03/12/2019 11:24am,Snow Emergency,"1043 ALDRICH AVE N,Minneapolis,MN",44.988608,-93.291465,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2638109998777,44.9970000002498,779,03/12/2019 11:25am,Snow Emergency,"211 9th ave ne,Minneapolis,MN",44.997,-93.263811,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.263782000339,44.9970109998578,780,03/12/2019 11:26am,Snow Emergency,"215 9th ave ne,Minneapolis,MN",44.997011,-93.263782,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2984849998828,44.9885600004437,781,03/12/2019 11:28am,Snow Emergency,"1011 humboldt av no,Minneapolis,MN",44.98856,-93.298485,5,Near North,Near - North,1,3,Diamond Lake
-93.2842560002142,44.9659100000465,782,03/12/2019 11:28am,Snow Emergency,"311 CLIFTON AVE ,Minneapolis,MN",44.96591,-93.284256,7,Central,Loring Park,3,3,Diamond Lake
-93.2615160001632,44.9981700002454,783,03/12/2019 11:29am,Snow Emergency,"327 9th ave ne,Minneapolis,MN",44.99817,-93.261516,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2444409996524,44.986092999992,784,03/12/2019 11:30am,Snow Emergency,"523 7th ave se,Minneapolis,MN",44.986093,-93.244441,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2416349997554,44.9874139997563,785,03/12/2019 11:33am,Snow Emergency,"715 8th ave se,Minneapolis,MN",44.987414,-93.241635,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2841810003529,44.9658869998852,786,03/12/2019 11:34am,Snow Emergency,"247 Clifton Ave,Minneapolis,MN",44.965887,-93.284181,7,Central,Loring Park,3,3,Diamond Lake
-93.2750880001111,44.9660839999767,787,03/12/2019 11:35am,Snow Emergency,"117 17th st e,Minneapolis,MN",44.966084,-93.275088,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2579039999696,44.9959700004152,788,03/12/2019 11:35am,Snow Emergency,"615 5th st ne,Minneapolis,MN",44.99597,-93.257904,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2843940002829,44.9659570004153,789,03/12/2019 11:36am,Snow Emergency,"315 clifton,Minneapolis,MN",44.965957,-93.284394,7,Central,Loring Park,3,3,Diamond Lake
-93.2844350003749,44.9659770004383,790,03/12/2019 11:38am,Snow Emergency,"323 Clifton Ave,Minneapolis,MN",44.965977,-93.284435,7,Central,Loring Park,3,3,Diamond Lake
-93.2444269999061,44.9861059996922,791,03/12/2019 11:39am,Snow Emergency,"521 7th ave se,Minneapolis,MN",44.986106,-93.244427,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2429700001653,44.9856260000399,792,03/12/2019 11:41am,Snow Emergency,"525 8th ave se,Minneapolis,MN",44.985626,-93.24297,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2985229998366,44.9898010001161,793,03/12/2019 11:41am,Snow Emergency,"1125 HUMBOLDT AVE N ,Minneapolis,MN",44.989801,-93.298523,5,Near North,Near - North,1,3,Diamond Lake
-93.2425380000286,44.9857870002699,794,03/12/2019 11:43am,Snow Emergency,"601 8th ave se,Minneapolis,MN",44.985787,-93.242538,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2434170000944,44.9851169999496,795,03/12/2019 11:43am,Snow Emergency,"503 8th ave se,Minneapolis,MN",44.985117,-93.243417,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2664280000521,44.9967989999739,796,03/12/2019 11:44am,Snow Emergency,"125 9th ave ne,Minneapolis,MN",44.996799,-93.266428,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2571710003414,44.9380660002458,797,03/12/2019 11:45am,Snow Emergency,"3541 12th Ave S,Minneapolis,MN",44.938066,-93.257171,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2534709996868,44.9468859995893,798,03/12/2019 11:46am,Snow Emergency,"3053 15th av s,Minneapolis,MN",44.946886,-93.253471,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2985310002055,44.9893649997949,799,03/12/2019 11:46am,Snow Emergency,"1109 Humboldt Ave., North,MN",44.989365,-93.298531,5,Near North,Near - North,1,3,Diamond Lake
-93.2533539996873,44.933115000357,800,03/12/2019 11:47am,Snow Emergency,"3833 15 ave e,Minneapolis,MN",44.933115,-93.253354,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2985320002516,44.9894480000252,801,03/12/2019 11:47am,Snow Emergency,"1113 humboldt av n,Minneapolis,MN",44.989448,-93.298532,5,Near North,Near - North,1,3,Diamond Lake
-93.2534109996179,44.9393279999873,802,03/12/2019 11:49am,Snow Emergency,"3503 15th av s,Minneapolis,MN",44.939328,-93.253411,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2838189998469,45.0197610003699,803,03/12/2019 11:50am,Snow Emergency,"3543 3rd st n ,Minneapolis,MN",45.019761,-93.283819,4,Camden,McKinley,1,3,Diamond Lake
-93.2533929996872,44.9337699999855,804,03/12/2019 11:50am,Snow Emergency,"3809 15th ave so,Minneapolis,MN",44.93377,-93.253393,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2571720003875,44.9382180000607,805,03/12/2019 11:50am,Snow Emergency,"3537 12th ave s,Minneapolis,MN",44.938218,-93.257172,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2430799998421,44.9855500001324,806,03/12/2019 11:52am,Snow Emergency,"521 8th ave se,Minneapolis,MN",44.98555,-93.24308,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2572329996032,44.9958660001159,807,03/12/2019 11:52am,Snow Emergency,"625 washington st ne,Minneapolis,MN",44.995866,-93.257233,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2992140002259,44.9443650002446,808,03/12/2019 11:52am,Snow Emergency,"3211 Holmes ave,Minneapolis,MN",44.944365,-93.299214,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.254939999981,44.9917849998779,809,03/12/2019 11:53am,Snow Emergency,"223 5th st ne,Minneapolis,MN",44.991785,-93.25494,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2992789996261,44.9411480002801,810,03/12/2019 11:55am,Snow Emergency,"3401 Holmes ave,Minneapolis,MN",44.941148,-93.299279,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2763269996913,44.9639549998234,811,03/12/2019 11:56am,Snow Emergency,"105 19th st e,Minneapolis,MN",44.963955,-93.276327,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2445720002975,44.9836869996554,812,03/12/2019 11:56am,Snow Emergency,"327 8th ave se,Minneapolis,MN",44.983687,-93.244572,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2429920002805,44.9856520003396,813,03/12/2019 11:56am,Snow Emergency,"529 8th ave se,Minneapolis,MN",44.985652,-93.242992,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2438229999315,44.9845360001364,814,03/12/2019 11:58am,Snow Emergency,"419 8th ave se,Minneapolis,MN",44.984536,-93.243823,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2751140004108,44.9660839999767,815,03/12/2019 12:00pm,Snow Emergency,"115 17th st e,Minneapolis,MN",44.966084,-93.275114,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2765449998518,44.9652189996572,816,03/12/2019 12:01pm,Snow Emergency,"101 18th st e,Minneapolis,MN",44.965219,-93.276545,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2576609995555,44.9956259998401,817,03/12/2019 12:01pm,Snow Emergency,"605 5th st ne,Minneapolis,MN",44.995626,-93.257661,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2533949997794,44.9380779998998,818,03/12/2019 12:01pm,Snow Emergency,"3541 15th ave,Minneapolis,MN",44.938078,-93.253395,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2975119999788,44.9933209996644,819,03/12/2019 12:02pm,Snow Emergency,"1405 GIRARD AVE N,Minneapolis,MN",44.993321,-93.297512,5,Near North,Near - North,1,3,Diamond Lake
-93.2757819997395,44.9639410000772,820,03/12/2019 12:03pm,Snow Emergency,"115 19TH STE,Minneapolis,MN",44.963941,-93.275782,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2975239996329,44.9949680000732,821,03/12/2019 12:03pm,Snow Emergency,"1523 Girard Ave N,Minneapolis,MN",44.994968,-93.297524,5,Near North,Near - North,1,3,Diamond Lake
-93.2559459996082,44.9370500001575,822,03/12/2019 12:04pm,Snow Emergency,"3617 13th ave,Minneapolis,MN",44.93705,-93.255946,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2496699997706,44.9969159999735,823,03/12/2019 12:04pm,Snow Emergency,"839 summer st ne,Minneapolis,MN",44.996916,-93.24967,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2437799997472,44.9847160003432,824,03/12/2019 12:05pm,Snow Emergency,"429 8th ave se,Minneapolis,MN",44.984716,-93.24378,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2436619997015,44.9846980004124,825,03/12/2019 12:06pm,Snow Emergency,"427 8th ave se,Minneapolis,MN",44.984698,-93.243662,3,University,Marcy Holmes,4,3,Diamond Lake
-93.268493999998,44.9983270002909,826,03/12/2019 12:06pm,Snow Emergency,"111 11th ave ne,Minneapolis,MN",44.998327,-93.268494,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2825909998747,44.9601889997226,827,03/12/2019 12:07pm,Snow Emergency,"2223 pleasant ave ,Minneapolis,MN",44.960189,-93.282591,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2807860002737,44.9611340001341,828,03/12/2019 12:08pm,Snow Emergency,"2119 Pillsbury Ave,Minneapolis,MN",44.961134,-93.280786,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2825550000132,44.9580360002612,829,03/12/2019 12:09pm,Snow Emergency,"2429 Pleasant Ave S,Minneapolis,MN",44.958036,-93.282555,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2808339997892,44.9618410003619,830,03/12/2019 12:12pm,Snow Emergency,"2021 Pillsbury Ave,Minneapolis,MN",44.961841,-93.280834,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2571640000186,44.9256440002704,831,03/12/2019 12:13pm,Snow Emergency,"4239 12TH AV S,Minneapolis,MN",44.925644,-93.257164,8,Nokomis,Northrop,6,3,Diamond Lake
-93.2842160001682,44.9658970003463,832,03/12/2019 12:14pm,Snow Emergency,"307 CLIFTON AVE,Minneapolis,MN",44.965897,-93.284216,7,Central,Loring Park,3,3,Diamond Lake
-93.2358839998467,45.0133149998874,833,03/12/2019 12:15pm,Snow Emergency,"2507 ulysses st ne,Minneapolis,MN",45.013315,-93.235884,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2756970003163,44.9650869998652,834,03/12/2019 12:18pm,Snow Emergency,"113 18TH ST E,Minneapolis,MN",44.965087,-93.275697,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2749580004113,44.9660839999767,835,03/12/2019 12:19pm,Snow Emergency,"127 17th st e,Minneapolis,MN",44.966084,-93.274958,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2852340003488,45.0045470002439,836,03/12/2019 12:19pm,Snow Emergency,"2427 4th st n,Minneapolis,MN",45.004547,-93.285234,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2471739997802,44.9825850000977,837,03/12/2019 12:20pm,Snow Emergency,"211 7th ave se,Minneapolis,MN",44.982585,-93.247174,3,University,Marcy Holmes,4,3,Diamond Lake
-93.28534800021,45.0100149996925,838,03/12/2019 12:20pm,Snow Emergency,"2913 4th st n ,Minneapolis,MN",45.010015,-93.285348,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2355489996866,45.0162969998067,839,03/12/2019 12:21pm,Snow Emergency,"2641 ulysses st ne,Minneapolis,MN",45.016297,-93.235549,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2852290001182,45.0007179999358,840,03/12/2019 12:21pm,Snow Emergency,"2115 4th st n,Minneapolis,MN",45.000718,-93.285229,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2375619998863,44.9858319996471,841,03/12/2019 12:22pm,Snow Emergency,"729 11th ave se,Minneapolis,MN",44.985832,-93.237562,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2851770004182,45.0117749999164,842,03/12/2019 12:23pm,Snow Emergency,"3035 4th st n ,Minneapolis,MN",45.011775,-93.285177,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2975400003707,45.0006209999592,843,03/12/2019 12:24pm,Snow Emergency,"2105 GIRARD AVE N,Minneapolis,MN",45.000621,-93.29754,5,Near North,Jordan,1,3,Diamond Lake
-93.2451010004108,44.9829940000731,844,03/12/2019 12:26pm,Snow Emergency,"303 8th ave se,Minneapolis,MN",44.982994,-93.245101,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3093580003714,44.9813810003329,845,03/12/2019 12:26pm,Snow Emergency,"2225 4th Ave N,Minneapolis,MN",44.981381,-93.309358,5,Near North,Harrison,3,3,Diamond Lake
-93.2996939998782,44.9976769999936,846,03/12/2019 12:31pm,Snow Emergency,"1807 Irving Ave. N.,Minneapolis,MN",44.997677,-93.299694,5,Near North,Willard - Hay,1,3,Diamond Lake
-93.253431999687,44.9476709998169,847,03/12/2019 12:31pm,Snow Emergency,"3021 15th ave so,Minneapolis,MN",44.947671,-93.253432,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.244719999928,44.9834939997484,848,03/12/2019 12:31pm,Snow Emergency,"319 8th ave se,Minneapolis,MN",44.983494,-93.24472,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2433489996566,44.9851410001571,849,03/12/2019 12:33pm,Snow Emergency,"505 8th ave se,Minneapolis,MN",44.985141,-93.243349,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2584370002673,44.9277769997088,850,03/12/2019 12:33pm,Snow Emergency,"4131 11 ave s,Minneapolis,MN",44.927777,-93.258437,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2616690000243,44.9359560000694,851,03/12/2019 12:35pm,Snow Emergency,"831 37th Street East,Minneapolis,MN",44.935956,-93.261669,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2509569997657,44.9471760003722,852,03/12/2019 12:35pm,Snow Emergency,"3037 16th av s,Minneapolis,MN",44.947176,-93.250957,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2355410002169,45.0217929996473,853,03/12/2019 12:37pm,Snow Emergency,"2947 ulysses st ne,Minneapolis,MN",45.021793,-93.235541,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2449580001116,44.9831819997495,854,03/12/2019 12:38pm,Snow Emergency,"309 8th ave se ,Minneapolis,MN",44.983182,-93.244958,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2509609999502,44.9477770002084,855,03/12/2019 12:38pm,Snow Emergency,"3015 16th av s,Minneapolis,MN",44.947777,-93.250961,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.238955000273,44.9833890003022,856,03/12/2019 12:38pm,Snow Emergency,"525 11th ave se,Minneapolis,MN",44.983389,-93.238955,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2355770000785,45.0201090002302,857,03/12/2019 12:38pm,Snow Emergency,"2849 ulysses st ne,Minneapolis,MN",45.020109,-93.235577,1,Northeast,Audubon Park,2,3,Diamond Lake
-93.2825909998747,44.9559159996238,858,03/12/2019 12:39pm,Snow Emergency,"2547 Pleasant Ave S,Minneapolis,MN",44.955916,-93.282591,10,Powderhorn,Whittier,3,3,Diamond Lake
