X,Y,OBJECTID,Citation_N,Service_Da,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day
-93.2908490002811,44.9358349998854,536,271119329159,2019/01/29 00:00:00+00,902 37TH ST W,478.1000(b),44.935835,-93.290849,10,Southwest,East Harriet,5,2
-93.2913019995876,44.9358749999313,537,271119329158,2019/01/29 00:00:00+00,910 37TH ST W,478.1000(b),44.935875,-93.291302,10,Southwest,East Harriet,5,2
-93.2913229996567,44.9358549999084,538,271119329157,2019/01/29 00:00:00+00,914 37TH ST W,478.1000(b),44.935855,-93.291323,10,Southwest,East Harriet,5,2
-93.2994890003171,44.9413099996568,539,271119329156,2019/01/29 00:00:00+00,1446 34TH ST W,478.1000(b),44.94131,-93.299489,10,Calhoun Isle,ECCO,5,2
-93.299488000271,44.9412460003027,540,271119329155,2019/01/29 00:00:00+00,1444 34TH ST W,478.1000(b),44.941246,-93.299488,10,Calhoun Isle,ECCO,5,2
-93.2934509997638,44.9413430002793,541,271119329154,2019/01/29 00:00:00+00,1108 34TH ST W,478.1000(b),44.941343,-93.293451,10,Calhoun Isle,CARAG,5,2
-93.2933240002024,44.941351999795,542,271119329153,2019/01/29 00:00:00+00,1102 34TH ST W,478.1000(b),44.941352,-93.293324,10,Calhoun Isle,CARAG,5,2
-93.2923169996298,44.9413060003717,543,271119329152,2019/01/29 00:00:00+00,1016 34TH ST W,478.1000(b),44.941306,-93.292317,10,Calhoun Isle,CARAG,5,2
-93.2921510000685,44.9413329998181,544,271119329151,2019/01/29 00:00:00+00,1002 34TH ST W,478.1000(b),44.941333,-93.292151,10,Calhoun Isle,CARAG,5,2
-93.2921099999765,44.9413939999332,545,271119329150,2019/01/29 00:00:00+00,1004 34TH ST W,478.1000(b),44.941394,-93.29211,10,Calhoun Isle,CARAG,5,2
-93.2916029999784,44.9411799999571,546,271119329149,2019/01/29 00:00:00+00,916 34TH ST W,478.1000(b),44.94118,-93.291603,10,Calhoun Isle,CARAG,5,2
-93.2908549996584,44.941331999772,547,271119329148,2019/01/29 00:00:00+00,902 34TH ST W,478.1000(b),44.941332,-93.290855,10,Calhoun Isle,CARAG,5,2
-93.2884840000365,44.9413020001872,548,271119329147,2019/01/29 00:00:00+00,704 34TH ST W,478.1000(b),44.941302,-93.288484,10,Calhoun Isle,CARAG,5,2
-93.2884969997367,44.9413380000487,549,271119329146,2019/01/29 00:00:00+00,702 34TH ST W,478.1000(b),44.941338,-93.288497,10,Calhoun Isle,CARAG,5,2
-93.2807019999973,44.9413450003715,550,271119329145,2019/01/29 00:00:00+00,128 34TH ST W,478.1000(b),44.941345,-93.280702,8,Powderhorn,Lyndale,5,2
-93.2803990004135,44.9414849996331,551,271119329144,2019/01/29 00:00:00+00,118 34TH ST W,478.1000(b),44.941485,-93.280399,8,Powderhorn,Lyndale,5,2
-93.2800820001841,44.9412389999799,552,271119329143,2019/01/29 00:00:00+00,102 34TH ST W,478.1000(b),44.941239,-93.280082,8,Powderhorn,Lyndale,5,2
-93.2796130001398,44.9415320000019,553,271119329142,2019/01/29 00:00:00+00,32 34TH ST W,478.1000(b),44.941532,-93.279613,8,Powderhorn,Lyndale,5,2
-93.2968219996355,45.0106860000589,554,271119329031,2019/01/29 00:00:00+00,2934 GIRARD AVE N,478.1000(b),45.010686,-93.296822,5,Near North,Jordan,1,2
-93.2968160002582,45.0105479999903,555,271119329030,2019/01/29 00:00:00+00,2930 GIRARD AVE N,478.1000(b),45.010548,-93.296816,5,Near North,Jordan,1,2
-93.296805999797,45.0104560002443,556,271119329029,2019/01/29 00:00:00+00,2926 GIRARD AVE N,478.1000(b),45.010456,-93.296806,5,Near North,Jordan,1,2
-93.2968170003043,45.0101260003147,557,271119329028,2019/01/29 00:00:00+00,2916 GIRARD AVE N,478.1000(b),45.010126,-93.296817,5,Near North,Jordan,1,2
-93.2968449997969,45.0100310004304,558,271119329027,2019/01/29 00:00:00+00,2912 GIRARD AVE N,478.1000(b),45.010031,-93.296845,5,Near North,Jordan,1,2
-93.296865999866,45.0084830000905,559,271119329026,2019/01/29 00:00:00+00,2720 GIRARD AVE N,478.1000(b),45.008483,-93.296866,5,Near North,Jordan,1,2
-93.2813520002945,44.9337760002622,560,271119328926,2019/01/29 00:00:00+00,3808 PILLSBURY AVE,478.1000(b),44.933776,-93.281352,8,Southwest,King Field,5,2
-93.281551999625,44.9439269998312,561,271119328925,2019/01/29 00:00:00+00,3220 PILLSBURY AVE,478.1000(b),44.943927,-93.281552,8,Powderhorn,Lyndale,5,2
-93.2813569996258,44.9439609996005,562,271119328924,2019/01/29 00:00:00+00,3224 PILLSBURY AVE,478.1000(b),44.943961,-93.281357,8,Powderhorn,Lyndale,5,2
-93.281358999718,44.9433920003406,563,271119328923,2019/01/29 00:00:00+00,3240 PILLSBURY AVE,478.1000(b),44.943392,-93.281359,8,Powderhorn,Lyndale,5,2
-93.2816240002474,44.9453400002409,564,271119328922,2019/01/29 00:00:00+00,3140 PILLSBURY AVE,478.1000(b),44.94534,-93.281624,8,Powderhorn,Lyndale,5,2
-93.281580000017,44.9454249996641,565,271119328921,2019/01/29 00:00:00+00,3134 PILLSBURY AVE,478.1000(b),44.945425,-93.28158,8,Powderhorn,Lyndale,5,2
-93.2815470002938,44.9454730000789,566,271119328920,2019/01/29 00:00:00+00,3132 PILLSBURY AVE,478.1000(b),44.945473,-93.281547,8,Powderhorn,Lyndale,5,2
-93.2816729998091,44.9454659997562,567,271119328919,2019/01/29 00:00:00+00,3128 PILLSBURY AVE,478.1000(b),44.945466,-93.281673,8,Powderhorn,Lyndale,5,2
-93.2815339996943,44.9455120000788,568,271119328918,2019/01/29 00:00:00+00,3126 PILLSBURY AVE,478.1000(b),44.945512,-93.281534,8,Powderhorn,Lyndale,5,2
-93.2814809999481,44.9456189996172,569,271119328917,2019/01/29 00:00:00+00,3124 PILLSBURY AVE,478.1000(b),44.945619,-93.281481,8,Powderhorn,Lyndale,5,2
-93.2815979999477,44.9459359998466,570,271119328916,2019/01/29 00:00:00+00,3122 PILLSBURY AVE,478.1000(b),44.945936,-93.281598,8,Powderhorn,Lyndale,5,2
-93.2816080004089,44.9459549998234,571,271119328915,2019/01/29 00:00:00+00,3118 PILLSBURY AVE,478.1000(b),44.945955,-93.281608,8,Powderhorn,Lyndale,5,2
-93.2814870002248,44.9461499998227,572,271119328914,2019/01/29 00:00:00+00,3114 PILLSBURY AVE,478.1000(b),44.94615,-93.281487,8,Powderhorn,Lyndale,5,2
-93.2814520004094,44.9460970000765,573,271119328913,2019/01/29 00:00:00+00,3112 PILLSBURY AVE,478.1000(b),44.946097,-93.281452,8,Powderhorn,Lyndale,5,2
-93.2813530003406,44.9462489998915,574,271119328912,2019/01/29 00:00:00+00,3110 PILLSBURY AVE,478.1000(b),44.946249,-93.281353,8,Powderhorn,Lyndale,5,2
-93.2815420000632,44.9463550002831,575,271119328911,2019/01/29 00:00:00+00,3108 PILLSBURY AVE,478.1000(b),44.946355,-93.281542,8,Powderhorn,Lyndale,5,2
-93.2814860001787,44.9464999997752,576,271119328910,2019/01/29 00:00:00+00,3104 PILLSBURY AVE,478.1000(b),44.9465,-93.281486,8,Powderhorn,Lyndale,5,2
-93.2814619999713,44.9465050000058,577,271119328909,2019/01/29 00:00:00+00,3102 PILLSBURY AVE,478.1000(b),44.946505,-93.281462,8,Powderhorn,Lyndale,5,2
-93.2815020000173,44.9473240000027,578,271119328908,2019/01/29 00:00:00+00,3032 PILLSBURY AVE,478.1000(b),44.947324,-93.281502,8,Powderhorn,Lyndale,5,2
-93.2815420000632,44.9476620003011,579,271119328907,2019/01/29 00:00:00+00,3028 PILLSBURY AVE,478.1000(b),44.947662,-93.281542,8,Powderhorn,Lyndale,5,2
-93.2815270002708,44.947631999817,580,271119328906,2019/01/29 00:00:00+00,3026 PILLSBURY AVE,478.1000(b),44.947632,-93.281527,8,Powderhorn,Lyndale,5,2
-93.2815149997174,44.9476679996785,581,271119328905,2019/01/29 00:00:00+00,3024 PILLSBURY AVE,478.1000(b),44.947668,-93.281515,8,Powderhorn,Lyndale,5,2
-93.2813550004329,44.9479829998156,582,271119328904,2019/01/29 00:00:00+00,3020 PILLSBURY AVE,478.1000(b),44.947983,-93.281355,8,Powderhorn,Lyndale,5,2
-93.281529000363,44.9479710001616,583,271119328903,2019/01/29 00:00:00+00,3018 PILLSBURY AVE,478.1000(b),44.947971,-93.281529,8,Powderhorn,Lyndale,5,2
-93.281338999695,44.9481680002531,584,271119328902,2019/01/29 00:00:00+00,3016 PILLSBURY AVE,478.1000(b),44.948168,-93.281339,8,Powderhorn,Lyndale,5,2
-93.2813920003405,44.9481710003914,585,271119328901,2019/01/29 00:00:00+00,3010 PILLSBURY AVE,478.1000(b),44.948171,-93.281392,8,Powderhorn,Lyndale,5,2
-93.2894129997101,44.9471900001184,586,271119328900,2019/01/29 00:00:00+00,3052 ALDRICH AVE S,478.1000(b),44.94719,-93.289413,10,Calhoun Isle,CARAG,5,2
-93.2895889997325,44.9460770000535,587,271119328899,2019/01/29 00:00:00+00,3106 ALDRICH AVE S,478.1000(b),44.946077,-93.289589,10,Calhoun Isle,CARAG,5,2
-93.2895669996173,44.9460739999152,588,271119328898,2019/01/29 00:00:00+00,3110 ALDRICH AVE S,478.1000(b),44.946074,-93.289567,10,Calhoun Isle,CARAG,5,2
-93.2892730004486,44.9454350001252,589,271119328897,2019/01/29 00:00:00+00,3128 ALDRICH AVE S,478.1000(b),44.945435,-93.289273,10,Calhoun Isle,CARAG,5,2
-93.2771970002414,44.9012890003871,590,271119328885,2019/01/29 00:00:00+00,5548 1ST AVE S,478.1000(b),44.901289,-93.277197,11,Southwest,Windom,5,2
-93.2259389998849,44.9514739998253,591,271119328727,2019/01/29 00:00:00+00,2806 32ND AVE S,478.1000(b),44.951474,-93.225939,2,Longfellow,Longfellow,4,2
-93.2255869998401,44.9511609997804,592,271119328726,2019/01/29 00:00:00+00,2820 32ND AVE S,478.1000(b),44.951161,-93.225587,2,Longfellow,Longfellow,4,2
-93.2257310001855,44.9505100003363,593,271119328725,2019/01/29 00:00:00+00,2842 32ND AVE S,478.1000(b),44.95051,-93.225731,2,Longfellow,Longfellow,4,2
-93.2257999997701,44.9506579999668,594,271119328724,2019/01/29 00:00:00+00,2842 32ND AVE S,478.1000(b),44.950658,-93.2258,2,Longfellow,Longfellow,4,2
-93.2243959997755,44.9490519996501,595,271119328723,2019/01/29 00:00:00+00,2934 33RD AVE S,478.1000(b),44.949052,-93.224396,2,Longfellow,Longfellow,4,2
-93.2243949997294,44.9491440002954,596,271119328722,2019/01/29 00:00:00+00,2932 33RD AVE S,478.1000(b),44.949144,-93.224395,2,Longfellow,Longfellow,4,2
-93.2243589998679,44.9491230002263,597,271119328721,2019/01/29 00:00:00+00,2930 33RD AVE S,478.1000(b),44.949123,-93.224359,2,Longfellow,Longfellow,4,2
-93.2243729996142,44.949211999834,598,271119328720,2019/01/29 00:00:00+00,2926 33RD AVE S,478.1000(b),44.949212,-93.224373,2,Longfellow,Longfellow,4,2
-93.2243399998911,44.9492370000875,599,271119328719,2019/01/29 00:00:00+00,2924 33RD AVE S,478.1000(b),44.949237,-93.22434,2,Longfellow,Longfellow,4,2
-93.2228250001736,44.9496409998324,600,271119328718,2019/01/29 00:00:00+00,2908 34TH AVE S,478.1000(b),44.949641,-93.222825,2,Longfellow,Longfellow,4,2
-93.2229159998735,44.949577999625,601,271119328717,2019/01/29 00:00:00+00,2912 34TH AVE S,478.1000(b),44.949578,-93.222916,2,Longfellow,Longfellow,4,2
-93.2229709997118,44.9489979998579,602,271119328716,2019/01/29 00:00:00+00,2934 34TH AVE S,478.1000(b),44.948998,-93.222971,2,Longfellow,Longfellow,4,2
-93.2229070003577,44.9488759996277,603,271119328715,2019/01/29 00:00:00+00,2936 34TH AVE S,478.1000(b),44.948876,-93.222907,2,Longfellow,Longfellow,4,2
-93.2213969999715,44.9489919995812,604,271119328714,2019/01/29 00:00:00+00,2940 35TH AVE S,478.1000(b),44.948992,-93.221397,2,Longfellow,Longfellow,4,2
-93.2168980002425,44.9530020001422,605,271119328713,2019/01/29 00:00:00+00,2708 39TH AVE S,478.1000(b),44.953002,-93.216898,2,Longfellow,Cooper,4,2
-93.2167149998973,44.9517760002623,606,271119328712,2019/01/29 00:00:00+00,2804 39TH AVE S,478.1000(b),44.951776,-93.216715,2,Longfellow,Cooper,4,2
-93.2998190002466,44.9598019998625,607,271119328711,2019/01/29 00:00:00+00,2306 LAKE PL,478.1000(b),44.959802,-93.299819,7,Calhoun Isle,East Isles,3,2
-93.2833040003793,44.963007000173,608,271119328641,2019/01/29 00:00:00+00,1922 PLEASANT AVE,478.1000(b),44.963007,-93.283304,7,Central,Steven's Square - Loring Heights,3,2
-93.2832650003794,44.9633149999873,609,271119328640,2019/01/29 00:00:00+00,1910 PLEASANT AVE,478.1000(b),44.963315,-93.283265,7,Central,Steven's Square - Loring Heights,3,2
-93.2833960001253,44.9634390003097,610,271119328639,2019/01/29 00:00:00+00,1908 PLEASANT AVE,478.1000(b),44.963439,-93.283396,7,Central,Steven's Square - Loring Heights,3,2
-93.281013999996,44.9625970001515,611,271119328638,2019/01/29 00:00:00+00,1938 PILLSBURY AVE,478.1000(b),44.962597,-93.281014,10,Powderhorn,Whittier,3,2
-93.2805660000208,44.9630029999885,612,271119328637,2019/01/29 00:00:00+00,1928 PILLSBURY AVE,478.1000(b),44.963003,-93.280566,7,Central,Steven's Square - Loring Heights,3,2
-93.2806460001128,44.9628999997353,613,271119328636,2019/01/29 00:00:00+00,1926 PILLSBURY AVE,478.1000(b),44.9629,-93.280646,7,Central,Steven's Square - Loring Heights,3,2
-93.2808579999967,44.963442000448,614,271119328635,2019/01/29 00:00:00+00,1918 PILLSBURY AVE,478.1000(b),44.963442,-93.280858,7,Central,Steven's Square - Loring Heights,3,2
-93.2806250000437,44.9638250001237,615,271119328634,2019/01/29 00:00:00+00,1910 PILLSBURY AVE,478.1000(b),44.963825,-93.280625,7,Central,Steven's Square - Loring Heights,3,2
-93.2808780000196,44.9638799999621,616,271119328633,2019/01/29 00:00:00+00,1908 PILLSBURY AVE,478.1000(b),44.96388,-93.280878,7,Central,Steven's Square - Loring Heights,3,2
-93.2788069998431,44.9664630003672,617,271119328615,2019/01/29 00:00:00+00,12 OAK GROVE ST,478.1000(b),44.966463,-93.278807,7,Central,Loring Park,3,2
-93.2788079998892,44.966492999952,618,271119328614,2019/01/29 00:00:00+00,14 OAK GROVE ST,478.1000(b),44.966493,-93.278808,7,Central,Loring Park,3,2
-93.2808250002735,44.9694430001944,619,271119328613,2019/01/29 00:00:00+00,1310 SPRUCE PLACE,478.1000(b),44.969443,-93.280825,7,Central,Loring Park,3,2
-93.2808879995815,44.9693620000563,620,271119328612,2019/01/29 00:00:00+00,1318 SPRUCE PLACE,478.1000(b),44.969362,-93.280888,7,Central,Loring Park,3,2
-93.2809380000886,44.9691890001723,621,271119328611,2019/01/29 00:00:00+00,1320 SPRUCE PLACE,478.1000(b),44.969189,-93.280938,7,Central,Loring Park,3,2
-93.2809250003884,44.9684450000368,622,271119328610,2019/01/29 00:00:00+00,1410 SPRUCE PLACE,478.1000(b),44.968445,-93.280925,7,Central,Loring Park,3,2
-93.28101299995,44.9683449999218,623,271119328609,2019/01/29 00:00:00+00,1412 SPRUCE PLACE,478.1000(b),44.968345,-93.281013,7,Central,Loring Park,3,2
-93.2807959998355,44.9676680001781,624,271119328608,2019/01/29 00:00:00+00,1500 SPRUCE PLACE,478.1000(b),44.967668,-93.280796,7,Central,Loring Park,3,2
-93.2806110002974,44.9669619999963,625,271119328607,2019/01/29 00:00:00+00,1518 SPRUCE PLACE,478.1000(b),44.966962,-93.280611,7,Central,Loring Park,3,2
-93.2805559995597,44.9668369996279,626,271119328606,2019/01/29 00:00:00+00,1520 SPRUCE PLACE,478.1000(b),44.966837,-93.280556,7,Central,Loring Park,3,2
-93.2804580004363,44.966674000205,627,271119328605,2019/01/29 00:00:00+00,1526 SPRUCE PLACE,478.1000(b),44.966674,-93.280458,7,Central,Loring Park,3,2
-93.2791969998416,44.9684910003594,628,271119328602,2019/01/29 00:00:00+00,100 14TH ST W,478.1000(b),44.968491,-93.279197,7,Central,Loring Park,3,2
-93.2797449999318,44.9684710003364,629,271119328601,2019/01/29 00:00:00+00,106 14TH ST W,478.1000(b),44.968471,-93.279745,7,Central,Loring Park,3,2
-93.2797389996551,44.9682930002218,630,271119328600,2019/01/29 00:00:00+00,114 14TH ST W,478.1000(b),44.968293,-93.279739,7,Central,Loring Park,3,2
-93.2808070003427,44.9686379999438,631,271119328599,2019/01/29 00:00:00+00,118 14TH ST W,478.1000(b),44.968638,-93.280807,7,Central,Loring Park,3,2
-93.2806850001126,44.9686420001283,632,271119328598,2019/01/29 00:00:00+00,120 14TH ST W,478.1000(b),44.968642,-93.280685,7,Central,Loring Park,3,2
-93.2808559999044,44.9686889995977,633,271119328597,2019/01/29 00:00:00+00,124 14TH ST W,478.1000(b),44.968689,-93.280856,7,Central,Loring Park,3,2
-93.2818960002002,44.9751849996881,634,271119328596,2019/01/28 00:00:00+00,1302 LINDEN AVE,478.1000(a),44.975185,-93.281896,7,Central,Loring Park,3,1
-93.263042000388,44.9680139999462,635,271119328595,2019/01/28 00:00:00+00,729 15TH ST E,478.1000(a),44.968014,-93.263042,6,Central,Elliot Park,3,1
-93.2633019997874,44.9678790000159,636,271119328594,2019/01/28 00:00:00+00,725 15TH ST E,478.1000(a),44.967879,-93.263302,6,Central,Elliot Park,3,1
-93.263519999948,44.9677430000395,637,271119328593,2019/01/28 00:00:00+00,722 15TH ST E,478.1000(a),44.967743,-93.26352,6,Central,Elliot Park,3,1
-93.2794950000941,44.9415400003708,638,271119328509,2019/01/29 00:00:00+00,30 34TH ST W,478.1000(b),44.94154,-93.279495,8,Powderhorn,Lyndale,5,2
-93.279209000395,44.9413840003714,639,271119328508,2019/01/29 00:00:00+00,28 34TH ST W,478.1000(b),44.941384,-93.279209,8,Powderhorn,Lyndale,5,2
-93.279424999564,44.9414889998175,640,271119328507,2019/01/29 00:00:00+00,26 34TH ST W,478.1000(b),44.941489,-93.279425,8,Powderhorn,Lyndale,5,2
-93.2792739997952,44.9414970001865,641,271119328506,2019/01/29 00:00:00+00,24 34TH ST W,478.1000(b),44.941497,-93.279274,8,Powderhorn,Lyndale,5,2
-93.278976000442,44.9414040003944,642,271119328505,2019/01/29 00:00:00+00,22 34TH ST W,478.1000(b),44.941404,-93.278976,8,Powderhorn,Lyndale,5,2
-93.2789880000961,44.941351999795,643,271119328504,2019/01/29 00:00:00+00,20 34TH ST W,478.1000(b),44.941352,-93.278988,8,Powderhorn,Lyndale,5,2
-93.2787580002815,44.9413250003485,644,271119328503,2019/01/29 00:00:00+00,14 34TH ST W,478.1000(b),44.941325,-93.278758,8,Powderhorn,Lyndale,5,2
-93.2785570000055,44.9414600002788,645,271119328502,2019/01/29 00:00:00+00,10 34TH ST W,478.1000(b),44.94146,-93.278557,8,Powderhorn,Lyndale,5,2
-93.2781170003992,44.9416530001859,646,271119328501,2019/01/29 00:00:00+00,8 34TH ST W,478.1000(b),44.941653,-93.278117,8,Powderhorn,Lyndale,5,2
-93.2783749997064,44.9413600001639,647,271119328500,2019/01/29 00:00:00+00,6 34TH ST W,478.1000(b),44.94136,-93.278375,8,Powderhorn,Lyndale,5,2
-93.2763370001524,44.9415990003936,648,271119328499,2019/01/29 00:00:00+00,104 34TH ST E,478.1000(b),44.941599,-93.276337,8,Powderhorn,Lyndale,5,2
-93.2762299997147,44.9415469997942,649,271119328498,2019/01/29 00:00:00+00,110 34TH ST E,478.1000(b),44.941547,-93.27623,8,Powderhorn,Lyndale,5,2
-93.2757510001085,44.9414360000714,650,271119328497,2019/01/29 00:00:00+00,112 34TH ST E,478.1000(b),44.941436,-93.275751,8,Powderhorn,Lyndale,5,2
-93.2756119999938,44.9414339999792,651,271119328496,2019/01/29 00:00:00+00,116 34TH ST E,478.1000(b),44.941434,-93.275612,8,Powderhorn,Lyndale,5,2
-93.2756639996938,44.9414309998408,652,271119328495,2019/01/29 00:00:00+00,118 34TH ST E,478.1000(b),44.941431,-93.275664,8,Powderhorn,Lyndale,5,2
-93.2755059996022,44.9430109998578,653,271119328494,2019/01/29 00:00:00+00,118 33RD ST E,478.1000(b),44.943011,-93.275506,8,Powderhorn,Lyndale,5,2
-93.2758890001772,44.943062000411,654,271119328493,2019/01/29 00:00:00+00,114 33RD ST E,478.1000(b),44.943062,-93.275889,8,Powderhorn,Lyndale,5,2
-93.2762689997145,44.9431079998344,655,271119328492,2019/01/29 00:00:00+00,106 33RD ST E,478.1000(b),44.943108,-93.276269,8,Powderhorn,Lyndale,5,2
-93.276221000199,44.943124999719,656,271119328491,2019/01/29 00:00:00+00,102 33RD ST E,478.1000(b),44.943125,-93.276221,8,Powderhorn,Lyndale,5,2
-93.2766819998744,44.9431029996038,657,271119328490,2019/01/29 00:00:00+00,102 33RD ST E,478.1000(b),44.943103,-93.276682,8,Powderhorn,Lyndale,5,2
-93.2773999997102,44.9429689997196,658,271119328489,2019/01/29 00:00:00+00,18 33RD ST E,478.1000(b),44.942969,-93.2774,8,Powderhorn,Lyndale,5,2
-93.2777309996858,44.9431019995577,659,271119328488,2019/01/29 00:00:00+00,12 33RD ST E,478.1000(b),44.943102,-93.277731,8,Powderhorn,Lyndale,5,2
-93.2784579999367,44.9428040002045,660,271119328487,2019/01/29 00:00:00+00,12 33RD ST W,478.1000(b),44.942804,-93.278458,8,Powderhorn,Lyndale,5,2
-93.278622000305,44.9425839999517,661,271119328486,2019/01/29 00:00:00+00,18 33RD ST W,478.1000(b),44.942584,-93.278622,8,Powderhorn,Lyndale,5,2
-93.2788619996815,44.9428070003428,662,271119328485,2019/01/29 00:00:00+00,26 33RD ST W,478.1000(b),44.942807,-93.278862,8,Powderhorn,Lyndale,5,2
-93.2801420002531,44.9428470003888,663,271119328484,2019/01/29 00:00:00+00,104 33RD ST W,478.1000(b),44.942847,-93.280142,8,Powderhorn,Lyndale,5,2
-93.2801640003683,44.9429020002272,664,271119328483,2019/01/29 00:00:00+00,106 33RD ST W,478.1000(b),44.942902,-93.280164,8,Powderhorn,Lyndale,5,2
-93.2816200000629,44.9429749999963,665,271119328482,2019/01/29 00:00:00+00,206 33RD ST W,478.1000(b),44.942975,-93.28162,8,Powderhorn,Lyndale,5,2
-93.2358950003539,44.9448150003121,666,271119328481,2019/01/28 00:00:00+00,3240 23RD AVE S,478.1000(a),44.944815,-93.235895,9,Longfellow,Longfellow,6,1
-93.2358950003539,44.9448150003121,667,271119328480,2019/01/28 00:00:00+00,3243 23RD AVE S,478.1000(a),44.944815,-93.235895,9,Longfellow,Longfellow,6,1
-93.2358950003539,44.9448150003121,668,271119328479,2019/01/28 00:00:00+00,3331 23RD AVE S,478.1000(a),44.944815,-93.235895,9,Longfellow,Longfellow,6,1
