OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,TowDist,x,y
488,01/12/2017 08:45am,Snow Emergency,"1910 dupont Ave s ,Minneapolis,MN",44.963856,-93.293093,7,Lowry Hill,Calhoun Isles,2,3,523359.320497678,162998.097034827
489,01/12/2017 09:05am,Snow Emergency,"1936 dupont Ave s ,Minneapolis,MN",44.963358,-93.293364,7,Lowry Hill,Calhoun Isles,2,3,523289.372012783,162816.43958042
490,01/12/2017 09:11am,Snow Emergency,"1940 DUPONT AVE S,Minneapolis,MN",44.963248,-93.29344,7,Lowry Hill,Calhoun Isles,2,3,523269.743263144,162776.30959338
491,01/12/2017 09:14am,Snow Emergency,"1914 DUPONT AVE S,Minneapolis,MN",44.963698,-93.293093,7,Lowry Hill,Calhoun Isles,2,3,523359.384666161,162940.487412187
492,01/12/2017 09:25am,Snow Emergency,"1770 COLFAX AVE S,Minneapolis,MN",44.966134,-93.291819,7,Lowry Hill,Calhoun Isles,2,3,523688.165726676,163829.066059298
493,01/12/2017 09:28am,Snow Emergency,"1812 EMERSON AVE S,Minneapolis,MN",44.964873,-93.294693,7,Lowry Hill,Calhoun Isles,2,3,522944.744122705,163368.45604654
494,01/12/2017 09:30am,Snow Emergency,"1948 emerson ave s,Minneapolis,MN",44.963007,-93.29438,7,Lowry Hill,Calhoun Isles,2,3,523026.511865818,162688.168380184
495,01/12/2017 09:48am,Snow Emergency,"1816 fremont ave s,Minneapolis,MN",44.964677,-93.296003,7,Lowry Hill,Calhoun Isles,2,3,522605.725115638,163296.622691713
496,01/12/2017 10:04am,Snow Emergency,"2006 fremont ave s,Minneapolis,MN",44.962415,-93.295992,7,Lowry Hill,Calhoun Isles,2,3,522609.461549123,162471.860630786
497,01/12/2017 10:25am,Snow Emergency,"1784 emerson ave s,Minneapolis,MN",44.965726,-93.294358,7,Lowry Hill,Calhoun Isles,2,3,523031.118040212,163679.569956729
498,01/12/2017 11:54am,Snow Emergency,"1774 FREMONT AVE S,Minneapolis,MN",44.965979,-93.295998,7,Lowry Hill,Calhoun Isles,2,3,522606.507449258,163771.356332273
499,01/12/2017 11:57am,Snow Emergency,"1704 FREMONT AVE S,Minneapolis,MN",44.967134,-93.295644,7,Lowry Hill,Calhoun Isles,2,3,522697.683542621,164192.588979815
500,01/13/2017 08:18am,Snow Emergency,"1729 Bryant Ave s ,Minneapolis,MN",44.966162,-93.290502,7,Lowry Hill,Calhoun Isles,3,3,524029.054857087,163839.663344022
501,01/13/2017 08:31am,Snow Emergency,"1911 DuPont ave s,Minneapolis,MN",44.963952,-93.293056,7,Lowry Hill,Calhoun Isles,3,3,523368.859165647,163033.110975186
502,01/13/2017 08:35am,Snow Emergency,"1785 Bryant Ave s ,Minneapolis,MN",44.965698,-93.290254,7,Lowry Hill,Calhoun Isles,3,3,524093.443038211,163670.554421751
503,01/13/2017 08:54am,Snow Emergency,"1917 colfax Ave s ,Minneapolis,MN",44.963743,-93.291535,7,Lowry Hill,Calhoun Isles,3,3,523762.665822883,162957.348400233
504,01/13/2017 08:54am,Snow Emergency,"1911 colfax ave s,Minneapolis,MN",44.963943,-93.29179,7,Lowry Hill,Calhoun Isles,3,3,523696.575063549,163030.197325249
505,01/13/2017 08:55am,Snow Emergency,"1779 bryant ave s,Minneapolis,MN",44.965748,-93.290502,7,Lowry Hill,Calhoun Isles,3,3,524029.22782241,163688.711512415
506,01/13/2017 08:57am,Snow Emergency,"1901 Emerson ave s,Minneapolis,MN",44.964207,-93.293978,7,Lowry Hill,Calhoun Isles,3,3,523130.091346427,163125.823919076
507,01/13/2017 09:17am,Snow Emergency,"2003 Emerson ave s,Minneapolis,MN",44.962479,-93.294346,7,Lowry Hill,Calhoun Isles,3,3,523035.52475411,162495.659929198
508,01/13/2017 09:32am,Snow Emergency,"1929 Fremont ave s,Minneapolis,MN",44.96356,-93.29525,7,Lowry Hill,Calhoun Isles,3,3,522801.084114994,162889.555659546
509,01/13/2017 09:33am,Snow Emergency,"1937 FREMOUNT AVE S,Minneapolis,MN",44.963182,-93.295248,7,Lowry Hill,Calhoun Isles,3,3,522801.751705451,162751.730956838
510,01/13/2017 09:34am,Snow Emergency,"1933 Fremont ave s,Minneapolis,MN",44.963359,-93.295248,7,Lowry Hill,Calhoun Isles,3,3,522801.681537183,162816.268303049
511,01/13/2017 09:36am,Snow Emergency,"2105 EMERSON AVE S,Minneapolis,MN",44.961679,-93.293994,7,Lowry Hill,Calhoun Isles,3,3,523126.966150847,162204.066158278
512,01/13/2017 09:46am,Snow Emergency,"1821 fremont ave s,Minneapolis,MN",44.96463,-93.295595,7,Lowry Hill,Calhoun Isles,3,3,522711.355667968,163279.599960847
513,01/13/2017 10:00am,Snow Emergency,"1817 humbolt ave s,Minneapolis,MN",44.964749,-93.298147,7,Lowry Hill,Calhoun Isles,3,3,522050.716747893,163322.284179709
514,01/13/2017 02:29pm,Snow Emergency,"805 SUMMIT AVE S,Minneapolis,MN",44.965406,-93.289384,7,Lowry Hill,Calhoun Isles,3,3,524318.764479972,163564.345987984
515,01/11/2017 09:27pm,Snow Emergency,"2820 Emerson Ave s ,Minneapolis,MN",44.951477,-93.294473,10,Lowry Hill East,Calhoun Isles,1,3,523007.048952423,158484.104687469
516,01/11/2017 09:34pm,Snow Emergency,"2834 emerson ave s,Minneapolis,MN",44.951218,-93.294479,10,Lowry Hill East,Calhoun Isles,1,3,523005.598978381,158389.667105745
517,01/11/2017 10:08pm,Snow Emergency,"2906 emerson ave s,Minneapolis,MN",44.949794,-93.294497,10,Lowry Hill East,Calhoun Isles,1,3,523001.50788179,157870.447544698
518,01/11/2017 10:47pm,Snow Emergency,"2836 EMERSON AVE S,Minneapolis,MN",44.951163,-93.294481,10,Lowry Hill East,Calhoun Isles,1,3,523005.103353705,158369.612666163
519,01/11/2017 10:59pm,Snow Emergency,"2806 Emerson s,Minneapolis,MN",44.951573,-93.29447,10,Lowry Hill East,Calhoun Isles,1,3,523007.787331961,158519.108740677
520,01/13/2017 09:45am,Snow Emergency,"2305 Emerson ave s,Minneapolis,MN",44.958458,-93.294563,10,Lowry Hill East,Calhoun Isles,3,3,522980.957927802,161029.471413871
521,01/13/2017 01:22pm,Snow Emergency,"2215 Aldrich s,Minneapolis,MN",44.96018,-93.289271,10,Lowry Hill East,Calhoun Isles,3,3,524350.226768876,161658.888483882
522,01/13/2017 01:28pm,Snow Emergency,"2213 colfax av s,Minneapolis,MN",44.960368,-93.291815,10,Lowry Hill East,Calhoun Isles,3,3,523691.576066023,161726.682164146
523,01/13/2017 01:43pm,Snow Emergency,"2509 Emerson ave s,Minneapolis,MN",44.956999,-93.294396,10,Lowry Hill East,Calhoun Isles,3,3,523024.774931901,160497.54224354
524,01/13/2017 01:48pm,Snow Emergency,"2209 Bryant Ave s ,Minneapolis,MN",44.960421,-93.290236,10,Lowry Hill East,Calhoun Isles,3,3,524100.313287276,161746.472523936
525,01/13/2017 02:06pm,Snow Emergency,"2007 Bryant Ave s ,Minneapolis,MN",44.962288,-93.290519,10,Lowry Hill East,Calhoun Isles,3,3,524026.272490723,162427.129575332
526,01/13/2017 02:08pm,Snow Emergency,"2111 colfax s,Minneapolis,MN",44.961424,-93.291514,10,Lowry Hill East,Calhoun Isles,3,3,523769.060134568,162111.806432722
527,01/13/2017 02:11pm,Snow Emergency,"2205 colfax s,Minneapolis,MN",44.96074,-93.291813,10,Lowry Hill East,Calhoun Isles,3,3,523691.940611541,161862.32046767
528,01/13/2017 02:11pm,Snow Emergency,"2431 BRYANT AVE S,Minneapolis,MN",44.958039,-93.290558,10,Lowry Hill East,Calhoun Isles,3,3,524017.950925252,160877.858602233
529,01/13/2017 02:14pm,Snow Emergency,"2323 BRYANT AVE S,Minneapolis,MN",44.959289,-93.290185,10,Lowry Hill East,Calhoun Isles,3,3,524113.99022832,161333.740778829
530,01/13/2017 02:24pm,Snow Emergency,"1937 Bryant Ave s ,Minneapolis,MN",44.963009,-93.290427,10,Lowry Hill East,Calhoun Isles,3,3,524049.786648386,162690.04613335
531,01/13/2017 02:27pm,Snow Emergency,"2113 BRYANT AVE S,Minneapolis,MN",44.961402,-93.290265,10,Lowry Hill East,Calhoun Isles,3,3,524092.394984292,162104.15373587
532,01/13/2017 02:38pm,Snow Emergency,"1931 Aldrich Ave s ,Minneapolis,MN",44.96322,-93.289332,10,Lowry Hill East,Calhoun Isles,3,3,524333.149618085,162767.307353094
533,01/13/2017 02:55pm,Snow Emergency,"1927 Aldrich Ave s ,Minneapolis,MN",44.963294,-93.289337,10,Lowry Hill East,Calhoun Isles,3,3,524331.823956478,162794.28748661
534,01/12/2017 01:35am,Snow Emergency,"3200 NICOLLET AVE ,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
535,01/12/2017 01:43am,Snow Emergency,"3400 block of Nicollet Avenue South,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5,527239.207642142,154717.573383287
536,01/12/2017 02:30am,Snow Emergency,"3200 Nicollet Ave,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
537,01/12/2017 02:34am,Snow Emergency,"3200 Nicollet Ave,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
538,01/12/2017 02:36am,Snow Emergency,"3200 NICOLLET AVE S,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
539,01/12/2017 02:44am,Snow Emergency,"3200 NICOLLET AVE S,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
540,01/12/2017 03:15am,Snow Emergency,"3200 block of Nicollet Avenue South,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,527167.240058027,155899.568350124
541,01/12/2017 03:20am,Snow Emergency,"3500 Nicollet ,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5,527201.199656637,154072.88163683
542,01/12/2017 03:24am,Snow Emergency,"3400 NICOLLET AVE,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5,527239.207642142,154717.573383287
543,01/12/2017 03:06am,Snow Emergency,"32nd & Nicollet Ave,Minneapolis,MN",44.944958,-93.277939,8,Lyndale,Powderhorn,2,5,527290.997729155,156112.30070124
544,01/12/2017 04:10am,Snow Emergency,"3500 block of Grand Avenue South,Minneapolis,MN",44.939404,-93.284604,8,Lyndale,Powderhorn,2,5,525567.619431099,154085.047362615
545,01/12/2017 04:41am,Snow Emergency,"3000 block of Grand ave s,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,525642.097026699,157348.824988342
546,01/12/2017 04:44am,Snow Emergency,"3400 BLOCK OF GRAND AVE S,Minneapolis,MN",44.941129,-93.284562,8,Lyndale,Powderhorn,2,5,525577.729266852,154714.023796435
547,01/12/2017 04:49am,Snow Emergency,"3400 BLOCK OF GRAND AVE S,Minneapolis,MN",44.941129,-93.284562,8,Lyndale,Powderhorn,2,5,525577.729266852,154714.023796435
548,01/12/2017 04:50am,Snow Emergency,"3500 block of Grand Avenue South,Minneapolis,MN",44.939404,-93.284604,8,Lyndale,Powderhorn,2,5,525567.619431099,154085.047362615
549,01/12/2017 04:56am,Snow Emergency,"3000 block of Grand Avenue South,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,525642.097026699,157348.824988342
550,01/12/2017 04:59am,Snow Emergency,"3000 block of Grand Avenue South,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,525642.097026699,157348.824988342
551,01/12/2017 05:38am,Snow Emergency,"3200 BLOCK OF GRAND AVE S,Minneapolis,MN",44.944563,-93.284586,8,Lyndale,Powderhorn,2,5,525569.988081905,155966.108947101
552,01/12/2017 01:46pm,Snow Emergency,"228 33rd st w,Minneapolis,MN",44.943106,-93.282696,8,Lyndale,Powderhorn,2,5,526060.051085746,155435.464779725
553,01/12/2017 01:48pm,Snow Emergency,"218 33rd st w,Minneapolis,MN",44.943103,-93.282237,8,Lyndale,Powderhorn,2,5,526178.910626522,155434.51886027
554,01/13/2017 01:25pm,Snow Emergency,"3101 Garfield Ave s,Minneapolis,MN",44.946433,-93.286589,8,Lyndale,Powderhorn,3,5,525050.510208521,156647.316107773
555,01/11/2017 10:13pm,Snow Emergency,"3RD & UNIVERSITY AVE SE,Minneapolis,MN",44.985686,-93.252056,3,Marcy Holmes,University,1,4,533969.12013616,170972.231853993
556,01/11/2017 10:29pm,Snow Emergency,"413 university Ave se,Minneapolis,MN",44.9849,-93.25006,3,Marcy Holmes,University,1,4,534486.073079786,170686.484724518
557,01/11/2017 10:39pm,Snow Emergency,"8TH & UNIVERSITY AVE SE,Minneapolis,MN",44.982813,-93.244871,3,Marcy Holmes,University,1,4,535830.088311002,169927.777572784
558,01/11/2017 10:45pm,Snow Emergency,"707 UNIVERSITY AVE SE,Minneapolis,MN",44.98347,-93.245562,3,Marcy Holmes,University,1,4,535650.869993095,170167.02732942
559,01/11/2017 11:24pm,Snow Emergency,"200 block 5th ave se,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,534590.04682879,170245.466273171
560,01/11/2017 11:26pm,Snow Emergency,"200 5TH AVE SE,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,534590.04682879,170245.466273171
561,01/11/2017 11:29pm,Snow Emergency,"200 block of 3rd ave se,Minneapolis,MN",44.984704,-93.252815,3,Marcy Holmes,University,1,4,533773.299487319,170613.858856951
562,01/11/2017 11:34pm,Snow Emergency,"200 5th Ave SE,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,534590.04682879,170245.466273171
563,01/11/2017 11:52pm,Snow Emergency,"1321 University Ave se,Minneapolis,MN",44.979821,-93.237259,3,Marcy Holmes,University,1,4,537801.820755186,168840.298670899
564,01/12/2017 12:15am,Snow Emergency,"600 MAIN ST SE,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,534599.088558483,169157.092009459
565,01/12/2017 01:04am,Snow Emergency,"600 MAIN ST SE,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,534599.088558483,169157.092009459
566,01/12/2017 01:47am,Snow Emergency,"1415 8th st se,Minneapolis,MN",44.984175,-93.231476,3,Marcy Holmes,University,2,4,539295.396107063,170430.598385762
567,01/12/2017 01:48am,Snow Emergency,"600 block of main st se,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,534599.088558483,169157.092009459
568,01/12/2017 01:50am,Snow Emergency,"100 block of 3rd ave se,Minneapolis,MN",44.983594,-93.252289,3,Marcy Holmes,University,2,4,533910.063281573,170209.351917915
569,01/12/2017 02:03am,Snow Emergency,"1400 8 ST SE ,Minneapolis,MN",44.984405,-93.232664,3,Marcy Holmes,University,2,4,538987.827440118,170513.886937621
570,01/12/2017 02:15am,Snow Emergency,"1499 8th St se,Minneapolis,MN",44.983875,-93.23129,3,Marcy Holmes,University,2,4,539343.731556617,170321.30332084
571,01/12/2017 02:18am,Snow Emergency,"1323 8th st se,Minneapolis,MN",44.984793,-93.233044,3,Marcy Holmes,University,2,4,538889.234612551,170655.176246809
572,01/12/2017 02:23am,Snow Emergency,"1318 8th st se ,Minneapolis,MN",44.984444,-93.233296,3,Marcy Holmes,University,2,4,538824.262232429,170527.803557843
573,01/12/2017 02:24am,Snow Emergency,"1410 8th Street Southeast,Minneapolis,MN",44.984088,-93.232319,3,Marcy Holmes,University,2,4,539077.316357183,170398.469010747
574,01/12/2017 02:38am,Snow Emergency,"1125 8th St Se,Minneapolis,MN",44.985851,-93.235677,3,Marcy Holmes,University,2,4,538207.210788171,171039.689644026
575,01/12/2017 02:42am,Snow Emergency,"1106 8th ST SE,Minneapolis,MN",44.985936,-93.236521,3,Marcy Holmes,University,2,4,537988.763315105,171070.285453453
576,01/12/2017 02:45am,Snow Emergency,"1312 8th st se,Minneapolis,MN",44.984549,-93.233578,3,Marcy Holmes,University,2,4,538751.220222339,170565.953288115
577,01/12/2017 02:45am,Snow Emergency,"1318 8th s,Minneapolis,MN",44.984444,-93.233296,3,Marcy Holmes,University,2,4,538824.262232429,170527.803557843
578,01/12/2017 02:49am,Snow Emergency,"1417 8th Street Southeast,Minneapolis,MN",44.984026,-93.231659,3,Marcy Holmes,University,2,4,539248.143747823,170376.181645264
579,01/12/2017 03:01am,Snow Emergency,"1015 8th st se,Minneapolis,MN",44.986584,-93.237242,3,Marcy Holmes,University,2,4,537801.773454822,171306.221163027
580,01/12/2017 03:03am,Snow Emergency,"1015 8th st se,Minneapolis,MN",44.986584,-93.237242,3,Marcy Holmes,University,2,4,537801.773454822,171306.221163027
581,01/12/2017 03:15am,Snow Emergency,"1001 8th St se,Minneapolis,MN",44.986628,-93.238183,3,Marcy Holmes,University,2,4,537558.25726755,171321.826819232
582,01/12/2017 03:37am,Snow Emergency,"517 8th st se,Minneapolis,MN",44.989324,-93.244208,3,Marcy Holmes,University,2,4,535997.576765572,172302.103731101
583,01/12/2017 03:37am,Snow Emergency,"517 8th st se,Minneapolis,MN",44.989324,-93.244208,3,Marcy Holmes,University,2,4,535997.576765572,172302.103731101
584,01/12/2017 03:43am,Snow Emergency,"331 8 ST SE,Minneapolis,MN",44.990146,-93.247053,3,Marcy Holmes,University,2,4,535260.952143091,172600.569371789
585,01/12/2017 03:45am,Snow Emergency,"1020 8th st e,Minneapolis,MN",44.986362,-93.23759,3,Marcy Holmes,University,2,4,537711.872676653,171225.11351357
586,01/12/2017 03:53am,Snow Emergency,"517 8th Street Southeast,Minneapolis,MN",44.989324,-93.244208,3,Marcy Holmes,University,2,4,535997.576765572,172302.103731101
587,01/12/2017 03:59am,Snow Emergency,"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,535144.531744708,172747.680249275
588,01/12/2017 04:00am,Snow Emergency,"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,535144.531744708,172747.680249275
589,01/12/2017 04:05am,Snow Emergency,"310 8 ST SE,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,535095.393733139,172579.872857657
590,01/12/2017 04:20am,Snow Emergency,"1410 8th st se,Minneapolis,MN",44.984088,-93.232319,3,Marcy Holmes,University,2,4,539077.316357183,170398.469010747
591,01/12/2017 04:22am,Snow Emergency,"310 8th st se,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,535095.393733139,172579.872857657
592,01/12/2017 04:23am,Snow Emergency,"201 8th st se,Minneapolis,MN",44.990764,-93.248553,3,Marcy Holmes,University,2,2,534872.469857085,172825.254553698
593,01/12/2017 04:24am,Snow Emergency,"310 8 ST SE,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,535095.393733139,172579.872857657
594,01/12/2017 04:30am,Snow Emergency,"619 8th Street Southeast,Minneapolis,MN",44.988794,-93.242888,3,Marcy Holmes,University,2,4,536339.450886558,172109.44529238
595,01/12/2017 04:41am,Snow Emergency,"210 8th Street Southeast,Minneapolis,MN",44.99094,-93.249065,3,Marcy Holmes,University,2,2,534739.891173095,172889.207545338
596,01/12/2017 04:46am,Snow Emergency,"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,535144.531744708,172747.680249275
597,01/12/2017 04:47am,Snow Emergency,"119 8 ST SE,Minneapolis,MN",44.9908,-93.248642,3,Marcy Holmes,University,2,2,534849.420688589,172838.342819644
598,01/12/2017 04:53am,Snow Emergency,"110 8th st se,Minneapolis,MN",44.991495,-93.250459,3,Marcy Holmes,University,2,2,534378.883172884,173090.976627505
599,01/12/2017 04:58am,Snow Emergency,"310 11th Ave se,Minneapolis,MN",44.981275,-93.24062,3,Marcy Holmes,University,2,4,536931.11213454,169368.903387337
600,01/12/2017 05:06am,Snow Emergency,"310 11th Ave se,Minneapolis,MN",44.981275,-93.24062,3,Marcy Holmes,University,2,4,536931.11213454,169368.903387337
601,01/12/2017 05:22am,Snow Emergency,"800 9th ave se,Minneapolis,MN",44.987625,-93.23892,3,Marcy Holmes,University,2,4,537366.90769046,171685.010591972
602,01/12/2017 05:33am,Snow Emergency,"1410 8th st se,Minneapolis,MN",44.984088,-93.232319,3,Marcy Holmes,University,2,4,539077.316357183,170398.469010747
603,01/12/2017 05:51am,Snow Emergency,"310 11th Ave se,Minneapolis,MN",44.981275,-93.24062,3,Marcy Holmes,University,2,4,536931.11213454,169368.903387337
604,01/12/2017 05:55am,Snow Emergency,"310 11th Ave se,Minneapolis,MN",44.981275,-93.24062,3,Marcy Holmes,University,2,4,536931.11213454,169368.903387337
605,01/12/2017 08:32am,Snow Emergency,"424 2nd ave se,Minneapolis,MN",44.987444,-93.252489,3,Marcy Holmes,University,2,4,533856.042539332,171613.050468283
606,01/12/2017 08:36am,Snow Emergency,"428 2nd Ave Southeast,Minneapolis,MN",44.987482,-93.252458,3,Marcy Holmes,University,2,4,533864.041554091,171626.918923558
607,01/12/2017 08:37am,Snow Emergency,"426 2nd Avenue Southeast ,Minneapolis,MN",44.987463,-93.252474,3,Marcy Holmes,University,2,4,533859.912783308,171619.984486732
608,01/12/2017 08:41am,Snow Emergency,"416 2nd ave se,Minneapolis,MN",44.987367,-93.252552,3,Marcy Holmes,University,2,4,533839.786769424,171584.948514549
609,01/12/2017 08:42am,Snow Emergency,"406 2nd Ave se,Minneapolis,MN",44.987271,-93.252629,3,Marcy Holmes,University,2,4,533819.919218438,171549.912979347
610,01/12/2017 08:48am,Snow Emergency,"500 3rd ave se,Minneapolis,MN",44.987639,-93.250491,3,Marcy Holmes,University,2,4,534372.909191232,171684.992458657
611,01/12/2017 08:50am,Snow Emergency,"600 4th Ave se,Minneapolis,MN",44.988087,-93.248302,3,Marcy Holmes,University,2,4,534939.039487365,171849.27806441
612,01/12/2017 08:55am,Snow Emergency,"504 3rd Ave se,Minneapolis,MN",44.987775,-93.250381,3,Marcy Holmes,University,2,4,534401.290168403,171734.627300687
613,01/12/2017 09:11am,Snow Emergency,"324 4th ave se,Minneapolis,MN",44.985696,-93.250195,3,Marcy Holmes,University,2,4,534450.6633013,170976.663703142
