OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone,x,y
948,Dover,2022,1,271122458814,11/30/2022 12:00:00 AM,416 6TH ST SE,44.987772,-93.247564,478.1000(b),Snow emergency parking restric...,3,Marcy Holmes,University,2,4,-10380271.3421686,5619596.64324398
949,Dover,2022,1,271122458813,11/30/2022 12:00:00 AM,504 9TH AVE SE,44.984702,-93.242348,478.1000(b),Snow emergency parking restric...,3,Marcy Holmes,University,2,4,-10379690.6997582,5619113.4505693
950,Dover,2022,1,271122458812,11/30/2022 12:00:00 AM,804 5TH ST SE,44.984722,-93.243142,478.1000(b),Snow emergency parking restric...,3,Marcy Holmes,University,2,4,-10379779.0874053,5619116.59832381
951,Dover,2022,1,271122458811,11/30/2022 12:00:00 AM,714 5TH ST SE,44.985102,-93.244135,478.1000(b),Snow emergency parking restric...,3,Marcy Holmes,University,2,4,-10379889.6276515,5619176.40586796
952,Dover,2022,1,271122458810,11/30/2022 12:00:00 AM,712 5TH ST SE,44.98511,-93.244108,478.1000(b),Snow emergency parking restric...,3,Marcy Holmes,University,2,4,-10379886.6219867,5619177.6648935
953,Dover,2022,1,271122458750,12/1/2022 12:00:00 AM,1847 45TH ST E,44.921524,-93.246537,478.1000(c),Snow emergency parking restric...,12,Ericsson,Nokomis,3,6,-10380157.0170853,5609175.49526125
954,Dover,2022,1,271122458749,12/1/2022 12:00:00 AM,3823 49TH ST E,44.91449,-93.216911,478.1000(c),Snow emergency parking restric...,12,Minnehaha,Nokomis,3,6,-10376859.0658355,5608069.71725216
955,Dover,2022,1,271122458748,12/1/2022 12:00:00 AM,3505 51ST ST E,44.910799,-93.221429,478.1000(c),Snow emergency parking restric...,12,Minnehaha,Nokomis,3,6,-10377362.0072622,5607489.52871012
956,Dover,2022,1,271122458747,12/1/2022 12:00:00 AM,4607 52ND ST E,44.909028,-93.207422,478.1000(c),Snow emergency parking restric...,12,Minnehaha,Nokomis,3,6,-10375802.7552299,5607211.1583716
957,Dover,2022,1,271122458688,12/1/2022 12:00:00 AM,3211 24TH AVE S,44.944084,-93.237222,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379120.0760634,5612722.94760301
958,Dover,2022,1,271122458687,12/1/2022 12:00:00 AM,4021 STANDISH AVE S,44.929967,-93.239779,478.1000(c),Snow emergency parking restric...,12,Standish,Powderhorn,3,6,-10379404.719913,5610502.95355715
959,Dover,2022,1,271122458686,12/1/2022 12:00:00 AM,3909 STANDISH AVE S,44.931923,-93.239726,478.1000(c),Snow emergency parking restric...,12,Standish,Powderhorn,3,6,-10379398.8200082,5610810.51530601
960,Dover,2022,1,271122458685,12/1/2022 12:00:00 AM,3805 STANDISH AVE S,44.933831,-93.239716,478.1000(c),Snow emergency parking restric...,12,Standish,Powderhorn,3,6,-10379397.7068621,5611110.53955564
961,Dover,2022,1,271122458684,12/1/2022 12:00:00 AM,3721 STANDISH AVE S,44.935234,-93.239761,478.1000(c),Snow emergency parking restric...,12,Standish,Powderhorn,3,6,-10379402.7161698,5611331.1612398
962,Dover,2022,1,271122458683,12/1/2022 12:00:00 AM,3715 STANDISH AVE S,44.935259,-93.23977,478.1000(c),Snow emergency parking restric...,12,Standish,Powderhorn,3,6,-10379403.7180915,5611335.09257753
963,Dover,2022,1,271122458682,12/1/2022 12:00:00 AM,3317 22ND AVE S,44.94239,-93.240657,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379502.4584281,5612456.5258058
964,Dover,2022,1,271122458681,12/1/2022 12:00:00 AM,3141 22ND AVE S,44.94549,-93.240586,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379494.5547802,5612944.08054923
965,Dover,2022,1,271122458680,12/1/2022 12:00:00 AM,3051 22ND AVE S,44.946883,-93.240645,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379501.1226327,5613163.17426933
966,Dover,2022,1,271122458679,12/1/2022 12:00:00 AM,3049 22ND AVE S,44.946938,-93.240716,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379509.0262806,5613171.82485643
967,Dover,2022,1,271122458678,12/1/2022 12:00:00 AM,3039 22ND AVE S,44.947025,-93.240693,478.1000(c),Snow emergency parking restric...,9,Corcoran,Powderhorn,3,6,-10379506.4660144,5613185.50849331
968,Dover,2022,1,271122458666,12/1/2022 12:00:00 AM,403 37TH ST W,44.935877,-93.284547,478.1000(c),Snow emergency parking restric...,8,King Field,Southwest,3,5,-10384388.2709372,5611432.27476058
969,Dover,2022,1,271122458664,12/1/2022 12:00:00 AM,401 37TH ST W,44.935912,-93.28464,478.1000(c),Snow emergency parking restric...,8,King Field,Southwest,3,5,-10384398.6236267,5611437.77861065
970,Dover,2022,1,271122458662,12/1/2022 12:00:00 AM,3017 4TH ST N,45.011383,-93.284953,478.1000(c),Snow emergency parking restric...,5,Hawthorne,Near North,3,1,-10384433.4666323,5623313.68459245
971,Dover,2022,1,271122458661,12/1/2022 12:00:00 AM,3029 4TH ST N,45.011564,-93.284694,478.1000(c),Snow emergency parking restric...,5,Hawthorne,Near North,3,1,-10384404.6348561,5623342.18508567
972,Dover,2022,1,271122458660,12/1/2022 12:00:00 AM,3031 4TH ST N,45.01155,-93.284957,478.1000(c),Snow emergency parking restric...,5,Hawthorne,Near North,3,1,-10384433.9119308,5623339.98066745
973,Dover,2022,1,271122458659,12/1/2022 12:00:00 AM,3217 4TH ST N,45.013748,-93.285032,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384442.2608772,5623686.08715841
974,Dover,2022,1,271122458657,12/1/2022 12:00:00 AM,3417 4TH ST N,45.017254,-93.285065,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384445.9343896,5624238.18445896
975,Dover,2022,1,271122458656,12/1/2022 12:00:00 AM,3419 4TH ST N,45.017286,-93.285016,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384440.4797833,5624243.22381395
976,Dover,2022,1,271122458655,12/1/2022 12:00:00 AM,3437 4TH ST N,45.01777,-93.285009,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384439.700511,5624319.44300317
977,Dover,2022,1,271122458654,12/1/2022 12:00:00 AM,3453 4TH ST N,45.018287,-93.285053,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384444.5985942,5624400.85962509
978,Dover,2022,1,271122458653,12/1/2022 12:00:00 AM,3509 4TH ST N,45.018941,-93.285017,478.1000(c),Snow emergency parking restric...,4,McKinley,Camden,3,1,-10384440.591108,5624503.8520811
979,Dover,2022,1,271122458637,12/1/2022 12:00:00 AM,1429 5TH AVE S,44.968297,-93.268913,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382647.9020505,5616531.87779869
980,Dover,2022,1,271122458636,12/1/2022 12:00:00 AM,1431 5TH AVE S,44.968275,-93.268961,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382653.2453321,5616528.41624629
981,Dover,2022,1,271122458635,12/1/2022 12:00:00 AM,337 OAK GROVE ST,44.967197,-93.28413,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384341.8506712,5616358.80265446
982,Dover,2022,1,271122458634,12/1/2022 12:00:00 AM,335 OAK GROVE ST,44.967155,-93.2841,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384338.5111327,5616352.19437701
983,Dover,2022,1,271122458633,12/1/2022 12:00:00 AM,333 OAK GROVE ST,44.967097,-93.284127,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384341.5166974,5616343.06870216
984,Dover,2022,1,271122458632,12/1/2022 12:00:00 AM,331 OAK GROVE ST,44.967129,-93.283951,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384321.9244645,5616348.10350731
985,Dover,2022,1,271122458631,12/1/2022 12:00:00 AM,317 OAK GROVE ST,44.967041,-93.283386,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384259.028955,5616334.25772916
986,Dover,2022,1,271122458630,12/1/2022 12:00:00 AM,313 OAK GROVE ST,44.966974,-93.28326,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384245.0027531,5616323.71595722
987,Dover,2022,1,271122458629,12/1/2022 12:00:00 AM,311 OAK GROVE ST,44.966839,-93.283032,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384219.6219401,5616302.47524604
988,Dover,2022,1,271122458628,12/1/2022 12:00:00 AM,305 OAK GROVE ST,44.966839,-93.282958,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384211.3842183,5616302.47524604
989,Dover,2022,1,271122458627,12/1/2022 12:00:00 AM,301 OAK GROVE ST,44.966831,-93.282776,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384191.1241377,5616301.21662161
990,Dover,2022,1,271122458626,12/1/2022 12:00:00 AM,235 OAK GROVE ST,44.966737,-93.28278,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384191.5693361,5616286.42684249
991,Dover,2022,1,271122458625,12/1/2022 12:00:00 AM,231 OAK GROVE ST,44.966668,-93.282235,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384130.900219,5616275.57043585
992,Dover,2022,1,271122458624,12/1/2022 12:00:00 AM,27 OAK GROVE ST,44.966424,-93.279135,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383785.8098015,5616237.18010766
993,Dover,2022,1,271122458613,12/1/2022 12:00:00 AM,2011 3RD ST NE,45.008906,-93.264642,478.1000(c),Snow emergency parking restric...,3,Bottineau,Northeast,3,2,-10382172.4565046,5622923.66257398
994,Dover,2022,1,271122458612,12/1/2022 12:00:00 AM,1803 3RD ST NE,45.006492,-93.264607,478.1000(c),Snow emergency parking restric...,3,Bottineau,Northeast,3,2,-10382168.5602429,5622543.57663352
995,Dover,2022,1,271122458611,12/1/2022 12:00:00 AM,1315 3RD ST NE,45.001458,-93.26464,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382172.2338553,5621751.02135481
996,Dover,2022,1,271122458610,12/1/2022 12:00:00 AM,1305 3RD ST NE,45.001094,-93.264637,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382171.8998815,5621693.71577574
997,Dover,2022,1,271122458609,12/1/2022 12:00:00 AM,1303 3RD ST NE,45.001124,-93.264637,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382171.8998815,5621698.43868781
998,Dover,2022,1,271122458608,12/1/2022 12:00:00 AM,1201 3RD ST NE,44.999881,-93.264654,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382173.7923,5621502.75209831
999,Dover,2022,1,271122458607,12/1/2022 12:00:00 AM,1103 MAIN ST NE,44.998921,-93.267397,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382479.1416287,5621351.62129391
1000,Dover,2022,1,271122458606,12/1/2022 12:00:00 AM,1115 MAIN ST NE,44.99939,-93.267654,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382507.7507557,5621425.45466392
1001,Dover,2022,1,271122458605,12/1/2022 12:00:00 AM,137 15TH AVE NE,45.00278,-93.26805,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382551.8333047,5621959.15086595
1002,Dover,2022,1,271122458604,12/1/2022 12:00:00 AM,1315 MAIN ST NE,45.001363,-93.267651,478.1000(c),Snow emergency parking restric...,3,Sheridan,Northeast,3,2,-10382507.4167818,5621736.06519913
1003,Dover,2022,1,271122458603,12/1/2022 12:00:00 AM,1011 MAIN ST NE,44.998398,-93.267121,478.1000(c),Snow emergency parking restric...,3,St. Anthony West,Northeast,3,2,-10382448.4174339,5621269.28759982
1004,Dover,2022,1,271122458601,12/1/2022 12:00:00 AM,1003 MAIN ST NE,44.998335,-93.266942,478.1000(c),Snow emergency parking restric...,3,St. Anthony West,Northeast,3,2,-10382428.4913273,5621259.36978931
1005,Dover,2022,1,271122458600,12/1/2022 12:00:00 AM,1005 MAIN ST NE,44.998315,-93.266917,478.1000(c),Snow emergency parking restric...,3,St. Anthony West,Northeast,3,2,-10382425.7083118,5621256.22128707
1006,Dover,2022,1,271122458599,12/1/2022 12:00:00 AM,1001 MAIN ST NE,44.997836,-93.266617,478.1000(c),Snow emergency parking restric...,3,St. Anthony West,Northeast,3,2,-10382392.3124262,5621180.81513523
1007,Dover,2022,1,271122458590,12/1/2022 12:00:00 AM,619 16TH ST E,44.968527,-93.266401,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382368.2674086,5616568.06661631
1008,Dover,2022,1,271122458589,12/1/2022 12:00:00 AM,605 16TH ST E,44.966922,-93.268235,478.1000(c),Snow emergency parking restric...,6,Elliot Park,Central,3,3,-10382572.427359,5616315.53438701
1009,Dover,2022,1,271122458588,12/1/2022 12:00:00 AM,601 16TH ST E,44.966922,-93.268235,478.1000(c),Snow emergency parking restric...,6,Elliot Park,Central,3,3,-10382572.427359,5616315.53438701
1010,Dover,2022,1,271122458587,12/1/2022 12:00:00 AM,607 14TH ST E,44.970208,-93.265455,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382262.9592195,5616832.5643177
1011,Dover,2022,1,271122458586,12/1/2022 12:00:00 AM,607 14TH ST E,44.970208,-93.265455,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382262.9592195,5616832.5643177
1012,Dover,2022,1,271122458585,12/1/2022 12:00:00 AM,605 14TH ST E,44.967128,-93.268909,478.1000(c),Snow emergency parking restric...,6,Elliot Park,Central,3,3,-10382647.456752,5616347.94616077
1013,Dover,2022,1,271122458584,12/1/2022 12:00:00 AM,601 14TH ST E,44.966922,-93.268235,478.1000(c),Snow emergency parking restric...,6,Elliot Park,Central,3,3,-10382572.427359,5616315.53438701
1014,Dover,2022,1,271122458583,12/1/2022 12:00:00 AM,521 14TH ST E,44.970444,-93.267375,478.1000(c),Snow emergency parking restric...,7,Elliot Park,Central,3,3,-10382476.692587,5616869.69833338
1015,Dover,2022,1,271122458582,12/1/2022 12:00:00 AM,507 14TH ST E,44.96752,-93.270192,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10382790.2796376,5616409.62338752
1016,Dover,2022,1,271122458581,12/1/2022 12:00:00 AM,503 14TH ST E,44.967721,-93.270851,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10382863.6391612,5616441.24889978
1017,Dover,2022,1,271122458580,12/1/2022 12:00:00 AM,501 14TH ST E,44.972688,-93.270472,478.1000(c),Snow emergency parking restric...,7,Downtown West,Central,3,3,-10382821.4491309,5617222.79502973
1018,Dover,2022,1,271122458579,12/1/2022 12:00:00 AM,421 OAK GROVE ST,44.967951,-93.283186,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384236.7651314,5616477.437354
1019,Dover,2022,1,271122458578,12/1/2022 12:00:00 AM,421 OAK GROVE ST,44.967951,-93.283186,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384236.7651314,5616477.437354
1020,Dover,2022,1,271122458577,12/1/2022 12:00:00 AM,427 OAK GROVE ST,44.967951,-93.283186,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384236.7651314,5616477.437354
1021,Dover,2022,1,271122458576,12/1/2022 12:00:00 AM,431 OAK GROVE ST,44.967951,-93.283186,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384236.7651314,5616477.437354
1022,Dover,2022,1,271122458575,12/1/2022 12:00:00 AM,431 OAK GROVE ST,44.969296,-93.287128,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384675.5864777,5616689.06421227
1023,Dover,2022,1,271122458574,12/1/2022 12:00:00 AM,327 CLIFTON AVE,44.967872,-93.283832,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10384308.677535,5616465.0073731
1024,Dover,2022,1,271122458573,12/1/2022 12:00:00 AM,327 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1025,Dover,2022,1,271122458572,12/1/2022 12:00:00 AM,317 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1026,Dover,2022,1,271122458571,12/1/2022 12:00:00 AM,315 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1027,Dover,2022,1,271122458570,12/1/2022 12:00:00 AM,315 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1028,Dover,2022,1,271122458569,12/1/2022 12:00:00 AM,235 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1029,Dover,2022,1,271122458568,12/1/2022 12:00:00 AM,303 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1030,Dover,2022,1,271122458567,12/1/2022 12:00:00 AM,303 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1031,Dover,2022,1,271122458566,12/1/2022 12:00:00 AM,301 CLIFTON AVE,44.963854,-93.273564,478.1000(c),Snow emergency parking restric...,6,Steven's Square - Loring Heights,Central,3,3,-10383165.6489514,5615832.8320415
1032,Dover,2022,1,271122458564,12/1/2022 12:00:00 AM,1305 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1033,Dover,2022,1,271122458563,12/1/2022 12:00:00 AM,1305 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1034,Dover,2022,1,271122458562,12/1/2022 12:00:00 AM,1307 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1035,Dover,2022,1,271122458561,12/1/2022 12:00:00 AM,1311 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1036,Dover,2022,1,271122458560,12/1/2022 12:00:00 AM,1321 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1037,Dover,2022,1,271122458559,12/1/2022 12:00:00 AM,1321 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1038,Dover,2022,1,271122458558,12/1/2022 12:00:00 AM,1327 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1039,Dover,2022,1,271122458557,12/1/2022 12:00:00 AM,1331 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1040,Dover,2022,1,271122458556,12/1/2022 12:00:00 AM,1331 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1041,Dover,2022,1,271122458555,12/1/2022 12:00:00 AM,1509 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1042,Dover,2022,1,271122458554,12/1/2022 12:00:00 AM,1509 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1043,Dover,2022,1,271122458553,12/1/2022 12:00:00 AM,1511 SPRUCE PLACE,44.971292,-93.278518,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383717.1257118,5617003.13081996
1044,Dover,2022,1,271122458552,12/1/2022 12:00:00 AM,1521 SPRUCE PLACE,44.966361,-93.277638,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383619.1645475,5616227.26782686
1045,Dover,2022,1,271122458551,12/1/2022 12:00:00 AM,1527 SPRUCE PLACE,44.966361,-93.277638,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383619.1645475,5616227.26782686
1046,Dover,2022,1,271122458550,12/1/2022 12:00:00 AM,1527 SPRUCE PLACE,44.966361,-93.277638,478.1000(c),Snow emergency parking restric...,7,Loring Park,Central,3,3,-10383619.1645475,5616227.26782686
