X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinance_,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-93.271099999547,44.9215000011027,1919,271120323956,2020/01/19 00:00:00+00,324 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921543,-93.271142,8,Regina,Nokomis,5,2,Newton
-93.2699000015855,44.9215999990702,1920,271120323955,2020/01/19 00:00:00+00,402 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921561,-93.269873,8,Regina,Nokomis,5,2,Newton
-93.2659999988973,44.9215999990702,1921,271120323954,2020/01/19 00:00:00+00,634 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921582,-93.265995,8,Regina,Nokomis,5,2,Newton
-93.2685000002384,44.9233000017703,1922,271120323953,2020/01/19 00:00:00+00,514 44TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.923342,-93.268487,8,Regina,Nokomis,5,2,Newton
-93.2716999985278,44.9233000017703,1923,271120323952,2020/01/19 00:00:00+00,328 44TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.923336,-93.271652,8,Regina,Nokomis,5,2,Newton
-93.2721000015736,44.9233000017703,1924,271120323951,2020/01/19 00:00:00+00,326 44TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.923319,-93.272069,8,Regina,Nokomis,5,2,Newton
-93.2677999995649,44.9252000004053,1925,271120323950,2020/01/19 00:00:00+00,528 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92516,-93.267796,8,Regina,Nokomis,5,2,Newton
-93.2653999999166,44.9250999987125,1926,271120323949,2020/01/19 00:00:00+00,640 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.925149,-93.265436,8,Regina,Nokomis,5,2,Newton
-93.2630000002682,44.9252000004053,1927,271120323948,2020/01/19 00:00:00+00,736 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92518,-93.263006,8,Regina,Nokomis,5,2,Newton
-93.262800000608,44.9288000017405,1928,271120323947,2020/01/19 00:00:00+00,736 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92877,-93.262809,8,Bryant,Powderhorn,5,2,Newton
-93.2723000012338,44.9288000017405,1929,271120323946,2020/01/19 00:00:00+00,310 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92875,-93.272279,8,Bryant,Powderhorn,5,2,Newton
-93.2732999995351,44.9288000017405,1930,271120323945,2020/01/19 00:00:00+00,214 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928754,-93.273317,8,Bryant,Powderhorn,5,2,Newton
-93.2738000005484,44.9287000000477,1931,271120323944,2020/01/19 00:00:00+00,202 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928744,-93.273757,8,Bryant,Powderhorn,5,2,Newton
-93.271099999547,44.9305999986827,1932,271120323943,2020/01/19 00:00:00+00,334 40TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.93055,-93.27107,8,Bryant,Powderhorn,5,2,Newton
-93.2707000002265,44.9305999986827,1933,271120323942,2020/01/19 00:00:00+00,338 40TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.930555,-93.27072,8,Bryant,Powderhorn,5,2,Newton
-93.2679000012577,44.9305999986827,1934,271120323941,2020/01/19 00:00:00+00,528 40TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.93058,-93.267908,8,Bryant,Powderhorn,5,2,Newton
-93.2668999992311,44.9305999986827,1935,271120323940,2020/01/19 00:00:00+00,610 40TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.930579,-93.266902,8,Bryant,Powderhorn,5,2,Newton
-93.2666999995708,44.9305999986827,1936,271120323939,2020/01/19 00:00:00+00,620 40TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.930581,-93.266711,8,Bryant,Powderhorn,5,2,Newton
-93.2994000017643,45.019999999553,1937,271120323938,2020/01/20 00:00:00+00,3551 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.019992,-93.299429,4,Folwell,Camden,1,3,Newton
-93.2994000017643,45.019200000912,1938,271120323937,2020/01/20 00:00:00+00,3523 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.019186,-93.299399,4,Folwell,Camden,1,3,Newton
-93.2994000017643,45.0177999995649,1939,271120323936,2020/01/20 00:00:00+00,3435 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01777,-93.299407,4,Folwell,Camden,1,3,Newton
-93.2994000017643,45.0175999999046,1940,271120323935,2020/01/20 00:00:00+00,3431 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.017646,-93.299386,4,Folwell,Camden,1,3,Newton
-93.2994000017643,45.0091999992728,1941,271120323934,2020/01/20 00:00:00+00,2817 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009205,-93.299376,5,Jordan,Near North,1,3,Newton
-93.2994000017643,45.007199998945,1942,271120323933,2020/01/20 00:00:00+00,2641 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.007227,-93.299408,5,Jordan,Near North,1,3,Newton
-93.2994000017643,45.0069999992847,1943,271120323932,2020/01/20 00:00:00+00,2637 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.007049,-93.299417,5,Jordan,Near North,1,3,Newton
-93.2994000017643,45.006700001657,1944,271120323931,2020/01/20 00:00:00+00,2627 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006713,-93.299391,5,Jordan,Near North,1,3,Newton
-93.2994000017643,45.0058000013232,1945,271120323930,2020/01/20 00:00:00+00,2537 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.005824,-93.299396,5,Jordan,Near North,1,3,Newton
-93.298900000751,44.9998999983072,1946,271120323929,2020/01/20 00:00:00+00,2007 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.999899,-93.298909,5,Jordan,Near North,1,3,Newton
-93.298900000751,44.9998999983072,1947,271120323928,2020/01/20 00:00:00+00,2005 IRVING AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.999852,-93.298943,5,Jordan,Near North,1,3,Newton
-93.2980999983847,45.0071000009775,1948,271120323927,2020/01/20 00:00:00+00,2631 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.00709,-93.298131,5,Jordan,Near North,1,3,Newton
-93.2980999983847,45.0133999995887,1949,271120323926,2020/01/20 00:00:00+00,3201 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013438,-93.298144,4,Folwell,Camden,1,3,Newton
-93.2980999983847,45.0155000016093,1950,271120323925,2020/01/20 00:00:00+00,3311 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015496,-93.29814,4,Folwell,Camden,1,3,Newton
-93.2982000000775,45.0157000012696,1951,271120323924,2020/01/20 00:00:00+00,3319 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015683,-93.298153,4,Folwell,Camden,1,3,Newton
-93.2980999983847,45.0161999985576,1952,271120323923,2020/01/20 00:00:00+00,3341 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.016207,-93.298119,4,Folwell,Camden,1,3,Newton
-93.2980999983847,45.0188999995589,1953,271120323922,2020/01/20 00:00:00+00,3505 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018862,-93.298122,4,Folwell,Camden,1,3,Newton
-93.2983999997377,45.0346000008285,1954,271120323921,2020/01/20 00:00:00+00,4343 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.034628,-93.298367,4,Webber - Camden,Camden,1,3,Newton
-93.2983000017703,45.0348000004888,1955,271120323920,2020/01/20 00:00:00+00,4347 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.034781,-93.29835,4,Webber - Camden,Camden,1,3,Newton
-93.2983999997377,45.0348000004888,1956,271120323919,2020/01/20 00:00:00+00,4351 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.03481,-93.298363,4,Webber - Camden,Camden,1,3,Newton
-93.2983999997377,45.035000000149,1957,271120323918,2020/01/20 00:00:00+00,4355 HUMBOLDT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.035049,-93.298397,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0351000018418,1958,271120323917,2020/01/20 00:00:00+00,4363 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.035134,-93.297083,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0351000018418,1959,271120323916,2020/01/20 00:00:00+00,4361 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.035119,-93.29709,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0351000018418,1960,271120323915,2020/01/20 00:00:00+00,4359 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.035081,-93.297118,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.035000000149,1961,271120323914,2020/01/20 00:00:00+00,4357 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.03503,-93.297108,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0348999984562,1962,271120323913,2020/01/20 00:00:00+00,4355 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.034902,-93.297101,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.034699998796,1963,271120323912,2020/01/20 00:00:00+00,4351 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.034715,-93.297098,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0329999998212,1964,271120323911,2020/01/20 00:00:00+00,4245 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.032994,-93.297104,4,Webber - Camden,Camden,1,3,Newton
-93.2971000000834,45.0307999998331,1965,271120323910,2020/01/20 00:00:00+00,4139 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.030845,-93.297093,4,Webber - Camden,Camden,1,3,Newton
-93.2969999983907,45.0302000008523,1966,271120323909,2020/01/20 00:00:00+00,4117 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.03023,-93.297043,4,Webber - Camden,Camden,1,3,Newton
-93.2969999983907,45.0252999998629,1967,271120323908,2020/01/20 00:00:00+00,3845 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.0253,-93.296979,4,Webber - Camden,Camden,1,3,Newton
-93.2969999983907,45.0249999985099,1968,271120323907,2020/01/20 00:00:00+00,3835 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.024972,-93.296961,4,Webber - Camden,Camden,1,3,Newton
-93.2969999983907,45.0236999988556,1969,271120323906,2020/01/20 00:00:00+00,3749 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.0237,-93.296964,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0232999995351,1970,271120323905,2020/01/20 00:00:00+00,3741 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.023274,-93.29692,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0223999992013,1971,271120323904,2020/01/20 00:00:00+00,3707 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022432,-93.296939,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.019200000912,1972,271120323903,2020/01/20 00:00:00+00,3521 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.019166,-93.296868,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0190999992192,1973,271120323902,2020/01/20 00:00:00+00,3519 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.019129,-93.29687,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0188000015914,1974,271120323901,2020/01/20 00:00:00+00,3511 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018837,-93.296884,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0188000015914,1975,271120323900,2020/01/20 00:00:00+00,3505 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.018834,-93.296885,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0163999982178,1976,271120323899,2020/01/20 00:00:00+00,3341 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01637,-93.296864,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0157000012696,1977,271120323898,2020/01/20 00:00:00+00,3323 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.015694,-93.296888,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.013599999249,1978,271120323897,2020/01/20 00:00:00+00,3211 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013613,-93.296902,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0133999995887,1979,271120323896,2020/01/20 00:00:00+00,3201 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01339,-93.296887,4,Folwell,Camden,1,3,Newton
-93.2969000004232,45.0119999982417,1980,271120323895,2020/01/20 00:00:00+00,3019 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.01203,-93.296902,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0117000006139,1981,271120323894,2020/01/20 00:00:00+00,3009 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011676,-93.296904,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0117000006139,1982,271120323893,2020/01/20 00:00:00+00,3007 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011668,-93.296864,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0111000016332,1983,271120323892,2020/01/20 00:00:00+00,2949 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011145,-93.296916,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0089999996126,1984,271120323891,2020/01/20 00:00:00+00,2815 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009041,-93.296867,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0089000016451,1985,271120323890,2020/01/20 00:00:00+00,2813 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.008943,-93.296873,5,Jordan,Near North,1,3,Newton
-93.2969000004232,45.0087999999523,1986,271120323889,2020/01/20 00:00:00+00,2807 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.00876,-93.296855,5,Jordan,Near North,1,3,Newton
-93.3018999993801,45.0106000006199,1987,271120323888,2020/01/19 00:00:00+00,2938 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.010627,-93.301928,5,Jordan,Near North,1,2,Newton
-93.3018999993801,45.0106999985874,1988,271120323887,2020/01/19 00:00:00+00,2932 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01065,-93.30192,5,Jordan,Near North,1,2,Newton
-93.2408999986947,44.9631999991834,1989,271120323885,2020/01/20 00:00:00+00,925 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963201,-93.240903,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9633999988437,1990,271120323884,2020/01/20 00:00:00+00,919 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.96336,-93.240911,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9633999988437,1991,271120323883,2020/01/20 00:00:00+00,917 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963383,-93.240948,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9633999988437,1992,271120323882,2020/01/20 00:00:00+00,915 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963439,-93.240938,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9635000005364,1993,271120323881,2020/01/20 00:00:00+00,913 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.96349,-93.24093,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9635999985039,1994,271120323880,2020/01/20 00:00:00+00,911 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963558,-93.240941,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9637000001967,1995,271120323879,2020/01/20 00:00:00+00,909 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963682,-93.24091,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9637000001967,1996,271120323878,2020/01/20 00:00:00+00,907 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963731,-93.240936,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9637999981642,1997,271120323877,2020/01/20 00:00:00+00,905 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963792,-93.240915,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9637999981642,1998,271120323876,2020/01/20 00:00:00+00,901 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963789,-93.240899,6,Seward,Longfellow,4,3,Newton
-93.2408999986947,44.9620000012219,1999,271120323875,2020/01/20 00:00:00+00,2023 22ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.961978,-93.240928,6,Seward,Longfellow,4,3,Newton
