X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-10381178.1508115,5620150.37923097,441,01/19/2020 11:24am,Snow Emergency,"214 5th st ne,Minneapolis,MN",44.99129,-93.25571,3,St. Anthony West,Northeast,2,2,Newton
-10382669.8319003,5616595.28700019,442,01/19/2020 11:24am,Snow Emergency,"1424 5th av s ,Minneapolis,MN",44.9687,-93.26911,7,Elliot Park,Central,3,2,Newton
-10385974.9076257,5612848.14023654,443,01/19/2020 11:25am,Snow Emergency,"1434 32nd ST W,Minneapolis,MN",44.94488,-93.2988,10,ECCO,Calhoun Isle,5,2,Newton
-10387725.4066528,5619309.24287624,444,01/19/2020 11:25am,Snow Emergency,"728 Upton Ave n ,Minneapolis,MN",44.985946,-93.314525,5,Willard - Hay,Near North,1,2,Newton
-10386218.1407173,5612952.41635167,445,01/19/2020 11:25am,Snow Emergency,"3126 HUMBOLDT AVE S,Minneapolis,MN",44.945543,-93.300985,10,ECCO,Calhoun Isle,5,2,Newton
-10386080.6611133,5619808.81549133,446,01/19/2020 11:27am,Snow Emergency,"1100 Irving Ave N,Minneapolis,MN",44.98912,-93.29975,5,Near - North,Near North,1,2,Newton
-10385520.7240819,5615558.45223139,447,01/19/2020 11:27am,Snow Emergency,"2016 Emerson Ave S,Minneapolis,MN",44.96211,-93.29472,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10382671.5017696,5614960.47772116,448,01/19/2020 11:29am,Snow Emergency,"2444 5TH AVE S,Minneapolis,MN",44.958309,-93.269125,6,Phillips West,Phillips,3,2,Newton
-10380580.3651097,5613035.3033572,449,01/19/2020 11:30am,Snow Emergency,"3112 17th ave so,Minneapolis,MN",44.94607,-93.25034,9,Powderhorn Park,Powderhorn,6,2,Newton
-10385520.7240819,5615533.28015311,450,01/19/2020 11:30am,Snow Emergency,"2024 Emerson Ave S,Minneapolis,MN",44.96195,-93.29472,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10379551.7730342,5619511.33507396,451,01/19/2020 11:30am,Snow Emergency,"718 8th and se,Minneapolis,MN",44.98723,-93.2411,3,Marcy Holmes,University,4,2,Newton
-10382671.5017696,5615016.79661379,452,01/19/2020 11:32am,Snow Emergency,"2422 5TH AVE S,Minneapolis,MN",44.958667,-93.269125,6,Phillips West,Phillips,3,2,Newton
-10384899.338661,5626097.54924119,453,01/19/2020 11:33am,Snow Emergency,"4048 Aldrich Ave n,Minneapolis,MN",45.02906,-93.289138,4,Webber - Camden,Camden,1,2,Newton
-10382295.6871573,5622159.88554853,454,01/19/2020 11:34am,Snow Emergency,"216 16th ave ne,Minneapolis,MN",45.004055,-93.265749,3,Sheridan,Northeast,2,2,Newton
-10384580.6309781,5623273.68962948,455,01/19/2020 11:35am,Snow Emergency,"3028 6th st n,Minneapolis,MN",45.011129,-93.286275,5,Hawthorne,Near North,1,2,Newton
-10384883.9765636,5626373.19494038,456,01/19/2020 11:35am,Snow Emergency,"4148 Aldrich Ave n,Minneapolis,MN",45.03081,-93.289,4,Webber - Camden,Camden,1,2,Newton
-10379818.0492218,5619050.33845778,457,01/19/2020 11:35am,Snow Emergency,"428 8th Avenue se ,Minneapolis,MN",44.984301,-93.243492,3,Marcy Holmes,University,4,2,Newton
-10379818.7171695,5619049.07930847,458,01/19/2020 11:38am,Snow Emergency,"426 8th Avenue se ,Minneapolis,MN",44.984293,-93.243498,3,Marcy Holmes,University,4,2,Newton
-10383232.5519472,5615821.34697246,459,01/19/2020 11:40am,Snow Emergency,"1902 2ND AVE S,Minneapolis,MN",44.963781,-93.274165,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10383256.4856402,5616113.82843249,460,01/19/2020 11:40am,Snow Emergency,"1714 2nd ave s ,Minneapolis,MN",44.96564,-93.27438,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10386001.6243342,5620542.32766157,461,01/19/2020 11:40am,Snow Emergency,"1422 Irving Ave n,Minneapolis,MN",44.99378,-93.29904,5,Near - North,Near North,1,2,Newton
-10379861.6864723,5618974.47856449,462,01/19/2020 11:40am,Snow Emergency,"400 8th ave se,Minneapolis,MN",44.983819,-93.243884,3,Marcy Holmes,University,4,2,Newton
-10384170.307334,5616144.03682125,463,01/19/2020 11:40am,Snow Emergency,"230 Clifton av ,Minneapolis,MN",44.965832,-93.282589,7,Loring Park,Central,3,2,Newton
-10382185.0355865,5621925.61682153,464,01/19/2020 11:43am,Snow Emergency,"1412 3rd st ne,Minneapolis,MN",45.002567,-93.264755,3,Sheridan,Northeast,2,2,Newton
-10379668.9924575,5619316.95496622,465,01/19/2020 11:44am,Snow Emergency,"610 8th Ave se,Minneapolis,MN",44.985995,-93.242153,3,Marcy Holmes,University,4,2,Newton
-10380710.6089135,5611987.86898784,466,01/19/2020 11:44am,Snow Emergency,"3500 16th ave s,Minneapolis,MN",44.93941,-93.25151,9,Powderhorn Park,Powderhorn,6,2,Newton
-10379848.8847411,5618996.98456635,467,01/19/2020 11:44am,Snow Emergency,"410 8th ave se,Minneapolis,MN",44.983962,-93.243769,3,Marcy Holmes,University,4,2,Newton
-10381971.3021188,5621815.09701473,468,01/19/2020 11:45am,Snow Emergency,"334 14th ave ne,Minneapolis,MN",45.001865,-93.262835,3,Sheridan,Northeast,2,2,Newton
-10383192.031686,5615867.60215412,469,01/19/2020 11:47am,Snow Emergency,"206 19TH ST E,Minneapolis,MN",44.964075,-93.273801,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10379791.109864,5619047.03333277,470,01/19/2020 11:47am,Snow Emergency,"420 8TH AVE SE,Minneapolis,MN",44.98428,-93.24325,3,Marcy Holmes,University,4,2,Newton
-10380578.1387174,5612502.13463164,471,01/19/2020 11:48am,Snow Emergency,"3304 17th ave s,Minneapolis,MN",44.94268,-93.25032,9,Powderhorn Park,Powderhorn,6,2,Newton
-10379281.266611,5612847.35395025,472,01/19/2020 11:50am,Snow Emergency,"2304 32nd st e ,Minneapolis,MN",44.944875,-93.23867,9,Corcoran,Powderhorn,6,2,Newton
-10386006.0771189,5621074.39746505,473,01/19/2020 11:50am,Snow Emergency,"1728 Irving Ave N,Minneapolis,MN",44.99716,-93.29908,5,Near - North,Near North,1,2,Newton
-10385380.906861,5612218.41997753,474,01/19/2020 11:52am,Snow Emergency,"3408 DuPont ave s,Minneapolis,MN",44.940876,-93.293464,10,South Uptown,Calhoun Isle,5,2,Newton
-10384598.7760909,5619227.24247191,475,01/19/2020 11:53am,Snow Emergency,"626 7th ave,Minneapolis,MN",44.985425,-93.286438,5,North Loop,Central,1,2,Newton
-10381974.8644066,5621815.09701473,476,01/19/2020 11:53am,Snow Emergency,"332 14th ave ne,Minneapolis,MN",45.001865,-93.262867,3,Sheridan,Northeast,2,2,Newton
-10378782.5553198,5619752.15173104,477,01/19/2020 11:54am,Snow Emergency,"1030 12th ave se,Minneapolis,MN",44.98876,-93.23419,2,Como,University,4,2,Newton
-10381328.5433711,5611746.47306466,478,01/19/2020 11:54am,Snow Emergency,"1220 36th st E,Minneapolis,MN",44.937875,-93.257061,9,Powderhorn Park,Powderhorn,6,2,Newton
-10379608.991188,5619427.28677092,479,01/19/2020 11:55am,Snow Emergency,"704 8th ave se,Minneapolis,MN",44.986696,-93.241614,3,Marcy Holmes,University,4,2,Newton
-10381942.5816671,5621815.09701473,480,01/19/2020 11:55am,Snow Emergency,"350 14th ave ne,Minneapolis,MN",45.001865,-93.262577,3,Sheridan,Northeast,2,2,Newton
-10380033.675108,5618665.69421089,481,01/19/2020 11:56am,Snow Emergency,"202 8th ave se,Minneapolis,MN",44.981857,-93.245429,3,Marcy Holmes,University,4,2,Newton
-10383317.7113804,5616082.36140944,482,01/19/2020 11:56am,Snow Emergency,"134 18TH ST E,Minneapolis,MN",44.96544,-93.27493,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10382522.3335807,5621590.7554066,483,01/19/2020 11:57am,Snow Emergency,"1222 Ne Main St,Minneapolis,MN",45.00044,-93.267785,3,Sheridan,Northeast,2,2,Newton
-10386164.0394527,5619809.75979126,484,01/19/2020 11:57am,Snow Emergency,"1104 james Ave n,Minneapolis,MN",44.989126,-93.300499,5,Near - North,Near North,1,2,Newton
-10381759.5724943,5611463.41105673,485,01/19/2020 11:59am,Snow Emergency,"912 37th Street East,Minneapolis,MN",44.936075,-93.260933,9,Powderhorn Park,Powderhorn,6,2,Newton
-10380631.2380604,5611744.58586848,486,01/19/2020 11:59am,Snow Emergency,"1620 E 36TH ST,Minneapolis,MN",44.937863,-93.250797,9,Powderhorn Park,Powderhorn,6,2,Newton
-10382194.6090036,5623626.4071793,487,01/19/2020 11:59am,Snow Emergency,"2502 3rd st ne,Minneapolis,MN",45.013369,-93.264841,1,Marshall Terrace,Northeast,2,2,Newton
-10383234.7783395,5616185.57348551,488,01/19/2020 12:00pm,Snow Emergency,"1704 2nd ave s ,Minneapolis,MN",44.966096,-93.274185,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10382782.2646651,5621834.7764265,489,01/19/2020 12:01pm,Snow Emergency,"1414 grand st ne,Minneapolis,MN",45.00199,-93.27012,3,Sheridan,Northeast,2,2,Newton
-10381885.0295394,5621968.59711212,490,01/19/2020 12:03pm,Snow Emergency,"350 15th ave ne,Minneapolis,MN",45.00284,-93.26206,3,Sheridan,Northeast,2,2,Newton
-10378073.4501996,5620065.38050596,491,01/19/2020 12:03pm,Snow Emergency,"1098 17th ave se,Minneapolis,MN",44.99075,-93.22782,1,Como,University,4,2,Newton
-10382801.0776256,5622370.54357862,492,01/19/2020 12:04pm,Snow Emergency,"1716 grand st ne,Minneapolis,MN",45.005393,-93.270289,3,Sheridan,Northeast,2,2,Newton
-10384895.7764733,5625161.36175769,493,01/19/2020 12:05pm,Snow Emergency,"3732 Aldrich Ave N,Minneapolis,MN",45.023116,-93.289106,4,McKinley,Camden,1,2,Newton
-10384958.6719827,5612842.63552673,494,01/19/2020 12:05pm,Snow Emergency,"808 w 32nd st,Minneapolis,MN",44.944845,-93.289671,10,South Uptown,Calhoun Isle,5,2,Newton
-10382667.6055079,5622448.79383064,495,01/19/2020 12:06pm,Snow Emergency,"60 18th ave ne,Minneapolis,MN",45.00589,-93.26909,3,Sheridan,Northeast,2,2,Newton
-10380349.3771262,5611744.90040114,496,01/19/2020 12:06pm,Snow Emergency,"1804 36th Street East,Minneapolis,MN",44.937865,-93.248265,9,Powderhorn Park,Powderhorn,6,2,Newton
-10381923.2120835,5616509.22045326,497,01/19/2020 12:07pm,Snow Emergency,"804 15th Street East,Minneapolis,MN",44.968153,-93.262403,6,Elliot Park,Central,3,2,Newton
-10387693.6805364,5622023.70034112,498,01/19/2020 12:08pm,Snow Emergency,"2326 Upton Ave n ,Minneapolis,MN",45.00319,-93.31424,5,Willard - Hay,Near North,1,2,Newton
-10384954.7758211,5612842.63552673,499,01/19/2020 12:08pm,Snow Emergency,"804 w 32nd st,Minneapolis,MN",44.944845,-93.289636,10,South Uptown,Calhoun Isle,5,2,Newton
-10379227.8332941,5611762.98519944,500,01/19/2020 12:09pm,Snow Emergency,"2314 36th Street East,Minneapolis,MN",44.93798,-93.23819,9,Corcoran,Powderhorn,6,2,Newton
-10383756.8668007,5616251.49777148,501,01/19/2020 12:11pm,Snow Emergency,"28 OAK GROVE ST,Minneapolis,MN",44.966515,-93.278875,7,Loring Park,Central,3,2,Newton
-10386169.160085,5620211.45279843,502,01/19/2020 12:11pm,Snow Emergency,"1312 James Ave N,Minneapolis,MN",44.991678,-93.300545,5,Near - North,Near North,1,2,Newton
-10383232.5519472,5615818.3577045,503,01/19/2020 12:11pm,Snow Emergency,"1906 2ND AVE S,Minneapolis,MN",44.963762,-93.274165,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10387717.6142294,5621363.74314056,504,01/19/2020 12:12pm,Snow Emergency,"1904 Upton Ave n ,Minneapolis,MN",44.998998,-93.314455,5,Willard - Hay,Near North,1,2,Newton
-10384875.0710943,5624328.89172192,505,01/19/2020 12:12pm,Snow Emergency,"3438 Aldrich Ave N,Minneapolis,MN",45.01783,-93.28892,4,McKinley,Camden,1,2,Newton
-10380774.7288937,5612559.53915387,506,01/19/2020 12:13pm,Snow Emergency,"1544 E 33RD ST ,Minneapolis,MN",44.943045,-93.252086,9,Powderhorn Park,Powderhorn,6,2,Newton
-10383780.4665198,5616251.49777148,507,01/19/2020 12:13pm,Snow Emergency,"24 OAK GROVE ST,Minneapolis,MN",44.966515,-93.279087,7,Loring Park,Central,3,2,Newton
-10379254.5500026,5618908.53438301,508,01/19/2020 12:14pm,Snow Emergency,"510 11th Ave se,Minneapolis,MN",44.9834,-93.23843,3,Marcy Holmes,University,4,2,Newton
-10385373.2257623,5612323.160508,509,01/19/2020 12:16pm,Snow Emergency,"3346 DuPont ave s,Minneapolis,MN",44.941542,-93.293395,10,South Uptown,Calhoun Isle,5,2,Newton
-10382662.5962001,5616594.02819342,510,01/19/2020 12:20pm,Snow Emergency,"1414 5th av s,Minneapolis,MN",44.968692,-93.269045,7,Elliot Park,Central,3,2,Newton
-10383891.3407399,5616248.03632662,511,01/19/2020 12:24pm,Snow Emergency,"114 Oak Grove St,Minneapolis,MN",44.966493,-93.280083,7,Loring Park,Central,3,2,Newton
-10385662.0998475,5615678.02042043,512,01/19/2020 12:26pm,Snow Emergency,"1938 Fremont Ave S,Minneapolis,MN",44.96287,-93.29599,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10378975.694633,5619098.97096936,513,01/19/2020 12:26pm,Snow Emergency,"712 12th ave se,Minneapolis,MN",44.98461,-93.235925,3,Marcy Holmes,University,4,2,Newton
-10379048.1636598,5619332.06451033,514,01/19/2020 12:27pm,Snow Emergency,"804 11TH AVE SE,Minneapolis,MN",44.986091,-93.236576,3,Marcy Holmes,University,4,2,Newton
-10379685.2450518,5619287.20814732,515,01/19/2020 12:28pm,Snow Emergency,"602 8th Avenue se ,Minneapolis,MN",44.985806,-93.242299,3,Marcy Holmes,University,4,2,Newton
-10379216.2560337,5612848.14023654,516,01/19/2020 12:29pm,Snow Emergency,"2328 32nd st e,Minneapolis,MN",44.94488,-93.238086,9,Corcoran,Powderhorn,6,2,Newton
-10379242.3047945,5618930.56818715,517,01/19/2020 12:30pm,Snow Emergency,"514 11th ave se,Minneapolis,MN",44.98354,-93.23832,3,Marcy Holmes,University,4,2,Newton
-10383232.5519472,5615805.1419458,518,01/19/2020 12:30pm,Snow Emergency,"1924 2ND AVE S,Minneapolis,MN",44.963678,-93.274165,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10379046.7164396,5619334.42534793,519,01/19/2020 12:30pm,Snow Emergency,"808 11th Ave se,Minneapolis,MN",44.986106,-93.236563,3,Marcy Holmes,University,4,2,Newton
-10379048.1636598,5619332.06451033,520,01/19/2020 12:32pm,Snow Emergency,"804 11 AVE SE,Minneapolis,MN",44.986091,-93.236576,3,Marcy Holmes,University,4,2,Newton
-10379047.3843874,5619333.32369913,521,01/19/2020 12:33pm,Snow Emergency,"806 11th Avenue se ,Minneapolis,MN",44.986099,-93.236569,3,Marcy Holmes,University,4,2,Newton
-10382905.8292917,5615866.02891403,522,01/19/2020 12:33pm,Snow Emergency,"332 19TH ST E,Minneapolis,MN",44.964065,-93.27123,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10381904.7330969,5610900.45854879,523,01/19/2020 12:34pm,Snow Emergency,"808 39th st e,Minneapolis,MN",44.932495,-93.262237,8,Bancroft,Powderhorn,6,2,Newton
-10381750.2216263,5616503.24146265,524,01/19/2020 12:35pm,Snow Emergency,"900 15th Street East,Minneapolis,MN",44.968115,-93.260849,6,Elliot Park,Central,3,2,Newton
-10387553.418017,5620617.88589732,525,01/19/2020 12:35pm,Snow Emergency,"1502 Thomas Ave n,Minneapolis,MN",44.99426,-93.31298,5,Willard - Hay,Near North,1,2,Newton
-10379043.8221996,5619339.1471665,526,01/19/2020 12:35pm,Snow Emergency,"816 11 ave se,Minneapolis,MN",44.986136,-93.236537,3,Marcy Holmes,University,4,2,Newton
-10381956.051346,5622159.88554853,527,01/19/2020 12:36pm,Snow Emergency,"350 16th ave ne,Minneapolis,MN",45.004055,-93.262698,3,Sheridan,Northeast,2,2,Newton
-10387554.5311632,5619772.61367419,528,01/19/2020 12:36pm,Snow Emergency,"1102 Thomas Ave N,Minneapolis,MN",44.98889,-93.31299,5,Willard - Hay,Near North,1,2,Newton
-10380422.2914514,5608583.75982857,529,01/19/2020 12:36pm,Snow Emergency,"4700 18th av s,Minneapolis,MN",44.91776,-93.24892,11,Northrop,Nokomis,6,2,Newton
-10378782.5553198,5619752.15173104,530,01/19/2020 12:37pm,Snow Emergency,"1030 12th ave se,Minneapolis,MN",44.98876,-93.23419,2,Como,University,4,2,Newton
-10380895.3992803,5611468.91492577,531,01/19/2020 12:38pm,Snow Emergency,"1508 37th st e,Minneapolis,MN",44.93611,-93.25317,9,Powderhorn Park,Powderhorn,6,2,Newton
-10381942.915641,5621982.76657071,532,01/19/2020 12:39pm,Snow Emergency,"340 15th ave ne,Minneapolis,MN",45.00293,-93.26258,3,Sheridan,Northeast,2,2,Newton
-10379363.7543533,5618772.39824972,533,01/19/2020 12:39pm,Snow Emergency,"412 11TH AVE SE,Minneapolis,MN",44.982535,-93.239411,3,Marcy Holmes,University,4,2,Newton
-10382877.442814,5621679.23203372,534,01/19/2020 12:43pm,Snow Emergency,"90 14th ave ne,Minneapolis,MN",45.001002,-93.270975,3,Sheridan,Northeast,2,2,Newton
-10387551.1916247,5621637.98480731,535,01/19/2020 12:43pm,Snow Emergency,"2100 Thomas Ave n ,Minneapolis,MN",45.00074,-93.31296,5,Willard - Hay,Near North,1,2,Newton
-10382898.7048161,5615866.02891403,536,01/19/2020 12:44pm,Snow Emergency,"342 19 th st e ,Minneapolis,MN",44.964065,-93.271166,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10382875.7730447,5621680.0190899,537,01/19/2020 12:45pm,Snow Emergency,"92 14th ave ne,Minneapolis,MN",45.001007,-93.27096,3,Sheridan,Northeast,2,2,Newton
-10384900.1179334,5623898.67058079,538,01/19/2020 12:45pm,Snow Emergency,"3302 Aldrich Ave N,Minneapolis,MN",45.015098,-93.289145,4,McKinley,Camden,1,2,Newton
-10378498.6906425,5619964.64245491,539,01/19/2020 12:45pm,Snow Emergency,"1074 14th ave se,Minneapolis,MN",44.99011,-93.23164,1,Como,University,4,2,Newton
-10385238.5291738,5612212.12927922,540,01/19/2020 12:46pm,Snow Emergency,"3410 Colfax ave s,Minneapolis,MN",44.940836,-93.292185,10,South Uptown,Calhoun Isle,5,2,Newton
-10381282.7910529,5621981.19212239,541,01/19/2020 12:47pm,Snow Emergency,"636 15th ave ne,Minneapolis,MN",45.00292,-93.25665,1,Logan Park,Northeast,2,2,Newton
-10387431.5231597,5622229.31709943,542,01/19/2020 12:48pm,Snow Emergency,"2406 Sheridan Ave n ,Minneapolis,MN",45.004496,-93.311885,5,Willard - Hay,Near North,1,2,Newton
-10384954.7758211,5612842.63552673,543,01/19/2020 12:48pm,Snow Emergency,"804 w 32nd st,Minneapolis,MN",44.944845,-93.289636,10,South Uptown,Calhoun Isle,5,2,Newton
-10385173.1846227,5622484.6914825,544,01/19/2020 12:50pm,Snow Emergency,"2604 colfax Ave n ,Minneapolis,MN",45.006118,-93.291598,5,Hawthorne,Near North,1,2,Newton
-10380183.1771707,5618763.27012708,545,01/19/2020 12:50pm,Snow Emergency,"210 7th ave se,Minneapolis,MN",44.982477,-93.246772,3,Marcy Holmes,University,4,2,Newton
-10381361.8279321,5621985.1281021,546,01/19/2020 12:51pm,Snow Emergency,"620 15th ave ne,Minneapolis,MN",45.002945,-93.25736,1,Logan Park,Northeast,2,2,Newton
-10383395.6350134,5616021.00110076,547,01/19/2020 12:51pm,Snow Emergency,"1800 STEVENS AVE S,Minneapolis,MN",44.96505,-93.27563,6,Steven's Square - Loring Heights,Central,3,2,Newton
-10380218.5767994,5612848.92666435,548,01/19/2020 12:51pm,Snow Emergency,"1834 32nd Street East,Minneapolis,MN",44.944885,-93.24709,9,Corcoran,Powderhorn,6,2,Newton
-10379256.6650703,5612847.66837989,549,01/19/2020 12:51pm,Snow Emergency,"2320 32ND ST E,Minneapolis,MN",44.944877,-93.238449,9,Corcoran,Powderhorn,6,2,Newton
-10385173.2959473,5622479.81070519,550,01/19/2020 12:52pm,Snow Emergency,"2602 colfax Ave n,Minneapolis,MN",45.006087,-93.291599,5,Hawthorne,Near North,1,2,Newton
-10377823.4266062,5615199.75716746,551,01/19/2020 12:53pm,Snow Emergency,"2330 32nd ave ,Minneapolis,MN",44.95983,-93.225574,2,Seward,Longfellow,4,2,Newton
-10379200.0034395,5612862.29538169,552,01/19/2020 12:53pm,Snow Emergency,"2318 32nd ST E,Minneapolis,MN",44.94497,-93.23794,9,Corcoran,Powderhorn,6,2,Newton
-10379383.123937,5618737.14492016,553,01/19/2020 12:54pm,Snow Emergency,"420 11th ave se,Minneapolis,MN",44.982311,-93.239585,3,Marcy Holmes,University,4,2,Newton
-10385662.0998475,5615791.29700056,554,01/19/2020 12:55pm,Snow Emergency,"1912 Fremont Ave s ,Minneapolis,MN",44.96359,-93.29599,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10381217.112628,5613006.99282951,555,01/19/2020 12:55pm,Snow Emergency,"1300 Powderhorn Terrace,Minneapolis,MN",44.94589,-93.25606,9,Powderhorn Park,Powderhorn,6,2,Newton
-10384354.0958793,5619697.06237605,556,01/19/2020 12:56pm,Snow Emergency,"1012 5TH ST AVE SE,Minneapolis,MN",44.98841,-93.28424,5,North Loop,Central,1,2,Newton
-10379445.7968973,5612562.6846235,557,01/19/2020 12:56pm,Snow Emergency,"2220 33rd st ,Minneapolis,MN",44.943065,-93.240148,9,Corcoran,Powderhorn,6,2,Newton
-10379384.4598325,5618734.78423885,558,01/19/2020 12:56pm,Snow Emergency,"418 11th Ave se,Minneapolis,MN",44.982296,-93.239597,3,Marcy Holmes,University,4,2,Newton
-10381900.614286,5622141.7799035,559,01/19/2020 12:57pm,Snow Emergency,"346 16th ave ne,Minneapolis,MN",45.00394,-93.2622,3,Sheridan,Northeast,2,2,Newton
-10387555.6444094,5619470.41256075,560,01/19/2020 12:57pm,Snow Emergency,"830 Thomas Ave N,Minneapolis,MN",44.98697,-93.313,5,Willard - Hay,Near North,1,2,Newton
-10381573.3350075,5621929.23788916,561,01/19/2020 12:58pm,Snow Emergency,"1422 6th st ne,Minneapolis,MN",45.00259,-93.25926,3,Sheridan,Northeast,2,2,Newton
-10381841.6149382,5611766.1303916,562,01/19/2020 01:00pm,Snow Emergency,"816 36th st e,Minneapolis,MN",44.938,-93.26167,9,Powderhorn Park,Powderhorn,6,2,Newton
-10381314.29452,5612988.90539795,563,01/19/2020 01:03pm,Snow Emergency,"1210 powderhorn ter,Minneapolis,MN",44.945775,-93.256933,9,Powderhorn Park,Powderhorn,6,2,Newton
-10386558.221727,5621422.3061037,564,01/19/2020 01:04pm,Snow Emergency,"1916 Morgan Ave n,Minneapolis,MN",44.99937,-93.30404,5,Willard - Hay,Near North,1,2,Newton
-10382457.6569773,5616647.99728605,565,01/19/2020 01:07pm,Snow Emergency,"602 14th st e,Minneapolis,MN",44.969035,-93.267204,7,Elliot Park,Central,3,2,Newton
-10382949.800416,5615722.07216842,566,01/19/2020 01:08pm,Snow Emergency,"1920 CLINTON AVE S,Minneapolis,MN",44.96315,-93.271625,6,Steven's Square - Loring Heights,Central,3,2,Newton
