email_id,body_text,body_length
642,"Discover new resources to inspire you every dayFree workshops, cooking tips, date night ideas, and more &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj; &zwnj;
 ",2000
643,"Groupon                                                             Sample's Minneapolis / St Paul Deals | January 19, 2021 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | January 19, 2021 Hair Services Denny Kemp Salon - Edina   ⋅   Over 100 Bought        (73 ratings) $165 $59.25 Sale Ends 1/20 View Deal Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (2,253 ratings) $40 $27.60 Sale Ends 1/20 View Deal   Therma-Lift Tightening Facelifts Ciao Bella Body Sculpting Studio Over 450 Bought    (263 ratings) $700 $126 Sale Ends 1/20 View Deal   Therapeutic Massage Nokomis Massage and Wellness Over 1,000 Bought    (506 ratings) $99.95 $55 View Deal   HVAC Services Twin Cities Furnace Cleaning Over 150 Bought    (213 ratings) $99.95 $63.75 Sale Ends 1/20 View Deal   Automatic Car Wash Bobby & Steve's Auto World Over 900 Bought    (3,524 ratings) $44 $24.36 Sale Ends 1/20 View Deal   90-Minute Massage Elements Massage Over 50 Bought    (74 ratings) $139 $79.16 Sale Ends 1/20 View Deal   Progressive Indian Cuisine Raag Progressive Indian Cuisine Over 100 Bought    (30 ratings) $50 $40 View Deal   Laser Hair Reduction Spa MD Consultants Over 400 Bought    (678 ratings) $520 $178.50 Sale Ends 1/20 View Deal   1ml Syringe of Restylane Clinic Femina Over 300 Bought    (595 ratings) $750 $375 View Deal   Styling and Color Treatments Gavin Victor Hair Artisan Over 100 Bought    (218 ratings) $180 $61.50 View Deal   American and Italian Cuisine Pinstripes Edina Over 400 Bought $50 $36.50 Sale Ends 1/20 View Deal   Massage - Swedish Wallflower Massage Over 200 Bought    (18 ratings) $75 $49 View Deal   SEE ALL MINNEAPOLIS-STPAUL DEALS   Apple MacBook Pro 13"" Retina ...   $1,299 $565 View   ComforPedic Loft from Beautyr... Over 100 Bought    $1,600 $393.99 View   Pet Life Active 'Racerbark' P...   $34.99 $19.99 View   Men's Round Box Stainless Ste... Over 50 Bought    $103.99 $17.99 View   SEE ALL GOODS DEALS »   Ads Groupo",2000
644,"Groupon                                                             Sample's Minneapolis / St Paul Deals | January 15, 2021 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | January 15, 2021 $50 Towards Flowers and Delivery Blooms Today   ⋅   Over 50 Bought    $30 $15 View Deal Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (2,246 ratings) $40 $30 View Deal   Hair Services Denny Kemp Salon - Edina Over 100 Bought    (71 ratings) $165 $79 View Deal   Laser Hair Reduction Spa MD Consultants Over 400 Bought    (678 ratings) $520 $204 View Deal   Deep-Tissue or Swedish Massage Greta Hummel Professional Massage Therapy Over 600 Bought    (152 ratings) $120 $60 View Deal   Fat Reduction Treatments SlimGevity Over 1,000 Bought    (346 ratings) $250 $39 View Deal   Acupuncture Treatments Jing River Acupuncture Over 900 Bought    (92 ratings) $98 $50 View Deal   Automatic Car Wash Bobby & Steve's Auto World Over 850 Bought    (3,521 ratings) $44 $29 View Deal   Oil Change Valvoline Instant Oil Change Over 25,000 Bought    (54,915 ratings) $64.99 $39.50 View Deal   Eyelash Extensions Deka Lash Knollwood Over 1,000 Bought    (276 ratings) $180 $75.50 View Deal   Facial and Dermaplaning The Pore Source Over 100 Bought    (231 ratings) $55 $25.50 View Deal   American and Italian Cuisine Pinstripes Edina Over 350 Bought $50 $40 View Deal   Therma-Lift Tightening Facelifts Ciao Bella Body Sculpting Studio Over 450 Bought    (257 ratings) $700 $139 View Deal   SEE ALL MINNEAPOLIS-STPAUL DEALS   Stuhrling Original Mens Watch... Over 900 Bought    $1,995 $77.99 View   Cubic Zirconia StonesHalo Pen...   $129 $23 View   Bond No 9 The Scent Of Peace ...   $330 $132.99 View   Heart Cable Initial Bracelet ... Over 25,000 Bought    $79.99 $7.99 Sale Ends 1/15 View   SEE ALL GOODS DEALS »   Ads Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to rec",2000
645,"Groupon                                                             Sample's Minneapolis / St Paul Deals | January 11, 2021 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | January 11, 2021 Hair Services Denny Kemp Salon - Edina   ⋅   Over 50 Bought        (70 ratings) $165 $79 View Deal Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (2,243 ratings) $40 $30 View Deal   Laser Hair Reduction Spa MD Consultants Over 400 Bought    (678 ratings) $520 $204 View Deal   IPL Skin Rejuvenation Sessions Vanish Skin And Laser Over 900 Bought    (235 ratings) $750 $139 View Deal   Laser Lipo Sessions with WBV's Isbahee Life      (1 ratings) $250 $39 View Deal   Massage - Swedish Wallflower Massage Over 150 Bought    (17 ratings) $75 $49 View Deal   Haircut with Color Minnesota Styles by Kelli  Over 100 Bought    (34 ratings) $53 $35 View Deal   Progressive Indian Cuisine Raag Progressive Indian Cuisine Over 100 Bought    (30 ratings) $50 $40 View Deal   HVAC Services Twin Cities Furnace Cleaning Over 150 Bought    (212 ratings) $99.95 $85 View Deal   Dysport and Restylane Injections Anew Medspa Clinic Over 5,000 Bought    (2,627 ratings) $379 $179 View Deal   Yarusso's Italian Restaurant Over 1,000 Bought    (954 ratings) $37.18 $20 View Deal   Classic Eyelash Extensions Refined Lash Brow Studio Over 200 Bought    (91 ratings) $180 $90 View Deal   Botox Injections Babe Over 150 Bought    (52 ratings) $240 $189 View Deal   SEE ALL MINNEAPOLIS-STPAUL DEALS   High-Intensity Massage Gun, P... Over 10,000 Bought    $79.99 $38.97 View   ComforPedic Loft from Beautyr... Over 50 Bought    $1,600 $393.99 View   Charmed Genuine Murano Bracel...   $100 $18 View   CBD Gummies from Happy Hemp (... Over 25,000 Bought    $23.99 $16.99 View   SEE ALL GOODS DEALS »   Ads Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.",2000
646,"Make your weekly routine a breeze with fresh favorites and household necessities delivered right to your door.  ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ 
 More easy weeks, delivered. 
 Simplify your life with easy solutions that work. From make-ahead meals to getting organized, find the shortcuts to make your weekly routine a breeze. 
 Spend $15, get $3 
 Weeknight dinners, solved. 
 Stock up on ingredients for unfussy one-pan dishes and satisfying soups and salads that will inspire you to cook tonight. 
 Sheet pan 
 Soup 
 Salad 
 Your space, organized. 
 Is getting organized on your to-do list? Tackle clutter and restore order with helpful necessities to get your home in tip-top shape. 
 Get organized 
 Do Not Sell My Personal Information 
 Privacy Policy 
 CA Privacy Rights 
 Internet‑Based Ads 
 Terms of Service 
 Unsubscribe 
 Copyright © 2021 Shipt, All rights reserved. 
 17 20th St. N. Birmingham, AL. 35203",1236
647,"Groupon                                                             Sample's Minneapolis / St Paul Deals | January 29, 2021 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | January 29, 2021 Hair Services Denny Kemp Salon - Edina   ⋅   Over 100 Bought        (76 ratings) $200 $74.25 Sale Ends 1/30 View Deal Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (2,269 ratings) $40 $27.60 Sale Ends 1/30 View Deal   Dysport or Restylane Begin with your Skin Medspa Over 1,000 Bought    (474 ratings) $580 $283.50 Sale Ends 1/30 View Deal   Laser Hair Reduction Spa MD Consultants Over 400 Bought    (679 ratings) $520 $178.50 Sale Ends 1/30 View Deal   Farm-Fresh Flowers The Bouqs Co.   $30 $15 View Deal   Automatic Car Wash Bobby & Steve's Auto World Over 950 Bought    (3,534 ratings) $44 $24.65 Sale Ends 1/30 View Deal   90-Minute Massage Elements Massage Over 100 Bought    (77 ratings) $139 $79.16 Sale Ends 1/30 View Deal   Botox KP's Upkeep Boutike Over 1,000 Bought    (578 ratings) $299 $163.18 Sale Ends 1/30 View Deal   Chimney Sweep Element Hearth and Home Over 750 Bought    (402 ratings) $225 $76.36 Sale Ends 1/30 View Deal   Progressive Indian Cuisine Raag Progressive Indian Cuisine Over 150 Bought    (30 ratings) $50 $40 View Deal   20 Units of Botox Aesthetica Skin Health and Wellness Over 950 Bought    (815 ratings) $400 $172.86 Sale Ends 1/30 View Deal   American and Italian Cuisine Pinstripes Edina Over 450 Bought $50 $36.50 Sale Ends 1/30 View Deal   Hair Services Olivia at MN NAF! Salon Over 50 Bought    (74 ratings) $130 $48.75 Sale Ends 1/30 View Deal   SEE ALL MINNEAPOLIS-STPAUL DEALS   Viviscal Professional Hair Gr... Over 5,000 Bought    $70 $47.99 View   Furhaven Memory Foam Orthoped... Over 25,000 Bought    $69.99 $18.99 View   ComforPedic Loft from Beautyr... Over 200 Bought    $1,600 $393.99 View   Apple iPhone 12 GSM/CDMA Full...   $999.99 $949.95 View   SEE ALL GOODS DEALS »   Ads Groupon Merc",2000
648,"We (Bumble Group) are updating our Terms and Conditions for the Bumble application (“Bumble”), and wanted to give you an overview of the changes we are making. 
 Hello Sample, We (Bumble Group) are updating our Terms and Conditions for the Bumble application (“Bumble”), and wanted to give you an overview of the changes we are making. Effective as of January 18, 2021, updates have gone into effect for our Terms and Conditions of Use. Continued use of Bumble will constitute acceptance of the updated Terms and Conditions of Use. For your convenience, we’ve put together the following summary of some of the important changes, though we recommend reviewing the Terms and Conditions in full. You can find the full Terms and Conditions here:  https://bumble.com/en/terms . Arbitration o   Provides that any covered dispute, claim or request for relief between you and Bumble Group that cannot be resolved informally or in small claims court will be settled by binding arbitration rather than through court proceedings. o   Provides for a waiver of jury trial rights and requires disputes to be resolved on an individual basis without participation in class action lawsuits or other representative proceedings. o   Provides that users who signed up before January 18, 2021 will have the option to opt out of the arbitration agreement by 30 days from January 19, 2021 o   Explains that certain claims, such as claims for injunctions to stop intellectual property infringement or claims filed in small claims court, are not required to be submitted to arbitration. o   Explains how you may initiate an arbitration proceeding against Bumble Group, and the rules that will govern any such proceeding. Refunds o   Explains when and how certain groups of users can request refunds. Subscription Fees o   Clarifies how paid subscriptions will automatically renew and how to cancel subscriptions. User Conduct o   Contains new restrictions on how users may use Bumble and interact with other users, both via B",2000
649,"Groupon                                                             Sample's Minneapolis / St Paul Deals | January 21, 2021 | Groupons for Food & Drink, Health & Beauty, and Things to Do Sample's Minneapolis / St Paul Deals | January 21, 2021 House / Room Kings Clean     (2 ratings) $160 $96 View Deal Fireside Couples Massage Massage Xcape Over 350 Bought    (819 ratings) $199 $139 View Deal   Sushi and Thai Bagu Sushi And Thai Over 5,000 Bought    (2,258 ratings) $40 $30 View Deal   Haircuts, Conditions, and More Hair by Tiffany Morgan Over 50 Bought    (39 ratings) $80 $45 View Deal   20 Units of Botox Aesthetica Skin Health and Wellness Over 950 Bought    (806 ratings) $400 $179 View Deal   Remote Car Starter Installation Above All Audio Over 300 Bought    (52 ratings) $350 $179 View Deal   Laser Hair Reduction Spa MD Consultants Over 400 Bought    (679 ratings) $520 $204 View Deal   Dysport or Restylane Begin with your Skin Medspa Over 1,000 Bought    (471 ratings) $290 $159 View Deal   Progressive Indian Cuisine Raag Progressive Indian Cuisine Over 100 Bought    (30 ratings) $50 $40 View Deal   $40 Toward Flowers and Shipping Blooms Today Over 25,000 Bought $40 $20 View Deal   Laser Lipo Sessions with WBV's Isbahee Life Over 50 Bought    (1 ratings) $250 $39 View Deal   Botox KP's Upkeep Boutike Over 1,000 Bought    (573 ratings) $299 $169 View Deal   Color / Highlights - Roots Minnesota Roots Salon Over 100 Bought    (36 ratings) $45 $29 View Deal   SEE ALL MINNEAPOLIS-STPAUL DEALS   ComforPedic Loft from Beautyr... Over 150 Bought    $1,600 $383.99 Sale Ends 1/21 View   Organic CBD Gummies from Kang... Over 1,000 Bought    $29.99 $15.99 View   Juice Cleanse Detox - Raw Fou... Over 5,000 Bought    $99.99 $57.99 Sale Ends 1/21 View   Heart Cable Initial Bracelet ... Over 25,000 Bought    $79.99 $9.99 View   SEE ALL GOODS DEALS »   Ads Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed",2000
650,"Groupon                                                                 For Sample | January 15, 2021 FREE Shipping with $34.99 Purchase | FREE Returns iMounTEK Digital Infrared Non... Over 10,000 Bought    $150 $10.99 Sale Ends 1/15 VIEW DEAL FurHaven Pet Two-Tone Faux Fu... Over 50 Bought $79.99 $29.99 View Deal 3Pcs/Set Elegant 14K Gold Nat... Over 450 Bought $30 $5.99 View Deal Aduro Apple-Certified Cloth L... Over 400 Bought $19.99 $8.99 View Deal Women's Phone Pocket Full Len... Over 1,000 Bought $39.50 $10.99 View Deal CBD Gummy Bears from Happy He... Over 400 Bought $23.99 $16.99 View Deal World's First Apple Cider Vin... Over 1,000 Bought $25 $19.99 View Deal Windproof Winter Gloves Touch... Over 5,000 Bought $19.99 $5.90 View Deal Floopi Women's Indoor Outdoor... Over 1,000 Bought $29.99 $12.99 Sale Ends 1/15 View Deal Cheveux Corp. Women's Solid C... Over 25,000 Bought $24.99 $6.95 Sale Ends 1/15 View Deal High-Intensity Massage Gun, P... Over 10,000 Bought $79.99 $32.97 Sale Ends 1/15 View Deal Batiste Original, Blush, Cher... Over 25,000 Bought $6.99 $3.99 View Deal Deep Pocket Organic Bamboo-Bl... Over 200 Bought $79.99 $23.99 View Deal VIEW ALL GOODS Ads Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.  To adjust how often you receive future Groupon emails, including unsubscribing, click here .  Delivered by Groupon 600 W. Chicago Avenue, Suite 400, Chicago, IL 60654, USA",1527
651,"Groupon                                                                 For Sample | January 17, 2021 FREE Shipping with $34.99 Purchase | FREE Returns Women's Sexy Bubble Hip Exerc... Over 1,000 Bought    $50 $7.99 VIEW DEAL 6 Pack: Rhinestone Holiday Bl... Over 10,000 Bought $120 $12.99 View Deal High-Intensity Massage Gun, P... Over 10,000 Bought $79.99 $37.97 View Deal CBD Gummies from Happy Hemp (... Over 25,000 Bought $23.99 $16.99 View Deal Floopi Women's Indoor Outdoor... Over 1,000 Bought $29.99 $14.99 View Deal Deep Pocket Organic Bamboo-Bl... Over 250 Bought $79.99 $23.99 View Deal Doublju Women's Long Sleeve B... Over 700 Bought $49.99 $17.99 View Deal Batiste Original, Blush, Cher... Over 25,000 Bought $6.99 $2.99 Sale Ends 1/19 View Deal Sapphire Water Drop Earring S... Over 1,000 Bought $56.24 $7 View Deal New Waterproof Winter Ski Cam... Over 25,000 Bought $30 $5.99 Sale Ends 1/19 View Deal World's First Apple Cider Vin... Over 1,000 Bought $25 $19.99 View Deal ACDelco AA Batteries (60-Pack... Over 5,000 Bought $34.80 $19.95 View Deal Cubic Zirconia StonesHalo Pen...   $129 $23 View Deal VIEW ALL GOODS Ads Groupon Merchant   |   FAQ   |   Gift Cards   |   Contact You are receiving this email because sample.user@example.com is signed up to receive Groupon communications.  To adjust how often you receive future Groupon emails, including unsubscribing, click here .  Delivered by Groupon 600 W. Chicago Avenue, Suite 400, Chicago, IL 60654, USA",1479
