X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-10377973.7079413,5619520.14914972,489,Lourdes,2022-2023,3,271122479151,2022/12/22 00:00:00+00,11:22:00,12/22/22 11:22 AM,924 18TH AVE SE,44.987286,-93.226924,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10377985.3964262,5619132.33711278,490,Lourdes,2022-2023,3,271122479150,2022/12/22 00:00:00+00,11:18:00,12/22/22 11:18 AM,840 18TH AVE SE,44.984822,-93.227029,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10377981.9455631,5619204.42110296,491,Lourdes,2022-2023,3,271122479149,2022/12/22 00:00:00+00,11:16:00,12/22/22 11:16 AM,856 18TH AVE SE,44.98528,-93.226998,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378108.8497282,5619211.81831035,492,Lourdes,2022-2023,3,271122479148,2022/12/22 00:00:00+00,11:13:00,12/22/22 11:13 AM,1720 ROLLINS AVE SE,44.985327,-93.228138,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378027.6978813,5619216.69746134,493,Lourdes,2022-2023,3,271122479147,2022/12/22 00:00:00+00,11:06:00,12/22/22 11:06 AM,1720 ROLLINS AVE SE,44.985358,-93.227409,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378158.0530097,5619463.64460329,494,Lourdes,2022-2023,3,271122479146,2022/12/22 00:00:00+00,11:02:00,12/22/22 11:02 AM,964 17TH AVE SE,44.986927,-93.22858,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378161.2812235,5619498.42870868,495,Lourdes,2022-2023,3,271122479145,2022/12/22 00:00:00+00,11:00:00,12/22/22 11:00 AM,980 17TH AVE SE,44.987148,-93.228609,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378400.5068289,5620126.453498,496,Lourdes,2022-2023,3,271122479144,2022/12/22 00:00:00+00,10:55:00,12/22/22 10:55 AM,1108 15TH AVE SE,44.991138,-93.230758,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378397.7238134,5620148.01803829,497,Lourdes,2022-2023,3,271122479143,2022/12/22 00:00:00+00,10:51:00,12/22/22 10:51 AM,1112 15TH AVE SE,44.991275,-93.230733,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378401.063452,5620057.35295369,498,Lourdes,2022-2023,3,271122479142,2022/12/22 00:00:00+00,10:49:00,12/22/22 10:49 AM,1092 15TH AVE SE,44.990699,-93.230763,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378373.5674711,5619889.56177357,499,Lourdes,2022-2023,3,271122479141,2022/12/22 00:00:00+00,10:46:00,12/22/22 10:46 AM,1502 TALMAGE AVE SE,44.989633,-93.230516,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378325.5888606,5619406.98315239,500,Lourdes,2022-2023,3,271122479140,2022/12/22 00:00:00+00,10:41:00,12/22/22 10:41 AM,1502 BROOK AVE SE,44.986567,-93.230085,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378285.2911486,5619409.65880946,501,Lourdes,2022-2023,3,271122479139,2022/12/22 00:00:00+00,10:38:00,12/22/22 10:38 AM,1510 BROOK AVE SE,44.986584,-93.229723,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378282.0629348,5619407.14055229,502,Lourdes,2022-2023,3,271122479137,2022/12/22 00:00:00+00,10:35:00,12/22/22 10:35 AM,1512 BROOK AVE SE,44.986568,-93.229694,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378268.1479574,5619405.56655344,503,Lourdes,2022-2023,3,271122479136,2022/12/22 00:00:00+00,10:33:00,12/22/22 10:33 AM,1514 BROOK AVE SE,44.986558,-93.229569,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378395.9427195,5619635.67748295,504,Lourdes,2022-2023,3,271122479135,2022/12/22 00:00:00+00,10:27:00,12/22/22 10:27 AM,1002 15TH AVE SE,44.98802,-93.230717,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378400.8408027,5619669.83263367,505,Lourdes,2022-2023,3,271122479134,2022/12/22 00:00:00+00,10:25:00,12/22/22 10:25 AM,1006 15TH AVE SE,44.988237,-93.230761,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378398.8370596,5619714.53363537,506,Lourdes,2022-2023,3,271122479133,2022/12/22 00:00:00+00,10:23:00,12/22/22 10:23 AM,1022 15TH AVE SE,44.988521,-93.230743,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378402.6218966,5619767.262004,507,Lourdes,2022-2023,3,271122479132,2022/12/22 00:00:00+00,10:19:00,12/22/22 10:19 AM,1034 15TH AVE SE,44.988856,-93.230777,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378400.0615304,5619852.1005126,508,Lourdes,2022-2023,3,271122479131,2022/12/22 00:00:00+00,10:18:00,12/22/22 10:18 AM,1054 15TH AVE SE,44.989395,-93.230754,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378540.9919975,5619946.22639691,509,Lourdes,2022-2023,3,271122479130,2022/12/22 00:00:00+00,10:15:00,12/22/22 10:15 AM,1070 14TH AVE SE,44.989993,-93.23202,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378544.7769346,5620231.91564181,510,Lourdes,2022-2023,3,271122479129,2022/12/22 00:00:00+00,10:12:00,12/22/22 10:12 AM,1122 14TH AVE SE,44.991808,-93.232054,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378541.1033221,5620437.49156035,511,Lourdes,2022-2023,3,271122479128,2022/12/22 00:00:00+00,10:09:00,12/22/22 10:09 AM,1174 14TH AVE SE,44.993114,-93.232021,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378873.6146578,5619902.15388133,512,Lourdes,2022-2023,3,271122479127,2022/12/22 00:00:00+00,10:06:00,12/22/22 10:06 AM,1126 TALMAGE AVE SE,44.989713,-93.235008,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378947.8647784,5619907.66304017,513,Lourdes,2022-2023,3,271122479126,2022/12/22 00:00:00+00,10:03:00,12/22/22 10:03 AM,1102 TALMAGE AVE SE,44.989748,-93.235675,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378541.6599452,5619751.99432512,514,Lourdes,2022-2023,3,271122479125,2022/12/22 00:00:00+00,10:00:00,12/22/22 10:00 AM,1028 14TH AVE SE,44.988759,-93.232026,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,4
-10378705.9674822,5619389.66988824,515,Lourdes,2022-2023,3,271122479124,2022/12/22 00:00:00+00,09:55:00,12/22/22 9:55 AM,808 13TH AVE SE,44.986457,-93.233502,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378698.3978082,5619385.26298379,516,Lourdes,2022-2023,3,271122479123,2022/12/22 00:00:00+00,09:53:00,12/22/22 9:53 AM,814 13TH AVE SE,44.986429,-93.233434,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378689.2695895,5619402.1038985,517,Lourdes,2022-2023,3,271122479122,2022/12/22 00:00:00+00,09:50:00,12/22/22 9:50 AM,816 13TH AVE SE,44.986536,-93.233352,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378688.3789925,5619408.08481018,518,Lourdes,2022-2023,3,271122479121,2022/12/22 00:00:00+00,09:49:00,12/22/22 9:49 AM,820 13TH AVE SE,44.986574,-93.233344,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378685.1507786,5619468.83869241,519,Lourdes,2022-2023,3,271122479120,2022/12/22 00:00:00+00,09:47:00,12/22/22 9:47 AM,916 13TH AVE SE,44.98696,-93.233315,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378684.4828308,5619473.40303873,520,Lourdes,2022-2023,3,271122479119,2022/12/22 00:00:00+00,09:43:00,12/22/22 9:43 AM,914 13TH AVE SE,44.986989,-93.233309,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378685.4847524,5619510.23326201,521,Lourdes,2022-2023,3,271122479118,2022/12/22 00:00:00+00,09:40:00,12/22/22 9:40 AM,918 13TH AVE SE,44.987223,-93.233318,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378695.3921435,5619537.61992488,522,Lourdes,2022-2023,3,271122479117,2022/12/22 00:00:00+00,09:38:00,12/22/22 9:38 AM,920 13TH AVE SE,44.987397,-93.233407,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378684.148857,5619534.62942561,523,Lourdes,2022-2023,3,271122479116,2022/12/22 00:00:00+00,09:32:00,12/22/22 9:32 AM,924 13TH AVE SE,44.987378,-93.233306,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378684.0375323,5619567.99718023,524,Lourdes,2022-2023,3,271122479115,2022/12/22 00:00:00+00,09:27:00,12/22/22 9:27 AM,934 13TH AVE SE,44.98759,-93.233305,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378779.7723043,5619464.74640955,525,Lourdes,2022-2023,3,271122479114,2022/12/22 00:00:00+00,09:23:00,12/22/22 9:23 AM,1214 BROOK AVE SE,44.986934,-93.234165,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378772.8704779,5619465.53341409,526,Lourdes,2022-2023,3,271122479113,2022/12/22 00:00:00+00,09:22:00,12/22/22 9:22 AM,1216 BROOK AVE SE,44.986939,-93.234103,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378743.4821787,5619470.88476376,527,Lourdes,2022-2023,3,271122479112,2022/12/22 00:00:00+00,09:09:00,12/22/22 9:09 AM,1220 BROOK AVE SE,44.986973,-93.233839,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378743.4821787,5619464.58900864,528,Lourdes,2022-2023,3,271122479111,2022/12/22 00:00:00+00,09:08:00,12/22/22 9:08 AM,1222 BROOK AVE SE,44.986933,-93.233839,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378726.0050136,5619469.3107538,529,Lourdes,2022-2023,3,271122479110,2022/12/22 00:00:00+00,09:06:00,12/22/22 9:06 AM,1224 BROOK AVE SE,44.986963,-93.233682,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378702.4052944,5619466.00547531,530,Lourdes,2022-2023,3,271122479109,2022/12/22 00:00:00+00,09:04:00,12/22/22 9:04 AM,1226 BROOK AVE SE,44.986942,-93.23347,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378824.9679994,5619493.54954687,531,Lourdes,2022-2023,3,271122479107,2022/12/22 00:00:00+00,09:02:00,12/22/22 9:02 AM,906 12TH AVE SE,44.987117,-93.234571,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378829.6434334,5619494.33641239,532,Lourdes,2022-2023,3,271122479106,2022/12/22 00:00:00+00,09:01:00,12/22/22 9:01 AM,908 12TH AVE SE,44.987122,-93.234613,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378824.6341257,5619518.26032748,533,Lourdes,2022-2023,3,271122479105,2022/12/22 00:00:00+00,08:58:00,12/22/22 8:58 AM,910 12TH AVE SE,44.987274,-93.234568,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378825.5246226,5619547.37844033,534,Lourdes,2022-2023,3,271122479104,2022/12/22 00:00:00+00,08:57:00,12/22/22 8:57 AM,922 12TH AVE SE,44.987459,-93.234576,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378827.0831673,5619565.47887885,535,Lourdes,2022-2023,3,271122479103,2022/12/22 00:00:00+00,08:54:00,12/22/22 8:54 AM,926 12TH AVE SE,44.987574,-93.23459,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378825.8585964,5619633.31656653,536,Lourdes,2022-2023,3,271122479102,2022/12/22 00:00:00+00,08:52:00,12/22/22 8:52 AM,1000 12TH AVE SE,44.988005,-93.234579,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378825.8585964,5619644.96389232,537,Lourdes,2022-2023,3,271122479101,2022/12/22 00:00:00+00,08:51:00,12/22/22 8:51 AM,1006 12TH AVE SE,44.988079,-93.234579,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378826.1925703,5619660.07398576,538,Lourdes,2022-2023,3,271122479100,2022/12/22 00:00:00+00,08:49:00,12/22/22 8:49 AM,1008 12TH AVE SE,44.988175,-93.234582,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378824.1888272,5619675.02669994,539,Lourdes,2022-2023,3,271122479099,2022/12/22 00:00:00+00,08:47:00,12/22/22 8:47 AM,1014 12TH AVE SE,44.98827,-93.234564,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378823.5208794,5619715.00570961,540,Lourdes,2022-2023,3,271122479098,2022/12/22 00:00:00+00,08:46:00,12/22/22 8:46 AM,1022 12TH AVE SE,44.988524,-93.234558,478.1000(b),Snow emergency parking restrictions - even number address,2,Como,University,2,4
-10378691.6073065,5620385.54621751,541,Lourdes,2022-2023,3,271122479097,2022/12/22 00:00:00+00,08:42:00,12/22/22 8:42 AM,340 GARFIELD ST NE,44.992784,-93.233373,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378693.1657511,5620355.32362566,542,Lourdes,2022-2023,3,271122479096,2022/12/22 00:00:00+00,08:37:00,12/22/22 8:37 AM,332 GARFIELD ST NE,44.992592,-93.233387,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378688.6016417,5620340.21236771,543,Lourdes,2022-2023,3,271122479095,2022/12/22 00:00:00+00,08:36:00,12/22/22 8:36 AM,332 GARFIELD ST NE,44.992496,-93.233346,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378996.2887875,5620462.67732312,544,Lourdes,2022-2023,3,271122479094,2022/12/22 00:00:00+00,08:29:00,12/22/22 8:29 AM,1122 WINTER ST NE,44.993274,-93.23611,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378975.9172823,5620377.51838033,545,Lourdes,2022-2023,3,271122479093,2022/12/22 00:00:00+00,08:27:00,12/22/22 8:27 AM,344 ULYSSES ST NE,44.992733,-93.235927,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378972.4664192,5620375.314545,546,Lourdes,2022-2023,3,271122479092,2022/12/22 00:00:00+00,08:22:00,12/22/22 8:22 AM,346 ULYSSES ST NE,44.992719,-93.235896,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378972.0211206,5620357.99956401,547,Lourdes,2022-2023,3,271122479091,2022/12/22 00:00:00+00,08:20:00,12/22/22 8:20 AM,342 ULYSSES ST NE,44.992609,-93.235892,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378969.4607544,5620343.83265741,548,Lourdes,2022-2023,3,271122479090,2022/12/22 00:00:00+00,08:18:00,12/22/22 8:18 AM,336 ULYSSES ST NE,44.992519,-93.235869,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378972.4664192,5620324.47147143,549,Lourdes,2022-2023,3,271122479089,2022/12/22 00:00:00+00,08:16:00,12/22/22 8:16 AM,332 ULYSSES ST NE,44.992396,-93.235896,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10378971.2418483,5620323.68439195,550,Lourdes,2022-2023,3,271122479088,2022/12/22 00:00:00+00,08:13:00,12/22/22 8:13 AM,330 ULYSSES ST NE,44.992391,-93.235885,478.1000(b),Snow emergency parking restrictions - even number address,1,Como,University,2,2
-10383667.8112058,5606277.24199039,551,Lourdes,2022-2023,3,271122479087,2022/12/22 00:00:00+00,12:59:00,12/22/22 12:59 AM,5509 NICOLLET AVE,44.903086,-93.278075,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383680.5016123,5605685.06785334,552,Lourdes,2022-2023,3,271122479086,2022/12/22 00:00:00+00,12:57:00,12/22/22 12:57 AM,5704 NICOLLET AVE,44.899318,-93.278189,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383681.0582355,5605312.93568155,553,Lourdes,2022-2023,3,271122479085,2022/12/22 00:00:00+00,12:54:00,12/22/22 12:54 AM,5826 NICOLLET AVE,44.89695,-93.278194,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383681.2808847,5605294.3923298,554,Lourdes,2022-2023,3,271122479084,2022/12/22 00:00:00+00,12:53:00,12/22/22 12:53 AM,5828 NICOLLET AVE,44.896832,-93.278196,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383677.7185968,5605275.22040114,555,Lourdes,2022-2023,3,271122479083,2022/12/22 00:00:00+00,12:52:00,12/22/22 12:52 AM,5830 NICOLLET AVE,44.89671,-93.278164,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383681.2808847,5605279.14910416,556,Lourdes,2022-2023,3,271122479082,2022/12/22 00:00:00+00,12:50:00,12/22/22 12:50 AM,5832 NICOLLET AVE,44.896735,-93.278196,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383681.7260831,5605257.93435422,557,Lourdes,2022-2023,3,271122479080,2022/12/22 00:00:00+00,12:47:00,12/22/22 12:47 AM,5836 NICOLLET AVE,44.8966,-93.2782,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383677.4959476,5605218.33361147,558,Lourdes,2022-2023,3,271122479079,2022/12/22 00:00:00+00,12:45:00,12/22/22 12:45 AM,5900 NICOLLET AVE,44.896348,-93.278162,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383678.8318431,5605192.87603231,559,Lourdes,2022-2023,3,271122479078,2022/12/22 00:00:00+00,12:44:00,12/22/22 12:44 AM,5900 NICOLLET AVE,44.896186,-93.278174,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383678.8318431,5605334.77917971,560,Lourdes,2022-2023,3,271122479077,2022/12/22 00:00:00+00,12:43:00,12/22/22 12:43 AM,5818 NICOLLET AVE,44.897089,-93.278174,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383677.1619737,5605374.2232773,561,Lourdes,2022-2023,3,271122479076,2022/12/22 00:00:00+00,12:41:00,12/22/22 12:41 AM,5812 NICOLLET AVE,44.89734,-93.278159,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383663.8037196,5605383.02356347,562,Lourdes,2022-2023,3,271122479075,2022/12/22 00:00:00+00,12:40:00,12/22/22 12:40 AM,5815 NICOLLET AVE,44.897396,-93.278039,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
-10383668.4790535,5605328.33611885,563,Lourdes,2022-2023,3,271122479074,2022/12/22 00:00:00+00,12:37:00,12/22/22 12:37 AM,5823 NICOLLET AVE,44.897048,-93.278081,478.1000(a),Snow emergency parking restrictions - snow emergency route,11,Windom,Southwest,1,5
